"md_id","busi_date","dept_id","dept_name","flow_stage","total_cnt","rollback_cnt"
21011,"2025-07-11","2002",业务二科,话务员办理,176,13
21012,"2025-07-11","3001",热线审核中心,热线审核,249,3
21013,"2025-07-11","3002",热线复核中心,热线复核,192,16
21014,"2025-07-11","4001",承办单位A,承办单位审核,158,10
21015,"2025-07-11","4001",承办单位A,承办单位处理,110,3
21016,"2025-07-11","4002",承办单位B,承办单位处理,285,13
21017,"2025-07-11","4003",承办复核部A,承办单位复核,93,6
21018,"2025-07-11","5001",结案一部,办结,177,8
21019,"2025-07-11","5002",结案二部,办结,171,16
21020,"2025-07-11","6001",客户回访一组,回访,56,10
21021,"2025-07-11","6002",客户回访二组,回访,63,5
21022,"2025-07-11","6003",客户回访三组,回访,246,22
21023,"2025-07-11","7001",档案管理部,归档,105,20
21024,"2025-07-11","8001",异常工单组,挂起,221,5
21025,"2025-07-12","1001",客服一部,话务员暂存,173,0
21026,"2025-07-12","1001",客服一部,话务员受理,84,0
21027,"2025-07-12","1002",客服二部,话务员受理,77,10
21028,"2025-07-12","2001",业务一科,话务员办理,253,41
21029,"2025-07-12","2002",业务二科,话务员办理,122,2
21030,"2025-07-12","3001",热线审核中心,热线审核,166,16
21031,"2025-07-12","3002",热线复核中心,热线复核,197,37
21032,"2025-07-12","4001",承办单位A,承办单位审核,135,21
21033,"2025-07-12","4001",承办单位A,承办单位处理,83,14
21034,"2025-07-12","4002",承办单位B,承办单位处理,221,6
21035,"2025-07-12","4003",承办复核部A,承办单位复核,120,15
21036,"2025-07-12","5001",结案一部,办结,159,19
21037,"2025-07-12","5002",结案二部,办结,159,26
21038,"2025-07-12","6001",客户回访一组,回访,264,4
21039,"2025-07-12","6002",客户回访二组,回访,296,45
21040,"2025-07-12","6003",客户回访三组,回访,265,43
21041,"2025-07-12","7001",档案管理部,归档,91,6
21042,"2025-07-12","8001",异常工单组,挂起,215,30
21043,"2025-07-13","1001",客服一部,话务员暂存,77,0
21044,"2025-07-13","1001",客服一部,话务员受理,219,10
21045,"2025-07-13","1002",客服二部,话务员受理,258,50
21046,"2025-07-13","2001",业务一科,话务员办理,167,4
21047,"2025-07-13","2002",业务二科,话务员办理,268,52
21048,"2025-07-13","3001",热线审核中心,热线审核,149,0
21049,"2025-07-13","3002",热线复核中心,热线复核,85,8
21050,"2025-07-13","4001",承办单位A,承办单位审核,142,8
21051,"2025-07-13","4001",承办单位A,承办单位处理,142,6
21052,"2025-07-13","4002",承办单位B,承办单位处理,73,13
21053,"2025-07-13","4003",承办复核部A,承办单位复核,239,0
21054,"2025-07-13","5001",结案一部,办结,274,11
21055,"2025-07-13","5002",结案二部,办结,122,19
21056,"2025-07-13","6001",客户回访一组,回访,123,4
21057,"2025-07-13","6002",客户回访二组,回访,294,14
21058,"2025-07-13","6003",客户回访三组,回访,88,9
21059,"2025-07-13","7001",档案管理部,归档,241,11
21060,"2025-07-13","8001",异常工单组,挂起,210,1
21061,"2025-07-14","1001",客服一部,话务员暂存,172,0
21062,"2025-07-14","1001",客服一部,话务员受理,203,12
21063,"2025-07-14","1002",客服二部,话务员受理,245,11
21064,"2025-07-14","2001",业务一科,话务员办理,135,22
21065,"2025-07-14","2002",业务二科,话务员办理,289,21
21066,"2025-07-14","3001",热线审核中心,热线审核,73,5
21067,"2025-07-14","3002",热线复核中心,热线复核,159,16
21068,"2025-07-14","4001",承办单位A,承办单位审核,219,2
21069,"2025-07-14","4001",承办单位A,承办单位处理,85,14
21070,"2025-07-14","4002",承办单位B,承办单位处理,113,14
21071,"2025-07-14","4003",承办复核部A,承办单位复核,88,3
21072,"2025-07-14","5001",结案一部,办结,50,2
21073,"2025-07-14","5002",结案二部,办结,235,13
21074,"2025-07-14","6001",客户回访一组,回访,151,9
21075,"2025-07-14","6002",客户回访二组,回访,139,1
21076,"2025-07-14","6003",客户回访三组,回访,130,2
21077,"2025-07-14","7001",档案管理部,归档,122,12
21078,"2025-07-14","8001",异常工单组,挂起,277,27
21079,"2025-07-15","1001",客服一部,话务员暂存,244,0
21080,"2025-07-15","1001",客服一部,话务员受理,98,14
21081,"2025-07-15","1002",客服二部,话务员受理,283,23
21082,"2025-07-15","2001",业务一科,话务员办理,85,4
21083,"2025-07-15","2002",业务二科,话务员办理,155,18
21084,"2025-07-15","3001",热线审核中心,热线审核,53,6
21085,"2025-07-15","3002",热线复核中心,热线复核,54,7
21086,"2025-07-15","4001",承办单位A,承办单位审核,203,6
21087,"2025-07-15","4001",承办单位A,承办单位处理,161,14
21088,"2025-07-15","4002",承办单位B,承办单位处理,143,12
21089,"2025-07-15","4003",承办复核部A,承办单位复核,173,15
21090,"2025-07-15","5001",结案一部,办结,96,16
21091,"2025-07-15","5002",结案二部,办结,260,34
21092,"2025-07-15","6001",客户回访一组,回访,177,24
21093,"2025-07-15","6002",客户回访二组,回访,159,6
21094,"2025-07-15","6003",客户回访三组,回访,257,35
21095,"2025-07-15","7001",档案管理部,归档,261,23
21096,"2025-07-15","8001",异常工单组,挂起,237,8
21097,"2025-07-16","1001",客服一部,话务员暂存,174,0
21098,"2025-07-16","1001",客服一部,话务员受理,162,24
21099,"2025-07-16","1002",客服二部,话务员受理,208,3
21100,"2025-07-16","2001",业务一科,话务员办理,65,11
21101,"2025-07-16","2002",业务二科,话务员办理,176,33
21102,"2025-07-16","3001",热线审核中心,热线审核,251,27
21103,"2025-07-16","3002",热线复核中心,热线复核,98,0
21104,"2025-07-16","4001",承办单位A,承办单位审核,65,9
21105,"2025-07-16","4001",承办单位A,承办单位处理,65,6
21106,"2025-07-16","4002",承办单位B,承办单位处理,135,25
21107,"2025-07-16","4003",承办复核部A,承办单位复核,88,14
21108,"2025-07-16","5001",结案一部,办结,233,35
21109,"2025-07-16","5002",结案二部,办结,290,47
21110,"2025-07-16","6001",客户回访一组,回访,271,25
21111,"2025-07-16","6002",客户回访二组,回访,169,7
21112,"2025-07-16","6003",客户回访三组,回访,59,9
21113,"2025-07-16","7001",档案管理部,归档,87,10
21114,"2025-07-16","8001",异常工单组,挂起,141,18
21115,"2025-07-17","1001",客服一部,话务员暂存,159,0
21116,"2025-07-17","1001",客服一部,话务员受理,181,30
21117,"2025-07-17","1002",客服二部,话务员受理,204,5
21118,"2025-07-17","2001",业务一科,话务员办理,261,47
21119,"2025-07-17","2002",业务二科,话务员办理,191,21
21120,"2025-07-17","3001",热线审核中心,热线审核,267,20
21121,"2025-07-17","3002",热线复核中心,热线复核,242,33
21122,"2025-07-17","4001",承办单位A,承办单位审核,221,34
21123,"2025-07-17","4001",承办单位A,承办单位处理,281,3
21124,"2025-07-17","4002",承办单位B,承办单位处理,223,4
21125,"2025-07-17","4003",承办复核部A,承办单位复核,134,24
21126,"2025-07-17","5001",结案一部,办结,197,15
21127,"2025-07-17","5002",结案二部,办结,180,24
21128,"2025-07-17","6001",客户回访一组,回访,203,10
21129,"2025-07-17","6002",客户回访二组,回访,291,4
21130,"2025-07-17","6003",客户回访三组,回访,217,11
21131,"2025-07-17","7001",档案管理部,归档,174,8
21132,"2025-07-17","8001",异常工单组,挂起,168,31
21133,"2025-07-18","1001",客服一部,话务员暂存,182,0
21134,"2025-07-18","1001",客服一部,话务员受理,205,29
21135,"2025-07-18","1002",客服二部,话务员受理,62,4
21136,"2025-07-18","2001",业务一科,话务员办理,175,17
21137,"2025-07-18","2002",业务二科,话务员办理,59,9
21138,"2025-07-18","3001",热线审核中心,热线审核,229,29
21139,"2025-07-18","3002",热线复核中心,热线复核,245,12
21140,"2025-07-18","4001",承办单位A,承办单位审核,270,44
21141,"2025-07-18","4001",承办单位A,承办单位处理,220,12
21142,"2025-07-18","4002",承办单位B,承办单位处理,269,20
21143,"2025-07-18","4003",承办复核部A,承办单位复核,188,17
21144,"2025-07-18","5001",结案一部,办结,83,5
21145,"2025-07-18","5002",结案二部,办结,212,23
21146,"2025-07-18","6001",客户回访一组,回访,251,11
21147,"2025-07-18","6002",客户回访二组,回访,213,6
21148,"2025-07-18","6003",客户回访三组,回访,78,7
21149,"2025-07-18","7001",档案管理部,归档,181,10
21150,"2025-07-18","8001",异常工单组,挂起,166,12
21151,"2025-07-19","1001",客服一部,话务员暂存,121,0
21152,"2025-07-19","1001",客服一部,话务员受理,178,10
21153,"2025-07-19","1002",客服二部,话务员受理,217,16
21154,"2025-07-19","2001",业务一科,话务员办理,134,4
21155,"2025-07-19","2002",业务二科,话务员办理,261,34
21156,"2025-07-19","3001",热线审核中心,热线审核,299,27
21157,"2025-07-19","3002",热线复核中心,热线复核,218,12
21158,"2025-07-19","4001",承办单位A,承办单位审核,278,32
21159,"2025-07-19","4001",承办单位A,承办单位处理,157,26
21160,"2025-07-19","4002",承办单位B,承办单位处理,202,37
21161,"2025-07-19","4003",承办复核部A,承办单位复核,222,43
21162,"2025-07-19","5001",结案一部,办结,242,41
21163,"2025-07-19","5002",结案二部,办结,159,7
21164,"2025-07-19","6001",客户回访一组,回访,218,18
21165,"2025-07-19","6002",客户回访二组,回访,180,16
21166,"2025-07-19","6003",客户回访三组,回访,179,28
21167,"2025-07-19","7001",档案管理部,归档,95,11
21168,"2025-07-19","8001",异常工单组,挂起,204,28
21169,"2025-07-20","1001",客服一部,话务员暂存,54,0
21170,"2025-07-20","1001",客服一部,话务员受理,221,34
21171,"2025-07-20","1002",客服二部,话务员受理,263,0
21172,"2025-07-20","2001",业务一科,话务员办理,190,11
21173,"2025-07-20","2002",业务二科,话务员办理,187,11
21174,"2025-07-20","3001",热线审核中心,热线审核,225,8
21175,"2025-07-20","3002",热线复核中心,热线复核,70,3
21176,"2025-07-20","4001",承办单位A,承办单位审核,207,4
21177,"2025-07-20","4001",承办单位A,承办单位处理,118,12
21178,"2025-07-20","4002",承办单位B,承办单位处理,94,1
21179,"2025-07-20","4003",承办复核部A,承办单位复核,116,3
21180,"2025-07-20","5001",结案一部,办结,234,45
21181,"2025-07-20","5002",结案二部,办结,190,28
21182,"2025-07-20","6001",客户回访一组,回访,73,3
21183,"2025-07-20","6002",客户回访二组,回访,76,4
21184,"2025-07-20","6003",客户回访三组,回访,122,5
21185,"2025-07-20","7001",档案管理部,归档,300,2
21186,"2025-07-20","8001",异常工单组,挂起,216,20
21187,"2025-07-21","1001",客服一部,话务员暂存,266,0
21188,"2025-07-21","1001",客服一部,话务员受理,97,17
21189,"2025-07-21","1002",客服二部,话务员受理,247,33
21190,"2025-07-21","2001",业务一科,话务员办理,286,16
21191,"2025-07-21","2002",业务二科,话务员办理,207,11
21192,"2025-07-21","3001",热线审核中心,热线审核,197,17
21193,"2025-07-21","3002",热线复核中心,热线复核,139,26
21194,"2025-07-21","4001",承办单位A,承办单位审核,105,5
21195,"2025-07-21","4001",承办单位A,承办单位处理,100,16
21196,"2025-07-21","4002",承办单位B,承办单位处理,181,4
21197,"2025-07-21","4003",承办复核部A,承办单位复核,230,16
21198,"2025-07-21","5001",结案一部,办结,249,15
21199,"2025-07-21","5002",结案二部,办结,135,19
21200,"2025-07-21","6001",客户回访一组,回访,114,17
21201,"2025-07-21","6002",客户回访二组,回访,198,32
21202,"2025-07-21","6003",客户回访三组,回访,144,9
21203,"2025-07-21","7001",档案管理部,归档,177,31
21204,"2025-07-21","8001",异常工单组,挂起,72,1
21205,"2025-07-22","1001",客服一部,话务员暂存,67,0
21206,"2025-07-22","1001",客服一部,话务员受理,55,4
21207,"2025-07-22","1002",客服二部,话务员受理,217,20
21208,"2025-07-22","2001",业务一科,话务员办理,141,19
21209,"2025-07-22","2002",业务二科,话务员办理,180,0
21210,"2025-07-22","3001",热线审核中心,热线审核,70,10
21211,"2025-07-22","3002",热线复核中心,热线复核,198,22
21212,"2025-07-22","4001",承办单位A,承办单位审核,241,17
21213,"2025-07-22","4001",承办单位A,承办单位处理,161,29
21214,"2025-07-22","4002",承办单位B,承办单位处理,52,1
21215,"2025-07-22","4003",承办复核部A,承办单位复核,72,4
21216,"2025-07-22","5001",结案一部,办结,178,24
21217,"2025-07-22","5002",结案二部,办结,184,11
21218,"2025-07-22","6001",客户回访一组,回访,241,25
21219,"2025-07-22","6002",客户回访二组,回访,63,5
21220,"2025-07-22","6003",客户回访三组,回访,50,10
21221,"2025-07-22","7001",档案管理部,归档,171,7
21222,"2025-07-22","8001",异常工单组,挂起,89,8
21223,"2025-07-23","1001",客服一部,话务员暂存,297,0
21224,"2025-07-23","1001",客服一部,话务员受理,87,17
21225,"2025-07-23","1002",客服二部,话务员受理,129,25
21226,"2025-07-23","2001",业务一科,话务员办理,53,3
21227,"2025-07-23","2002",业务二科,话务员办理,136,24
21228,"2025-07-23","3001",热线审核中心,热线审核,294,29
21229,"2025-07-23","3002",热线复核中心,热线复核,138,17
21230,"2025-07-23","4001",承办单位A,承办单位审核,101,2
21231,"2025-07-23","4001",承办单位A,承办单位处理,73,8
21232,"2025-07-23","4002",承办单位B,承办单位处理,247,38
21233,"2025-07-23","4003",承办复核部A,承办单位复核,124,3
21234,"2025-07-23","5001",结案一部,办结,119,8
21235,"2025-07-23","5002",结案二部,办结,85,8
21236,"2025-07-23","6001",客户回访一组,回访,272,49
21237,"2025-07-23","6002",客户回访二组,回访,200,38
21238,"2025-07-23","6003",客户回访三组,回访,193,23
21239,"2025-07-23","7001",档案管理部,归档,189,9
21240,"2025-07-23","8001",异常工单组,挂起,205,16
21241,"2025-07-24","1001",客服一部,话务员暂存,199,0
21242,"2025-07-24","1001",客服一部,话务员受理,103,14
21243,"2025-07-24","1002",客服二部,话务员受理,130,4
21244,"2025-07-24","2001",业务一科,话务员办理,284,55
21245,"2025-07-24","2002",业务二科,话务员办理,189,7
21246,"2025-07-24","3001",热线审核中心,热线审核,161,2
21247,"2025-07-24","3002",热线复核中心,热线复核,79,6
21248,"2025-07-24","4001",承办单位A,承办单位审核,79,8
21249,"2025-07-24","4001",承办单位A,承办单位处理,216,25
21250,"2025-07-24","4002",承办单位B,承办单位处理,124,5
21251,"2025-07-24","4003",承办复核部A,承办单位复核,78,4
21252,"2025-07-24","5001",结案一部,办结,224,4
21253,"2025-07-24","5002",结案二部,办结,273,10
21254,"2025-07-24","6001",客户回访一组,回访,193,12
21255,"2025-07-24","6002",客户回访二组,回访,174,27
21256,"2025-07-24","6003",客户回访三组,回访,205,13
21257,"2025-07-24","7001",档案管理部,归档,88,8
21258,"2025-07-24","8001",异常工单组,挂起,204,17
21259,"2025-07-25","1001",客服一部,话务员暂存,126,0
