"md_id","busi_time","sub_name","area","order_cnt","finish_cnt","avg_handler_time","satisfaction_cnt","negative_cnt","reply_on_time_cnt"
95602,"2024-11-21",城乡建设,D区,36,28,1.89,20,2,24
95603,"2024-11-21",城乡建设,E区,37,36,1.45,30,4,29
95604,"2024-11-21",城乡建设,F区,40,33,3.99,26,2,32
95605,"2024-11-21",城乡建设,G区,37,31,2.78,23,2,27
95606,"2024-11-21",城乡建设,H区,38,36,1.75,28,4,31
95607,"2024-11-21",城乡建设,I区,32,29,4.34,23,2,23
95608,"2024-11-21",交通运输,A区,1,0,2.97,0,0,0
95609,"2024-11-21",交通运输,B区,1,1,4.79,0,0,1
95610,"2024-11-21",交通运输,C区,2,1,2.68,0,0,1
95611,"2024-11-21",交通运输,D区,1,1,4.83,0,0,0
95612,"2024-11-21",交通运输,E区,3,2,3.97,1,0,1
95613,"2024-11-21",交通运输,F区,1,0,4.29,0,0,0
95614,"2024-11-21",交通运输,G区,1,1,2.47,0,0,1
95615,"2024-11-21",交通运输,H区,2,2,2.8,1,0,1
95616,"2024-11-21",交通运输,I区,1,0,4.43,0,0,0
95617,"2024-11-21",农林牧渔,A区,2,2,1.68,1,0,1
95618,"2024-11-21",农林牧渔,B区,5,5,1.73,4,0,4
95619,"2024-11-21",农林牧渔,C区,5,5,3.68,4,0,4
95620,"2024-11-21",农林牧渔,D区,4,3,3.27,2,0,2
95621,"2024-11-21",农林牧渔,E区,10,8,3.06,6,1,6
95622,"2024-11-21",农林牧渔,F区,6,5,3.02,4,0,4
95623,"2024-11-21",农林牧渔,G区,7,6,2.3,5,0,4
95624,"2024-11-21",农林牧渔,H区,4,4,2.78,2,0,4
95625,"2024-11-21",农林牧渔,I区,2,2,2.16,1,0,1
95626,"2024-11-22",科教文体,A区,18,14,1.76,11,0,14
95627,"2024-11-22",科教文体,B区,21,18,3.83,15,2,14
95628,"2024-11-22",科教文体,C区,16,13,1.68,10,0,10
95629,"2024-11-22",科教文体,D区,18,14,4.89,9,0,12
95630,"2024-11-22",科教文体,E区,18,17,4.16,11,2,15
95631,"2024-11-22",科教文体,F区,21,21,4.05,16,3,18
95632,"2024-11-22",科教文体,G区,23,21,3.29,18,2,19
95633,"2024-11-22",科教文体,H区,19,16,3.73,14,0,14
95634,"2024-11-22",科教文体,I区,18,16,2.45,12,2,15
95635,"2024-11-22",公卫医疗,A区,31,29,3.04,23,2,23
95636,"2024-11-22",公卫医疗,B区,19,19,4.88,13,0,19
95637,"2024-11-22",公卫医疗,C区,20,20,4.71,17,2,19
95638,"2024-11-22",公卫医疗,D区,23,19,4.85,15,1,15
95639,"2024-11-22",公卫医疗,E区,35,34,4.13,30,5,27
95640,"2024-11-22",公卫医疗,F区,21,20,2.07,17,0,17
95641,"2024-11-22",公卫医疗,G区,20,16,1.27,12,2,12
95642,"2024-11-22",公卫医疗,H区,26,23,2.6,20,1,21
95643,"2024-11-22",公卫医疗,I区,36,29,1.88,25,3,28
95644,"2024-11-22",城乡建设,A区,28,27,2.86,18,2,24
95645,"2024-11-22",城乡建设,B区,25,20,3.03,18,3,19
95646,"2024-11-22",城乡建设,C区,25,24,1.71,18,0,24
95647,"2024-11-22",城乡建设,D区,38,37,2.54,32,1,31
95648,"2024-11-22",城乡建设,E区,20,18,3.97,14,0,18
95649,"2024-11-22",城乡建设,F区,31,27,2.81,21,0,23
95650,"2024-11-22",城乡建设,G区,24,24,4.24,20,1,24
95651,"2024-11-22",城乡建设,H区,32,27,1.46,22,4,21
95652,"2024-11-22",城乡建设,I区,30,24,3.25,19,2,19
95653,"2024-11-22",交通运输,A区,18,16,4.31,11,1,16
95654,"2024-11-22",交通运输,B区,19,17,1.79,13,2,17
95655,"2024-11-22",交通运输,C区,21,16,2.37,11,2,16
95656,"2024-11-22",交通运输,D区,20,18,3.17,14,1,14
95657,"2024-11-22",交通运输,E区,12,12,1.81,9,0,10
95658,"2024-11-22",交通运输,F区,17,16,1.93,12,0,15
95659,"2024-11-22",交通运输,G区,23,21,1.01,16,0,19
95660,"2024-11-22",交通运输,H区,24,24,3.2,20,2,20
95661,"2024-11-22",交通运输,I区,12,12,3.1,9,1,11
95662,"2024-11-22",农林牧渔,A区,17,14,4.24,12,2,14
95663,"2024-11-22",农林牧渔,B区,22,20,4.22,15,0,19
95664,"2024-11-22",农林牧渔,C区,15,14,4.18,9,0,12
95665,"2024-11-22",农林牧渔,D区,18,18,3.98,16,0,17
95666,"2024-11-22",农林牧渔,E区,14,13,3.98,10,0,10
95667,"2024-11-22",农林牧渔,F区,17,16,2.19,14,1,13
95668,"2024-11-22",农林牧渔,G区,14,12,4.79,9,1,9
95669,"2024-11-22",农林牧渔,H区,15,12,2.41,10,1,9
95670,"2024-11-22",农林牧渔,I区,14,12,2.47,10,1,11
95671,"2024-11-23",科教文体,A区,9,8,1.88,6,1,7
95672,"2024-11-23",科教文体,B区,7,7,2.16,5,1,7
95673,"2024-11-23",科教文体,C区,7,6,3.51,4,0,5
95674,"2024-11-23",科教文体,D区,6,5,2.16,3,0,5
95675,"2024-11-23",科教文体,E区,11,8,1.83,6,1,7
95676,"2024-11-23",科教文体,F区,3,3,2.26,2,0,2
95677,"2024-11-23",科教文体,G区,6,5,2.61,3,0,5
95678,"2024-11-23",科教文体,H区,9,7,1.55,6,1,6
95679,"2024-11-23",科教文体,I区,3,3,1.79,2,0,2
95680,"2024-11-23",公卫医疗,A区,11,10,1.41,9,1,9
95681,"2024-11-23",公卫医疗,B区,17,15,3.02,12,0,15
95682,"2024-11-23",公卫医疗,C区,10,8,3.63,7,1,7
95683,"2024-11-23",公卫医疗,D区,13,10,2.35,8,0,9
95684,"2024-11-23",公卫医疗,E区,15,14,1.98,9,2,11
95685,"2024-11-23",公卫医疗,F区,14,13,2.72,9,1,13
95686,"2024-11-23",公卫医疗,G区,20,18,2.09,16,2,18
95687,"2024-11-23",公卫医疗,H区,10,9,1.48,7,0,7
95688,"2024-11-23",公卫医疗,I区,17,13,2.53,11,1,10
95689,"2024-11-23",城乡建设,A区,13,13,3.52,10,0,12
95690,"2024-11-23",城乡建设,B区,20,19,4.16,13,0,16
95691,"2024-11-23",城乡建设,C区,12,10,4.33,7,1,10
95692,"2024-11-23",城乡建设,D区,21,19,1.92,14,2,15
95693,"2024-11-23",城乡建设,E区,15,14,4.24,12,0,13
95694,"2024-11-23",城乡建设,F区,12,9,2.78,6,0,8
95695,"2024-11-23",城乡建设,G区,11,9,3.71,8,0,8
95696,"2024-11-23",城乡建设,H区,16,13,1.82,11,1,11
95697,"2024-11-23",城乡建设,I区,18,14,2.01,12,2,12
95698,"2024-11-23",交通运输,A区,29,25,3.26,20,0,21
95699,"2024-11-23",交通运输,B区,21,17,2.27,11,1,17
95700,"2024-11-23",交通运输,C区,37,29,2.24,26,0,23
95701,"2024-11-23",交通运输,D区,30,27,4.13,20,4,22
95702,"2024-11-23",交通运输,E区,25,22,1.92,18,0,18
95703,"2024-11-23",交通运输,F区,40,35,1.78,26,4,30
95704,"2024-11-23",交通运输,G区,31,29,2.62,26,0,26
95705,"2024-11-23",交通运输,H区,23,19,1.38,13,0,16
95706,"2024-11-23",交通运输,I区,28,28,2.08,21,4,23
95707,"2024-11-23",农林牧渔,A区,17,15,1.96,10,0,12
95708,"2024-11-23",农林牧渔,B区,22,17,1.45,14,1,17
95709,"2024-11-23",农林牧渔,C区,16,14,4.35,10,2,14
95710,"2024-11-23",农林牧渔,D区,15,12,2.9,10,1,11
95711,"2024-11-23",农林牧渔,E区,19,18,2.38,14,1,14
95712,"2024-11-23",农林牧渔,F区,27,26,2.62,22,0,21
95713,"2024-11-23",农林牧渔,G区,14,13,4.85,11,1,13
95714,"2024-11-23",农林牧渔,H区,27,27,2.87,24,1,26
95715,"2024-11-23",农林牧渔,I区,17,17,2.84,14,2,15
95716,"2024-11-24",科教文体,A区,14,14,1.24,9,1,13
95717,"2024-11-24",科教文体,B区,12,12,3.19,10,0,12
95718,"2024-11-24",科教文体,C区,11,10,4.42,7,1,9
95719,"2024-11-24",科教文体,D区,12,9,2.18,8,0,8
95720,"2024-11-24",科教文体,E区,18,17,4.0,13,2,14
95721,"2024-11-24",科教文体,F区,10,9,2.81,6,0,8
95722,"2024-11-24",科教文体,G区,6,6,2.78,4,0,5
95723,"2024-11-24",科教文体,H区,14,13,4.33,9,0,12
95724,"2024-11-24",科教文体,I区,13,11,1.07,7,0,10
95725,"2024-11-24",公卫医疗,A区,1,0,4.43,0,0,0
95726,"2024-11-24",公卫医疗,B区,1,1,4.36,0,0,0
95727,"2024-11-24",公卫医疗,C区,1,0,3.8,0,0,0
95728,"2024-11-24",公卫医疗,D区,1,0,2.71,0,0,0
95729,"2024-11-24",公卫医疗,E区,1,1,4.12,0,0,1
95730,"2024-11-24",公卫医疗,F区,1,1,3.53,0,0,0
95731,"2024-11-24",公卫医疗,G区,1,0,3.4,0,0,0
95732,"2024-11-24",公卫医疗,H区,1,1,2.84,0,0,0
95733,"2024-11-24",公卫医疗,I区,1,1,3.29,0,0,1
95734,"2024-11-24",城乡建设,A区,1,1,1.35,0,0,1
95735,"2024-11-24",城乡建设,B区,1,0,1.2,0,0,0
95736,"2024-11-24",城乡建设,C区,1,0,1.96,0,0,0
95737,"2024-11-24",城乡建设,D区,1,1,1.47,0,0,1
95738,"2024-11-24",城乡建设,E区,1,1,3.73,0,0,1
95739,"2024-11-24",城乡建设,F区,1,1,2.78,0,0,0
95740,"2024-11-24",城乡建设,G区,1,1,2.17,0,0,0
95741,"2024-11-24",城乡建设,H区,1,0,4.05,0,0,0
95742,"2024-11-24",城乡建设,I区,1,0,4.17,0,0,0
95743,"2024-11-24",交通运输,A区,9,7,2.34,4,1,5
95744,"2024-11-24",交通运输,B区,8,7,3.41,5,1,6
95745,"2024-11-24",交通运输,C区,14,14,4.28,12,1,11
95746,"2024-11-24",交通运输,D区,16,15,4.48,13,0,12
95747,"2024-11-24",交通运输,E区,17,15,4.38,13,1,15
95748,"2024-11-24",交通运输,F区,10,10,1.74,8,1,8
95749,"2024-11-24",交通运输,G区,11,10,4.58,9,0,9
95750,"2024-11-24",交通运输,H区,12,11,2.23,8,1,11
95751,"2024-11-24",交通运输,I区,11,11,4.55,9,1,8
95752,"2024-11-24",农林牧渔,A区,9,8,1.38,7,0,7
95753,"2024-11-24",农林牧渔,B区,15,13,4.44,10,1,12
95754,"2024-11-24",农林牧渔,C区,17,17,2.81,14,0,17
95755,"2024-11-24",农林牧渔,D区,7,6,4.17,5,0,5
95756,"2024-11-24",农林牧渔,E区,7,6,4.9,5,0,4
95757,"2024-11-24",农林牧渔,F区,14,13,4.39,10,0,10
95758,"2024-11-24",农林牧渔,G区,17,13,2.48,10,0,11
95759,"2024-11-24",农林牧渔,H区,8,7,3.31,5,1,7
95760,"2024-11-24",农林牧渔,I区,16,15,1.09,12,1,13
95761,"2024-11-25",科教文体,A区,1,0,3.46,0,0,0
95762,"2024-11-25",科教文体,B区,1,1,3.18,0,0,0
95763,"2024-11-25",科教文体,C区,1,0,1.5,0,0,0
95764,"2024-11-25",科教文体,D区,1,0,4.08,0,0,0
95765,"2024-11-25",科教文体,E区,1,1,3.54,0,0,1
95766,"2024-11-25",科教文体,F区,1,1,3.09,0,0,1
95767,"2024-11-25",科教文体,G区,1,1,4.6,0,0,1
95768,"2024-11-25",科教文体,H区,1,0,2.8,0,0,0
95769,"2024-11-25",科教文体,I区,1,0,1.67,0,0,0
95770,"2024-11-25",公卫医疗,A区,5,5,1.44,3,0,4
95771,"2024-11-25",公卫医疗,B区,9,8,4.82,7,0,8
95772,"2024-11-25",公卫医疗,C区,12,11,4.27,8,0,8
95773,"2024-11-25",公卫医疗,D区,5,4,1.12,3,0,3
95774,"2024-11-25",公卫医疗,E区,11,10,3.27,7,0,8
95775,"2024-11-25",公卫医疗,F区,10,9,3.08,7,0,7
95776,"2024-11-25",公卫医疗,G区,12,10,3.85,8,0,9
95777,"2024-11-25",公卫医疗,H区,12,10,4.97,9,1,9
95778,"2024-11-25",公卫医疗,I区,10,8,2.68,7,0,6
95779,"2024-11-25",城乡建设,A区,29,25,3.82,22,1,25
95780,"2024-11-25",城乡建设,B区,46,45,3.36,36,5,43
95781,"2024-11-25",城乡建设,C区,30,25,1.56,22,1,21
95782,"2024-11-25",城乡建设,D区,27,21,4.98,15,2,20
95783,"2024-11-25",城乡建设,E区,14,14,3.44,11,2,14
95784,"2024-11-25",城乡建设,F区,37,34,2.64,30,4,32
95785,"2024-11-25",城乡建设,G区,38,30,1.42,21,2,28
95786,"2024-11-25",城乡建设,H区,27,21,2.75,17,0,19
95787,"2024-11-25",城乡建设,I区,33,27,4.16,19,0,24
95788,"2024-11-25",交通运输,A区,25,25,3.61,20,0,23
95789,"2024-11-25",交通运输,B区,27,25,4.44,21,2,24
95790,"2024-11-25",交通运输,C区,29,27,1.31,20,1,22
95791,"2024-11-25",交通运输,D区,29,24,2.64,16,2,20
95792,"2024-11-25",交通运输,E区,28,27,3.22,24,0,27
95793,"2024-11-25",交通运输,F区,25,20,4.78,17,3,17
95794,"2024-11-25",交通运输,G区,21,17,3.12,14,1,14
95795,"2024-11-25",交通运输,H区,19,15,4.38,13,2,15
95796,"2024-11-25",交通运输,I区,21,17,1.04,15,1,14
95797,"2024-11-25",农林牧渔,A区,26,26,1.05,19,3,24
95798,"2024-11-25",农林牧渔,B区,22,20,2.03,17,0,19
95799,"2024-11-25",农林牧渔,C区,23,22,1.36,19,3,21
95800,"2024-11-25",农林牧渔,D区,24,23,1.98,20,2,18
95801,"2024-11-25",农林牧渔,E区,22,22,4.41,19,3,17
95802,"2024-11-25",农林牧渔,F区,21,19,2.65,16,1,18
95803,"2024-11-25",农林牧渔,G区,16,16,3.88,14,1,12
95804,"2024-11-25",农林牧渔,H区,23,20,1.64,14,1,17
95805,"2024-11-25",农林牧渔,I区,25,22,2.06,16,1,19
95806,"2024-11-26",科教文体,A区,6,5,1.71,3,0,5
95807,"2024-11-26",科教文体,B区,10,8,3.7,6,1,8
95808,"2024-11-26",科教文体,C区,14,14,3.86,9,1,11
95809,"2024-11-26",科教文体,D区,4,3,4.55,2,0,2
95810,"2024-11-26",科教文体,E区,13,12,1.45,9,1,11
95811,"2024-11-26",科教文体,F区,8,6,3.15,5,0,6
95812,"2024-11-26",科教文体,G区,6,6,2.26,5,0,6
95813,"2024-11-26",科教文体,H区,13,10,3.73,9,0,9
95814,"2024-11-26",科教文体,I区,14,14,2.01,12,1,11
95815,"2024-11-26",公卫医疗,A区,17,13,1.79,11,1,12
95816,"2024-11-26",公卫医疗,B区,26,24,1.03,19,0,23
95817,"2024-11-26",公卫医疗,C区,23,19,3.09,14,2,18
95818,"2024-11-26",公卫医疗,D区,32,26,3.12,23,3,22
95819,"2024-11-26",公卫医疗,E区,21,16,1.74,14,2,16
95820,"2024-11-26",公卫医疗,F区,26,24,2.79,17,1,23
95821,"2024-11-26",公卫医疗,G区,27,25,3.29,20,1,24
95822,"2024-11-26",公卫医疗,H区,27,22,3.41,18,0,21
95823,"2024-11-26",公卫医疗,I区,18,16,4.42,11,2,16
95824,"2024-11-26",城乡建设,A区,4,4,4.51,2,0,3
95825,"2024-11-26",城乡建设,B区,10,9,4.9,8,0,9
95826,"2024-11-26",城乡建设,C区,9,7,3.66,6,1,6
95827,"2024-11-26",城乡建设,D区,4,4,2.77,2,0,3
95828,"2024-11-26",城乡建设,E区,9,9,3.35,7,0,9
95829,"2024-11-26",城乡建设,F区,7,6,3.99,4,0,6
95830,"2024-11-26",城乡建设,G区,11,8,2.9,7,0,8
95831,"2024-11-26",城乡建设,H区,10,8,2.48,5,0,8
95832,"2024-11-26",城乡建设,I区,6,5,2.0,3,0,4
95833,"2024-11-26",交通运输,A区,5,4,3.16,3,0,3
95834,"2024-11-26",交通运输,B区,7,6,2.01,5,0,6
95835,"2024-11-26",交通运输,C区,5,5,2.12,4,0,5
95836,"2024-11-26",交通运输,D区,5,5,1.72,3,0,4
95837,"2024-11-26",交通运输,E区,4,3,4.89,2,0,3
95838,"2024-11-26",交通运输,F区,4,3,4.97,2,0,3
95839,"2024-11-26",交通运输,G区,4,4,3.69,3,0,4
95840,"2024-11-26",交通运输,H区,8,8,2.64,5,1,8
95841,"2024-11-26",交通运输,I区,7,7,4.78,4,0,5
95842,"2024-11-26",农林牧渔,A区,15,15,3.05,12,1,15
95843,"2024-11-26",农林牧渔,B区,15,14,2.29,12,0,11
95844,"2024-11-26",农林牧渔,C区,10,9,2.16,7,1,7
95845,"2024-11-26",农林牧渔,D区,8,7,3.23,4,0,7
95846,"2024-11-26",农林牧渔,E区,8,8,2.87,7,1,8
95847,"2024-11-26",农林牧渔,F区,7,6,3.12,5,0,5
95848,"2024-11-26",农林牧渔,G区,8,7,4.74,4,1,7
95849,"2024-11-26",农林牧渔,H区,16,14,4.77,9,2,11
95850,"2024-11-26",农林牧渔,I区,9,8,4.7,7,1,7
95851,"2024-11-27",科教文体,A区,25,25,1.67,18,0,20
95852,"2024-11-27",科教文体,B区,23,18,1.99,12,0,17
95853,"2024-11-27",科教文体,C区,21,21,2.47,16,2,18
95854,"2024-11-27",科教文体,D区,22,18,4.39,13,1,18
95855,"2024-11-27",科教文体,E区,17,15,3.32,12,2,12
95856,"2024-11-27",科教文体,F区,18,16,3.6,11,1,12
95857,"2024-11-27",科教文体,G区,14,14,3.33,9,2,14
95858,"2024-11-27",科教文体,H区,19,17,4.22,15,0,16
95859,"2024-11-27",科教文体,I区,13,12,3.18,10,0,10
95860,"2024-11-27",公卫医疗,A区,31,29,2.98,20,4,29
95861,"2024-11-27",公卫医疗,B区,24,22,2.9,15,2,20
95862,"2024-11-27",公卫医疗,C区,23,18,1.71,16,1,14
95863,"2024-11-27",公卫医疗,D区,28,23,4.83,20,0,20
95864,"2024-11-27",公卫医疗,E区,18,14,1.77,12,1,14
95865,"2024-11-27",公卫医疗,F区,19,16,3.59,12,2,15
95866,"2024-11-27",公卫医疗,G区,25,25,4.23,22,1,22
95867,"2024-11-27",公卫医疗,H区,31,31,2.28,23,3,30
95868,"2024-11-27",公卫医疗,I区,28,24,2.18,20,0,21
95869,"2024-11-27",城乡建设,A区,10,9,1.32,6,0,9
95870,"2024-11-27",城乡建设,B区,7,7,4.91,4,1,6
95871,"2024-11-27",城乡建设,C区,8,7,2.5,4,0,7
95872,"2024-11-27",城乡建设,D区,6,6,1.29,5,0,6
95873,"2024-11-27",城乡建设,E区,6,4,4.86,3,0,3
95874,"2024-11-27",城乡建设,F区,7,6,2.75,5,0,4
95875,"2024-11-27",城乡建设,G区,11,10,2.84,7,0,10
95876,"2024-11-27",城乡建设,H区,10,9,4.21,8,0,8
95877,"2024-11-27",城乡建设,I区,5,4,3.44,3,0,4
95878,"2024-11-27",交通运输,A区,18,18,1.84,12,0,18
95879,"2024-11-27",交通运输,B区,19,19,2.02,14,0,15
95880,"2024-11-27",交通运输,C区,16,12,3.64,9,0,12
95881,"2024-11-27",交通运输,D区,17,13,3.27,10,0,11
95882,"2024-11-27",交通运输,E区,20,20,2.61,17,2,20
95883,"2024-11-27",交通运输,F区,19,19,3.23,15,2,15
95884,"2024-11-27",交通运输,G区,19,17,3.51,14,1,16
95885,"2024-11-27",交通运输,H区,14,13,2.65,11,0,10
95886,"2024-11-27",交通运输,I区,12,12,4.51,8,1,10
95887,"2024-11-27",农林牧渔,A区,10,9,2.86,8,0,7
95888,"2024-11-27",农林牧渔,B区,12,11,3.25,8,0,8
95889,"2024-11-27",农林牧渔,C区,12,9,3.29,6,1,9
95890,"2024-11-27",农林牧渔,D区,4,3,2.92,2,0,2
95891,"2024-11-27",农林牧渔,E区,7,5,4.57,4,0,4
95892,"2024-11-27",农林牧渔,F区,6,5,2.6,3,0,5
95893,"2024-11-27",农林牧渔,G区,13,13,3.03,9,0,10
95894,"2024-11-27",农林牧渔,H区,10,9,4.03,8,1,9
95895,"2024-11-27",农林牧渔,I区,6,6,1.68,4,0,6
95896,"2024-11-28",科教文体,A区,2,1,3.81,0,0,0
95897,"2024-11-28",科教文体,B区,7,6,2.25,5,0,6
95898,"2024-11-28",科教文体,C区,5,4,1.54,3,0,3
95899,"2024-11-28",科教文体,D区,4,3,3.07,2,0,2
95900,"2024-11-28",科教文体,E区,4,4,4.25,3,0,4
95901,"2024-11-28",科教文体,F区,6,4,4.61,2,0,4
95902,"2024-11-28",科教文体,G区,6,6,4.29,4,0,4
95903,"2024-11-28",科教文体,H区,4,3,1.34,2,0,2
95904,"2024-11-28",科教文体,I区,5,5,2.44,4,0,4
95905,"2024-11-28",公卫医疗,A区,3,2,2.27,1,0,2
95906,"2024-11-28",公卫医疗,B区,6,5,1.71,4,0,4
95907,"2024-11-28",公卫医疗,C区,4,4,1.47,3,0,4
95908,"2024-11-28",公卫医疗,D区,3,3,4.63,2,0,2
95909,"2024-11-28",公卫医疗,E区,4,4,4.54,3,0,3
95910,"2024-11-28",公卫医疗,F区,3,3,3.65,2,0,3
95911,"2024-11-28",公卫医疗,G区,2,2,4.95,1,0,2
95912,"2024-11-28",公卫医疗,H区,3,3,4.43,2,0,3
95913,"2024-11-28",公卫医疗,I区,4,3,2.98,2,0,2
95914,"2024-11-28",城乡建设,A区,13,10,1.51,8,1,9
95915,"2024-11-28",城乡建设,B区,10,8,1.04,7,0,7
95916,"2024-11-28",城乡建设,C区,13,12,3.97,9,0,12
95917,"2024-11-28",城乡建设,D区,12,12,4.21,8,0,9
95918,"2024-11-28",城乡建设,E区,18,15,4.28,11,1,14
95919,"2024-11-28",城乡建设,F区,14,12,3.68,10,0,11
95920,"2024-11-28",城乡建设,G区,9,9,1.62,7,1,9
95921,"2024-11-28",城乡建设,H区,11,10,2.21,7,1,10
95922,"2024-11-28",城乡建设,I区,12,9,4.68,6,1,9
95923,"2024-11-28",交通运输,A区,12,9,2.57,7,0,9
95924,"2024-11-28",交通运输,B区,14,11,1.04,9,0,11
95925,"2024-11-28",交通运输,C区,5,5,3.22,4,0,4
95926,"2024-11-28",交通运输,D区,7,5,4.21,4,0,4
95927,"2024-11-28",交通运输,E区,5,4,4.96,2,0,3
95928,"2024-11-28",交通运输,F区,9,9,4.27,8,0,9
95929,"2024-11-28",交通运输,G区,8,7,2.24,6,1,6
95930,"2024-11-28",交通运输,H区,7,6,3.18,5,0,5
95931,"2024-11-28",交通运输,I区,3,3,1.47,2,0,3
95932,"2024-11-28",农林牧渔,A区,13,13,4.78,10,0,12
95933,"2024-11-28",农林牧渔,B区,15,12,4.52,10,0,11
95934,"2024-11-28",农林牧渔,C区,17,17,2.95,13,2,15
95935,"2024-11-28",农林牧渔,D区,15,14,1.33,9,1,11
95936,"2024-11-28",农林牧渔,E区,16,14,1.87,10,1,13
95937,"2024-11-28",农林牧渔,F区,16,13,4.24,9,0,12
95938,"2024-11-28",农林牧渔,G区,15,14,2.23,11,2,14
95939,"2024-11-28",农林牧渔,H区,16,15,4.75,11,2,14
95940,"2024-11-28",农林牧渔,I区,15,14,2.01,9,1,12
95941,"2024-11-29",科教文体,A区,10,10,1.04,9,0,10
95942,"2024-11-29",科教文体,B区,13,13,3.21,11,1,10
95943,"2024-11-29",科教文体,C区,15,13,1.16,10,0,10
95944,"2024-11-29",科教文体,D区,9,9,4.73,6,1,7
95945,"2024-11-29",科教文体,E区,11,8,1.95,6,0,7
95946,"2024-11-29",科教文体,F区,7,6,3.95,4,0,6
95947,"2024-11-29",科教文体,G区,13,11,4.66,9,1,9
95948,"2024-11-29",科教文体,H区,5,4,3.86,2,0,3
95949,"2024-11-29",科教文体,I区,9,9,1.62,7,0,7
95950,"2024-11-29",公卫医疗,A区,16,13,4.37,11,0,13
95951,"2024-11-29",公卫医疗,B区,19,18,3.22,13,2,14
95952,"2024-11-29",公卫医疗,C区,16,15,2.36,11,1,14
95953,"2024-11-29",公卫医疗,D区,19,19,2.49,13,1,19
95954,"2024-11-29",公卫医疗,E区,15,12,2.56,8,0,11
95955,"2024-11-29",公卫医疗,F区,8,8,3.75,6,1,7
95956,"2024-11-29",公卫医疗,G区,8,6,2.91,5,0,5
95957,"2024-11-29",公卫医疗,H区,19,19,1.06,17,2,17
95958,"2024-11-29",公卫医疗,I区,11,9,2.73,7,0,7
95959,"2024-11-29",城乡建设,A区,15,14,4.71,11,2,12
95960,"2024-11-29",城乡建设,B区,25,20,4.99,17,1,18
95961,"2024-11-29",城乡建设,C区,17,17,4.03,13,0,15
95962,"2024-11-29",城乡建设,D区,21,19,4.36,14,1,19
95963,"2024-11-29",城乡建设,E区,16,15,3.24,10,1,14
95964,"2024-11-29",城乡建设,F区,19,18,3.12,13,2,15
95965,"2024-11-29",城乡建设,G区,18,18,2.81,14,1,16
95966,"2024-11-29",城乡建设,H区,34,34,4.3,30,5,34
95967,"2024-11-29",城乡建设,I区,19,15,4.23,11,0,13
95968,"2024-11-29",交通运输,A区,3,2,4.29,1,0,2
95969,"2024-11-29",交通运输,B区,6,4,4.1,2,0,3
95970,"2024-11-29",交通运输,C区,1,0,2.01,0,0,0
95971,"2024-11-29",交通运输,D区,2,2,4.64,1,0,1
95972,"2024-11-29",交通运输,E区,4,3,4.63,2,0,2
95973,"2024-11-29",交通运输,F区,3,2,4.55,1,0,1
95974,"2024-11-29",交通运输,G区,4,4,2.52,3,0,4
95975,"2024-11-29",交通运输,H区,2,2,3.53,1,0,2
95976,"2024-11-29",交通运输,I区,4,3,3.52,2,0,3
95977,"2024-11-29",农林牧渔,A区,26,22,1.64,18,1,22
95978,"2024-11-29",农林牧渔,B区,23,23,2.78,16,3,22
95979,"2024-11-29",农林牧渔,C区,30,30,4.77,26,4,28
95980,"2024-11-29",农林牧渔,D区,36,35,3.85,24,1,33
95981,"2024-11-29",农林牧渔,E区,32,30,1.83,24,3,28
95982,"2024-11-29",农林牧渔,F区,36,28,1.68,23,1,22
95983,"2024-11-29",农林牧渔,G区,29,27,4.92,23,0,21
95984,"2024-11-29",农林牧渔,H区,32,25,3.74,22,0,22
95985,"2024-11-29",农林牧渔,I区,29,27,1.24,20,4,24
95986,"2024-11-30",科教文体,A区,14,12,1.27,9,1,10
95987,"2024-11-30",科教文体,B区,7,7,4.8,6,0,7
95988,"2024-11-30",科教文体,C区,15,14,2.44,10,2,13
95989,"2024-11-30",科教文体,D区,15,12,1.07,9,0,10
95990,"2024-11-30",科教文体,E区,9,8,3.37,6,1,8
95991,"2024-11-30",科教文体,F区,15,14,2.51,12,0,13
95992,"2024-11-30",科教文体,G区,14,11,2.43,7,0,8
95993,"2024-11-30",科教文体,H区,19,18,1.98,13,2,14
95994,"2024-11-30",科教文体,I区,11,11,3.51,7,0,9
95995,"2024-11-30",公卫医疗,A区,5,5,4.7,3,0,5
95996,"2024-11-30",公卫医疗,B区,4,4,4.9,2,0,4
95997,"2024-11-30",公卫医疗,C区,4,3,2.51,2,0,2
95998,"2024-11-30",公卫医疗,D区,7,7,3.59,6,1,5
95999,"2024-11-30",公卫医疗,E区,2,2,1.1,1,0,2
96000,"2024-11-30",公卫医疗,F区,6,5,2.86,4,0,4
96001,"2024-11-30",公卫医疗,G区,1,1,1.45,0,0,1
96002,"2024-11-30",公卫医疗,H区,3,3,2.8,2,0,3
96003,"2024-11-30",公卫医疗,I区,4,3,1.5,2,0,3
96004,"2024-11-30",城乡建设,A区,12,10,1.54,8,0,9
96005,"2024-11-30",城乡建设,B区,11,9,3.14,7,0,7
