"md_id","busi_time","sub_name","red_cnt","yellow_cnt"
5231,"2025-03-12",科教文体,64,111
5232,"2025-03-12",公卫医疗,53,20
5233,"2025-03-12",城乡建设,11,0
5234,"2025-03-12",交通运输,14,16
5235,"2025-03-12",农林牧渔,230,6
5236,"2025-03-13",科教文体,65,44
5237,"2025-03-13",公卫医疗,6,2
5238,"2025-03-13",城乡建设,20,8
5239,"2025-03-13",交通运输,85,0
5240,"2025-03-13",农林牧渔,28,6
5241,"2025-03-14",科教文体,96,13
5242,"2025-03-14",公卫医疗,24,4
5243,"2025-03-14",城乡建设,8,1
5244,"2025-03-14",交通运输,43,55
5245,"2025-03-14",农林牧渔,11,0
5246,"2025-03-15",科教文体,0,8
5247,"2025-03-15",公卫医疗,6,39
5248,"2025-03-15",城乡建设,75,8
5249,"2025-03-15",交通运输,68,13
5250,"2025-03-15",农林牧渔,18,0
5251,"2025-03-16",科教文体,112,46
5252,"2025-03-16",公卫医疗,31,30
5253,"2025-03-16",城乡建设,173,1
5254,"2025-03-16",交通运输,20,217
5255,"2025-03-16",农林牧渔,210,20
5256,"2025-03-17",科教文体,18,11
5257,"2025-03-17",公卫医疗,32,0
5258,"2025-03-17",城乡建设,30,243
5259,"2025-03-17",交通运输,290,43
5260,"2025-03-17",农林牧渔,3,86
5261,"2025-03-18",科教文体,82,2
5262,"2025-03-18",公卫医疗,9,166
5263,"2025-03-18",城乡建设,57,34
5264,"2025-03-18",交通运输,224,42
5265,"2025-03-18",农林牧渔,66,72
5266,"2025-03-19",科教文体,81,19
5267,"2025-03-19",公卫医疗,226,32
5268,"2025-03-19",城乡建设,181,42
5269,"2025-03-19",交通运输,18,6
5270,"2025-03-19",农林牧渔,87,8
5271,"2025-03-20",科教文体,112,7
5272,"2025-03-20",公卫医疗,37,61
5273,"2025-03-20",城乡建设,93,17
5274,"2025-03-20",交通运输,162,3
5275,"2025-03-20",农林牧渔,66,13
5276,"2025-03-21",科教文体,15,16
5277,"2025-03-21",公卫医疗,64,30
5278,"2025-03-21",城乡建设,3,1
5279,"2025-03-21",交通运输,64,28
5280,"2025-03-21",农林牧渔,98,3
5281,"2025-03-22",科教文体,12,3
5282,"2025-03-22",公卫医疗,174,0
5283,"2025-03-22",城乡建设,128,16
5284,"2025-03-22",交通运输,3,16
5285,"2025-03-22",农林牧渔,110,4
5286,"2025-03-23",科教文体,55,28
5287,"2025-03-23",公卫医疗,218,10
5288,"2025-03-23",城乡建设,63,0
5289,"2025-03-23",交通运输,173,19
5290,"2025-03-23",农林牧渔,75,19
5291,"2025-03-24",科教文体,14,0
5292,"2025-03-24",公卫医疗,101,3
5293,"2025-03-24",城乡建设,58,15
5294,"2025-03-24",交通运输,10,14
5295,"2025-03-24",农林牧渔,90,3
5296,"2025-03-25",科教文体,41,64
5297,"2025-03-25",公卫医疗,122,19
5298,"2025-03-25",城乡建设,116,4
5299,"2025-03-25",交通运输,83,19
5300,"2025-03-25",农林牧渔,10,14
5301,"2025-03-26",科教文体,75,34
5302,"2025-03-26",公卫医疗,58,51
5303,"2025-03-26",城乡建设,25,2
5304,"2025-03-26",交通运输,36,46
5305,"2025-03-26",农林牧渔,71,46
5306,"2025-03-27",科教文体,28,4
5307,"2025-03-27",公卫医疗,48,0
5308,"2025-03-27",城乡建设,8,44
5309,"2025-03-27",交通运输,139,80
5310,"2025-03-27",农林牧渔,104,38
5311,"2025-03-28",科教文体,4,7
5312,"2025-03-28",公卫医疗,13,36
5313,"2025-03-28",城乡建设,101,5
5314,"2025-03-28",交通运输,9,103
5315,"2025-03-28",农林牧渔,33,3
5316,"2025-03-29",科教文体,60,4
5317,"2025-03-29",公卫医疗,2,9
5318,"2025-03-29",城乡建设,135,91
5319,"2025-03-29",交通运输,22,116
5320,"2025-03-29",农林牧渔,23,9
5321,"2025-03-30",科教文体,140,30
5322,"2025-03-30",公卫医疗,30,128
5323,"2025-03-30",城乡建设,1,20
5324,"2025-03-30",交通运输,1,161
5325,"2025-03-30",农林牧渔,230,13
5326,"2025-03-31",科教文体,37,72
5327,"2025-03-31",公卫医疗,63,106
5328,"2025-03-31",城乡建设,115,74
5329,"2025-03-31",交通运输,48,17
5330,"2025-03-31",农林牧渔,42,51
5331,"2025-04-01",科教文体,50,18
5332,"2025-04-01",公卫医疗,11,0
5333,"2025-04-01",城乡建设,45,13
5334,"2025-04-01",交通运输,0,79
5335,"2025-04-01",农林牧渔,61,8
5336,"2025-04-02",科教文体,63,31
5337,"2025-04-02",公卫医疗,1,0
5338,"2025-04-02",城乡建设,314,2
5339,"2025-04-02",交通运输,19,56
5340,"2025-04-02",农林牧渔,124,5
5341,"2025-04-03",科教文体,19,4
5342,"2025-04-03",公卫医疗,145,65
5343,"2025-04-03",城乡建设,19,9
5344,"2025-04-03",交通运输,75,9
5345,"2025-04-03",农林牧渔,41,0
5346,"2025-04-04",科教文体,49,139
5347,"2025-04-04",公卫医疗,21,7
5348,"2025-04-04",城乡建设,4,11
5349,"2025-04-04",交通运输,63,43
5350,"2025-04-04",农林牧渔,9,2
5351,"2025-04-05",科教文体,40,12
5352,"2025-04-05",公卫医疗,12,102
5353,"2025-04-05",城乡建设,97,4
5354,"2025-04-05",交通运输,24,72
5355,"2025-04-05",农林牧渔,54,35
5356,"2025-04-06",科教文体,31,161
5357,"2025-04-06",公卫医疗,7,44
5358,"2025-04-06",城乡建设,79,98
5359,"2025-04-06",交通运输,37,86
5360,"2025-04-06",农林牧渔,14,40
5361,"2025-04-07",科教文体,37,66
5362,"2025-04-07",公卫医疗,74,5
5363,"2025-04-07",城乡建设,22,78
5364,"2025-04-07",交通运输,3,4
5365,"2025-04-07",农林牧渔,12,25
5366,"2025-04-08",科教文体,90,109
5367,"2025-04-08",公卫医疗,212,12
5368,"2025-04-08",城乡建设,177,53
5369,"2025-04-08",交通运输,24,40
5370,"2025-04-08",农林牧渔,139,4
5371,"2025-04-09",科教文体,26,8
5372,"2025-04-09",公卫医疗,150,2
5373,"2025-04-09",城乡建设,0,0
5374,"2025-04-09",交通运输,104,69
5375,"2025-04-09",农林牧渔,34,34
5376,"2025-04-10",科教文体,75,65
5377,"2025-04-10",公卫医疗,121,49
5378,"2025-04-10",城乡建设,10,21
5379,"2025-04-10",交通运输,23,0
5380,"2025-04-10",农林牧渔,30,45
5381,"2025-04-11",科教文体,95,10
5382,"2025-04-11",公卫医疗,24,29
5383,"2025-04-11",城乡建设,80,15
5384,"2025-04-11",交通运输,58,46
5385,"2025-04-11",农林牧渔,46,3
5386,"2025-04-12",科教文体,35,2
5387,"2025-04-12",公卫医疗,134,14
5388,"2025-04-12",城乡建设,26,6
5389,"2025-04-12",交通运输,29,137
5390,"2025-04-12",农林牧渔,7,69
5391,"2025-04-13",科教文体,3,45
5392,"2025-04-13",公卫医疗,27,13
5393,"2025-04-13",城乡建设,64,44
5394,"2025-04-13",交通运输,79,14
5395,"2025-04-13",农林牧渔,55,71
5396,"2025-04-14",科教文体,37,53
5397,"2025-04-14",公卫医疗,44,2
5398,"2025-04-14",城乡建设,119,54
5399,"2025-04-14",交通运输,31,19
5400,"2025-04-14",农林牧渔,31,51
5401,"2025-04-15",科教文体,23,26
5402,"2025-04-15",公卫医疗,3,8
5403,"2025-04-15",城乡建设,57,20
5404,"2025-04-15",交通运输,8,32
5405,"2025-04-15",农林牧渔,14,1
5406,"2025-04-16",科教文体,106,74
5407,"2025-04-16",公卫医疗,60,34
5408,"2025-04-16",城乡建设,39,3
5409,"2025-04-16",交通运输,116,3
5410,"2025-04-16",农林牧渔,25,69
5411,"2025-04-17",科教文体,46,9
5412,"2025-04-17",公卫医疗,257,75
5413,"2025-04-17",城乡建设,54,77
5414,"2025-04-17",交通运输,54,7
5415,"2025-04-17",农林牧渔,36,7
5416,"2025-04-18",科教文体,91,98
5417,"2025-04-18",公卫医疗,77,21
5418,"2025-04-18",城乡建设,20,8
5419,"2025-04-18",交通运输,11,18
5420,"2025-04-18",农林牧渔,19,6
5421,"2025-04-19",科教文体,14,15
5422,"2025-04-19",公卫医疗,148,49
5423,"2025-04-19",城乡建设,121,80
5424,"2025-04-19",交通运输,16,25
5425,"2025-04-19",农林牧渔,78,36
5426,"2025-04-20",科教文体,60,62
5427,"2025-04-20",公卫医疗,48,14
5428,"2025-04-20",城乡建设,62,3
5429,"2025-04-20",交通运输,21,25
5430,"2025-04-20",农林牧渔,14,4
5431,"2025-04-21",科教文体,52,7
5432,"2025-04-21",公卫医疗,81,17
5433,"2025-04-21",城乡建设,10,0
5434,"2025-04-21",交通运输,9,5
5435,"2025-04-21",农林牧渔,64,38
5436,"2025-04-22",科教文体,36,2
5437,"2025-04-22",公卫医疗,80,4
5438,"2025-04-22",城乡建设,0,0
5439,"2025-04-22",交通运输,57,1
5440,"2025-04-22",农林牧渔,46,13
5441,"2025-04-23",科教文体,70,1
5442,"2025-04-23",公卫医疗,50,9
5443,"2025-04-23",城乡建设,5,34
5444,"2025-04-23",交通运输,66,1
5445,"2025-04-23",农林牧渔,57,14
5446,"2025-04-24",科教文体,6,8
5447,"2025-04-24",公卫医疗,201,66
5448,"2025-04-24",城乡建设,122,12
5449,"2025-04-24",交通运输,121,111
5450,"2025-04-24",农林牧渔,209,17
5451,"2025-04-25",科教文体,3,21
5452,"2025-04-25",公卫医疗,46,33
5453,"2025-04-25",城乡建设,11,98
5454,"2025-04-25",交通运输,22,33
5455,"2025-04-25",农林牧渔,7,86
5456,"2025-04-26",科教文体,1,2
5457,"2025-04-26",公卫医疗,5,0
5458,"2025-04-26",城乡建设,166,41
5459,"2025-04-26",交通运输,168,26
5460,"2025-04-26",农林牧渔,231,21
5461,"2025-04-27",科教文体,2,30
5462,"2025-04-27",公卫医疗,267,78
5463,"2025-04-27",城乡建设,106,41
5464,"2025-04-27",交通运输,28,34
5465,"2025-04-27",农林牧渔,35,9
5466,"2025-04-28",科教文体,34,7
5467,"2025-04-28",公卫医疗,17,17
5468,"2025-04-28",城乡建设,36,2
5469,"2025-04-28",交通运输,83,12
5470,"2025-04-28",农林牧渔,54,34
5471,"2025-04-29",科教文体,54,53
5472,"2025-04-29",公卫医疗,49,32
5473,"2025-04-29",城乡建设,25,148
5474,"2025-04-29",交通运输,69,99
5475,"2025-04-29",农林牧渔,27,0
5476,"2025-04-30",科教文体,1,0
5477,"2025-04-30",公卫医疗,41,47
5478,"2025-04-30",城乡建设,19,8
5479,"2025-04-30",交通运输,77,72
5480,"2025-04-30",农林牧渔,13,9
5481,"2025-05-01",科教文体,135,33
5482,"2025-05-01",公卫医疗,10,1
5483,"2025-05-01",城乡建设,8,1
5484,"2025-05-01",交通运输,13,8
5485,"2025-05-01",农林牧渔,147,11
5486,"2025-05-02",科教文体,11,29
5487,"2025-05-02",公卫医疗,53,54
5488,"2025-05-02",城乡建设,111,5
5489,"2025-05-02",交通运输,107,6
5490,"2025-05-02",农林牧渔,46,44
5491,"2025-05-03",科教文体,80,11
5492,"2025-05-03",公卫医疗,17,0
5493,"2025-05-03",城乡建设,125,20
5494,"2025-05-03",交通运输,154,42
5495,"2025-05-03",农林牧渔,12,4
5496,"2025-05-04",科教文体,35,103
5497,"2025-05-04",公卫医疗,87,92
5498,"2025-05-04",城乡建设,12,13
5499,"2025-05-04",交通运输,34,116
5500,"2025-05-04",农林牧渔,53,62
5501,"2025-05-05",科教文体,16,45
5502,"2025-05-05",公卫医疗,32,1
5503,"2025-05-05",城乡建设,20,14
5504,"2025-05-05",交通运输,2,72
5505,"2025-05-05",农林牧渔,11,43
5506,"2025-05-06",科教文体,106,20
5507,"2025-05-06",公卫医疗,20,2
5508,"2025-05-06",城乡建设,25,7
5509,"2025-05-06",交通运输,125,3
5510,"2025-05-06",农林牧渔,32,94
5511,"2025-05-07",科教文体,27,0
5512,"2025-05-07",公卫医疗,118,1
5513,"2025-05-07",城乡建设,30,32
5514,"2025-05-07",交通运输,33,0
5515,"2025-05-07",农林牧渔,85,22
5516,"2025-05-08",科教文体,20,46
5517,"2025-05-08",公卫医疗,6,2
5518,"2025-05-08",城乡建设,43,22
5519,"2025-05-08",交通运输,32,11
5520,"2025-05-08",农林牧渔,43,0
5521,"2025-05-09",科教文体,4,20
5522,"2025-05-09",公卫医疗,52,22
5523,"2025-05-09",城乡建设,39,98
5524,"2025-05-09",交通运输,133,66
5525,"2025-05-09",农林牧渔,24,132
5526,"2025-05-10",科教文体,24,13
5527,"2025-05-10",公卫医疗,28,1
5528,"2025-05-10",城乡建设,3,9
5529,"2025-05-10",交通运输,198,6
5530,"2025-05-10",农林牧渔,20,105
5531,"2025-05-11",科教文体,27,14
5532,"2025-05-11",公卫医疗,14,5
5533,"2025-05-11",城乡建设,15,5
5534,"2025-05-11",交通运输,27,37
5535,"2025-05-11",农林牧渔,42,14
5536,"2025-05-12",科教文体,130,24
5537,"2025-05-12",公卫医疗,82,235
5538,"2025-05-12",城乡建设,102,1
5539,"2025-05-12",交通运输,19,0
5540,"2025-05-12",农林牧渔,11,0
5541,"2025-05-13",科教文体,60,35
5542,"2025-05-13",公卫医疗,55,1
5543,"2025-05-13",城乡建设,180,7
5544,"2025-05-13",交通运输,6,3
5545,"2025-05-13",农林牧渔,368,0
5546,"2025-05-14",科教文体,10,7
5547,"2025-05-14",公卫医疗,1,22
5548,"2025-05-14",城乡建设,6,0
5549,"2025-05-14",交通运输,49,56
5550,"2025-05-14",农林牧渔,0,45
5551,"2025-05-15",科教文体,87,48
5552,"2025-05-15",公卫医疗,71,16
5553,"2025-05-15",城乡建设,0,0
5554,"2025-05-15",交通运输,70,72
5555,"2025-05-15",农林牧渔,52,68
5556,"2025-05-16",科教文体,96,40
5557,"2025-05-16",公卫医疗,67,18
5558,"2025-05-16",城乡建设,63,22
5559,"2025-05-16",交通运输,118,8
5560,"2025-05-16",农林牧渔,73,26
5561,"2025-05-17",科教文体,0,0
5562,"2025-05-17",公卫医疗,76,40
5563,"2025-05-17",城乡建设,47,37
5564,"2025-05-17",交通运输,77,64
5565,"2025-05-17",农林牧渔,107,35
5566,"2025-05-18",科教文体,36,40
5567,"2025-05-18",公卫医疗,134,2
5568,"2025-05-18",城乡建设,92,4
5569,"2025-05-18",交通运输,76,84
5570,"2025-05-18",农林牧渔,3,36
5571,"2025-05-19",科教文体,33,4
5572,"2025-05-19",公卫医疗,56,36
5573,"2025-05-19",城乡建设,47,25
5574,"2025-05-19",交通运输,20,25
5575,"2025-05-19",农林牧渔,65,47
5576,"2025-05-20",科教文体,77,105
5577,"2025-05-20",公卫医疗,13,0
5578,"2025-05-20",城乡建设,10,0
5579,"2025-05-20",交通运输,6,10
5580,"2025-05-20",农林牧渔,362,80
5581,"2025-05-21",科教文体,5,1
5582,"2025-05-21",公卫医疗,1,5
5583,"2025-05-21",城乡建设,17,2
5584,"2025-05-21",交通运输,225,5
5585,"2025-05-21",农林牧渔,2,97
5586,"2025-05-22",科教文体,309,14
5587,"2025-05-22",公卫医疗,57,30
5588,"2025-05-22",城乡建设,154,46
5589,"2025-05-22",交通运输,206,9
5590,"2025-05-22",农林牧渔,52,12
5591,"2025-05-23",科教文体,76,22
5592,"2025-05-23",公卫医疗,10,6
5593,"2025-05-23",城乡建设,134,19
5594,"2025-05-23",交通运输,25,119
5595,"2025-05-23",农林牧渔,0,0
5596,"2025-05-24",科教文体,63,39
5597,"2025-05-24",公卫医疗,74,27
5598,"2025-05-24",城乡建设,99,22
5599,"2025-05-24",交通运输,0,4
5600,"2025-05-24",农林牧渔,84,28
5601,"2025-05-25",科教文体,7,16
5602,"2025-05-25",公卫医疗,7,15
5603,"2025-05-25",城乡建设,53,62
5604,"2025-05-25",交通运输,33,89
5605,"2025-05-25",农林牧渔,5,15
5606,"2025-05-26",科教文体,42,28
5607,"2025-05-26",公卫医疗,71,3
5608,"2025-05-26",城乡建设,57,12
5609,"2025-05-26",交通运输,82,34
5610,"2025-05-26",农林牧渔,17,6
5611,"2025-05-27",科教文体,24,0
5612,"2025-05-27",公卫医疗,58,21
5613,"2025-05-27",城乡建设,29,44
5614,"2025-05-27",交通运输,34,37
5615,"2025-05-27",农林牧渔,25,20
5616,"2025-05-28",科教文体,63,12
5617,"2025-05-28",公卫医疗,17,28
5618,"2025-05-28",城乡建设,71,206
5619,"2025-05-28",交通运输,3,1
5620,"2025-05-28",农林牧渔,239,36
5621,"2025-05-29",科教文体,16,99
5622,"2025-05-29",公卫医疗,41,1
5623,"2025-05-29",城乡建设,66,18
5624,"2025-05-29",交通运输,91,18
5625,"2025-05-29",农林牧渔,9,31
5626,"2025-05-30",科教文体,140,14
5627,"2025-05-30",公卫医疗,3,1
5628,"2025-05-30",城乡建设,37,5
5629,"2025-05-30",交通运输,11,1
5630,"2025-05-30",农林牧渔,32,72
5631,"2025-05-31",科教文体,37,8
5632,"2025-05-31",公卫医疗,171,1
5633,"2025-05-31",城乡建设,82,7
5634,"2025-05-31",交通运输,4,16
5635,"2025-05-31",农林牧渔,5,58
5636,"2025-06-01",科教文体,148,13
5637,"2025-06-01",公卫医疗,59,69
5638,"2025-06-01",城乡建设,144,6
5639,"2025-06-01",交通运输,22,26
5640,"2025-06-01",农林牧渔,141,4
5641,"2025-06-02",科教文体,16,95
5642,"2025-06-02",公卫医疗,12,55
5643,"2025-06-02",城乡建设,73,4
5644,"2025-06-02",交通运输,10,0
5645,"2025-06-02",农林牧渔,10,43
5646,"2025-06-03",科教文体,158,19
5647,"2025-06-03",公卫医疗,77,12
5648,"2025-06-03",城乡建设,160,37
5649,"2025-06-03",交通运输,1,2
5650,"2025-06-03",农林牧渔,119,29
5651,"2025-06-04",科教文体,0,0
5652,"2025-06-04",公卫医疗,59,14
5653,"2025-06-04",城乡建设,28,71
5654,"2025-06-04",交通运输,3,2
5655,"2025-06-04",农林牧渔,41,35
5656,"2025-06-05",科教文体,80,171
5657,"2025-06-05",公卫医疗,84,5
5658,"2025-06-05",城乡建设,48,6
5659,"2025-06-05",交通运输,63,3
5660,"2025-06-05",农林牧渔,71,10
5661,"2025-06-06",科教文体,72,4
5662,"2025-06-06",公卫医疗,14,64
5663,"2025-06-06",城乡建设,103,15
5664,"2025-06-06",交通运输,6,72
5665,"2025-06-06",农林牧渔,104,8
5666,"2025-06-07",科教文体,13,16
5667,"2025-06-07",公卫医疗,64,7
5668,"2025-06-07",城乡建设,106,78
5669,"2025-06-07",交通运输,13,20
5670,"2025-06-07",农林牧渔,74,3
5671,"2025-06-08",科教文体,150,52
5672,"2025-06-08",公卫医疗,224,25
5673,"2025-06-08",城乡建设,11,3
5674,"2025-06-08",交通运输,30,13
5675,"2025-06-08",农林牧渔,44,103
5676,"2025-06-09",科教文体,46,155
5677,"2025-06-09",公卫医疗,67,6
5678,"2025-06-09",城乡建设,132,12
5679,"2025-06-09",交通运输,4,0
5680,"2025-06-09",农林牧渔,62,57
5681,"2025-06-10",科教文体,77,75
5682,"2025-06-10",公卫医疗,99,57
5683,"2025-06-10",城乡建设,60,12
5684,"2025-06-10",交通运输,7,2
5685,"2025-06-10",农林牧渔,15,32
5686,"2025-06-11",科教文体,194,0
5687,"2025-06-11",公卫医疗,88,89
5688,"2025-06-11",城乡建设,26,12
5689,"2025-06-11",交通运输,26,1
5690,"2025-06-11",农林牧渔,284,39
5691,"2025-06-12",科教文体,142,4
5692,"2025-06-12",公卫医疗,77,40
5693,"2025-06-12",城乡建设,187,32
5694,"2025-06-12",交通运输,6,1
5695,"2025-06-12",农林牧渔,181,5
5696,"2025-06-13",科教文体,150,46
5697,"2025-06-13",公卫医疗,62,102
5698,"2025-06-13",城乡建设,140,2
5699,"2025-06-13",交通运输,35,12
5700,"2025-06-13",农林牧渔,26,157
5701,"2025-06-14",科教文体,26,22
5702,"2025-06-14",公卫医疗,112,8
5703,"2025-06-14",城乡建设,25,50
5704,"2025-06-14",交通运输,81,9
5705,"2025-06-14",农林牧渔,35,0
5706,"2025-06-15",科教文体,135,27
5707,"2025-06-15",公卫医疗,42,21
5708,"2025-06-15",城乡建设,96,98
5709,"2025-06-15",交通运输,76,0
5710,"2025-06-15",农林牧渔,151,91
5711,"2025-06-16",科教文体,53,0
5712,"2025-06-16",公卫医疗,5,13
5713,"2025-06-16",城乡建设,23,47
5714,"2025-06-16",交通运输,25,45
5715,"2025-06-16",农林牧渔,29,28
5716,"2025-06-17",科教文体,4,1
5717,"2025-06-17",公卫医疗,73,19
5718,"2025-06-17",城乡建设,4,90
5719,"2025-06-17",交通运输,32,34
5720,"2025-06-17",农林牧渔,42,17
5721,"2025-06-18",科教文体,79,31
5722,"2025-06-18",公卫医疗,1,50
5723,"2025-06-18",城乡建设,123,69
5724,"2025-06-18",交通运输,13,0
5725,"2025-06-18",农林牧渔,132,91
5726,"2025-06-19",科教文体,15,9
5727,"2025-06-19",公卫医疗,202,0
5728,"2025-06-19",城乡建设,443,39
5729,"2025-06-19",交通运输,118,27
5730,"2025-06-19",农林牧渔,3,0
5731,"2025-06-20",科教文体,33,60
5732,"2025-06-20",公卫医疗,79,37
5733,"2025-06-20",城乡建设,12,0
5734,"2025-06-20",交通运输,156,45
5735,"2025-06-20",农林牧渔,128,41
5736,"2025-06-21",科教文体,74,123
5737,"2025-06-21",公卫医疗,50,10
5738,"2025-06-21",城乡建设,20,28
5739,"2025-06-21",交通运输,81,12
5740,"2025-06-21",农林牧渔,93,147
5741,"2025-06-22",科教文体,66,49
5742,"2025-06-22",公卫医疗,29,47
5743,"2025-06-22",城乡建设,5,1
5744,"2025-06-22",交通运输,47,166
5745,"2025-06-22",农林牧渔,74,128
5746,"2025-06-23",科教文体,39,64
5747,"2025-06-23",公卫医疗,117,160
5748,"2025-06-23",城乡建设,49,2
5749,"2025-06-23",交通运输,4,3
5750,"2025-06-23",农林牧渔,315,33
5751,"2025-06-24",科教文体,32,17
5752,"2025-06-24",公卫医疗,99,9
5753,"2025-06-24",城乡建设,1,73
5754,"2025-06-24",交通运输,68,52
5755,"2025-06-24",农林牧渔,94,4
5756,"2025-06-25",科教文体,73,38
5757,"2025-06-25",公卫医疗,193,10
