"md_id","busi_time","sub_name","top_name","satisfaction_cnt","top_cnt"
24407,"2025-02-10",农林牧渔,畜牧业管理,27,28
24408,"2025-02-11",科教文体,科技事务,25,27
24409,"2025-02-11",科教文体,教育管理,11,13
24410,"2025-02-11",科教文体,文化管理,34,36
24411,"2025-02-11",科教文体,体育管理,23,25
24412,"2025-02-11",科教文体,社会教育,14,16
24413,"2025-02-11",公卫医疗,人口计生,14,15
24414,"2025-02-11",公卫医疗,卫生保健,3,3
24415,"2025-02-11",公卫医疗,医疗服务,14,15
24416,"2025-02-11",公卫医疗,公共卫生,18,19
24417,"2025-02-11",公卫医疗,医药管理,41,45
24418,"2025-02-11",城乡建设,住房公积金,36,42
24419,"2025-02-11",城乡建设,房屋管理,10,12
24420,"2025-02-11",城乡建设,市容市貌,20,23
24421,"2025-02-11",城乡建设,城乡规划,15,16
24422,"2025-02-11",城乡建设,城市设施管理,13,14
24423,"2025-02-11",交通运输,快递物流,30,31
24424,"2025-02-11",交通运输,公共汽车,20,22
24425,"2025-02-11",交通运输,公共自行车,49,54
24426,"2025-02-11",交通运输,出租汽车,30,31
24427,"2025-02-11",交通运输,城际客运,60,63
24428,"2025-02-11",农林牧渔,农业管理,1,1
24429,"2025-02-11",农林牧渔,林业管理,9,10
24430,"2025-02-11",农林牧渔,渔业管理,13,15
24431,"2025-02-11",农林牧渔,畜牧业管理,14,15
24432,"2025-02-12",科教文体,科技事务,29,34
24433,"2025-02-12",科教文体,教育管理,10,11
24434,"2025-02-12",科教文体,文化管理,22,23
24435,"2025-02-12",科教文体,体育管理,2,2
24436,"2025-02-12",科教文体,社会教育,12,14
24437,"2025-02-12",公卫医疗,人口计生,1,1
24438,"2025-02-12",公卫医疗,卫生保健,2,2
24439,"2025-02-12",公卫医疗,医疗服务,19,20
24440,"2025-02-12",公卫医疗,公共卫生,4,4
24441,"2025-02-12",公卫医疗,医药管理,16,18
24442,"2025-02-12",城乡建设,住房公积金,3,3
24443,"2025-02-12",城乡建设,房屋管理,54,57
24444,"2025-02-12",城乡建设,市容市貌,7,8
24445,"2025-02-12",城乡建设,城乡规划,47,52
24446,"2025-02-12",城乡建设,城市设施管理,42,49
24447,"2025-02-12",交通运输,快递物流,49,57
24448,"2025-02-12",交通运输,公共汽车,43,45
24449,"2025-02-12",交通运输,公共自行车,49,52
24450,"2025-02-12",交通运输,出租汽车,44,50
24451,"2025-02-12",交通运输,城际客运,41,43
24452,"2025-02-12",农林牧渔,农业管理,16,16
24453,"2025-02-12",农林牧渔,林业管理,38,40
24454,"2025-02-12",农林牧渔,渔业管理,1,1
24455,"2025-02-12",农林牧渔,畜牧业管理,11,12
24456,"2025-02-13",科教文体,科技事务,33,37
24457,"2025-02-13",科教文体,教育管理,38,43
24458,"2025-02-13",科教文体,文化管理,17,17
24459,"2025-02-13",科教文体,体育管理,10,11
24460,"2025-02-13",科教文体,社会教育,23,26
24461,"2025-02-13",公卫医疗,人口计生,14,15
24462,"2025-02-13",公卫医疗,卫生保健,7,7
24463,"2025-02-13",公卫医疗,医疗服务,6,7
24464,"2025-02-13",公卫医疗,公共卫生,10,12
24465,"2025-02-13",公卫医疗,医药管理,19,20
24466,"2025-02-13",城乡建设,住房公积金,9,11
24467,"2025-02-13",城乡建设,房屋管理,28,33
24468,"2025-02-13",城乡建设,市容市貌,12,13
24469,"2025-02-13",城乡建设,城乡规划,32,35
24470,"2025-02-13",城乡建设,城市设施管理,50,53
24471,"2025-02-13",交通运输,快递物流,18,20
24472,"2025-02-13",交通运输,公共汽车,15,16
24473,"2025-02-13",交通运输,公共自行车,20,23
24474,"2025-02-13",交通运输,出租汽车,9,10
24475,"2025-02-13",交通运输,城际客运,13,15
24476,"2025-02-13",农林牧渔,农业管理,31,32
24477,"2025-02-13",农林牧渔,林业管理,27,31
24478,"2025-02-13",农林牧渔,渔业管理,33,34
24479,"2025-02-13",农林牧渔,畜牧业管理,45,48
24480,"2025-02-14",科教文体,科技事务,26,29
24481,"2025-02-14",科教文体,教育管理,21,22
24482,"2025-02-14",科教文体,文化管理,34,39
24483,"2025-02-14",科教文体,体育管理,12,12
24484,"2025-02-14",科教文体,社会教育,35,39
24485,"2025-02-14",公卫医疗,人口计生,30,33
24486,"2025-02-14",公卫医疗,卫生保健,26,27
24487,"2025-02-14",公卫医疗,医疗服务,10,11
24488,"2025-02-14",公卫医疗,公共卫生,22,26
24489,"2025-02-14",公卫医疗,医药管理,10,12
24490,"2025-02-14",城乡建设,住房公积金,0,0
24491,"2025-02-14",城乡建设,房屋管理,0,0
24492,"2025-02-14",城乡建设,市容市貌,0,0
24493,"2025-02-14",城乡建设,城乡规划,0,0
24494,"2025-02-14",城乡建设,城市设施管理,0,0
24495,"2025-02-14",交通运输,快递物流,3,4
24496,"2025-02-14",交通运输,公共汽车,9,10
24497,"2025-02-14",交通运输,公共自行车,20,21
24498,"2025-02-14",交通运输,出租汽车,13,14
24499,"2025-02-14",交通运输,城际客运,16,18
24500,"2025-02-14",农林牧渔,农业管理,31,34
24501,"2025-02-14",农林牧渔,林业管理,11,11
24502,"2025-02-14",农林牧渔,渔业管理,14,15
24503,"2025-02-14",农林牧渔,畜牧业管理,12,12
24504,"2025-02-15",科教文体,科技事务,4,4
24505,"2025-02-15",科教文体,教育管理,5,6
24506,"2025-02-15",科教文体,文化管理,16,18
24507,"2025-02-15",科教文体,体育管理,11,13
24508,"2025-02-15",科教文体,社会教育,17,19
24509,"2025-02-15",公卫医疗,人口计生,12,13
24510,"2025-02-15",公卫医疗,卫生保健,12,13
24511,"2025-02-15",公卫医疗,医疗服务,50,58
24512,"2025-02-15",公卫医疗,公共卫生,23,26
24513,"2025-02-15",公卫医疗,医药管理,92,104
24514,"2025-02-15",城乡建设,住房公积金,25,28
24515,"2025-02-15",城乡建设,房屋管理,11,11
24516,"2025-02-15",城乡建设,市容市貌,11,13
24517,"2025-02-15",城乡建设,城乡规划,32,35
24518,"2025-02-15",城乡建设,城市设施管理,50,57
24519,"2025-02-15",交通运输,快递物流,2,2
24520,"2025-02-15",交通运输,公共汽车,10,11
24521,"2025-02-15",交通运输,公共自行车,9,10
24522,"2025-02-15",交通运输,出租汽车,4,4
24523,"2025-02-15",交通运输,城际客运,13,15
24524,"2025-02-15",农林牧渔,农业管理,10,11
24525,"2025-02-15",农林牧渔,林业管理,11,13
24526,"2025-02-15",农林牧渔,渔业管理,11,13
24527,"2025-02-15",农林牧渔,畜牧业管理,13,14
24528,"2025-02-16",科教文体,科技事务,30,32
24529,"2025-02-16",科教文体,教育管理,30,34
24530,"2025-02-16",科教文体,文化管理,28,30
24531,"2025-02-16",科教文体,体育管理,12,13
24532,"2025-02-16",科教文体,社会教育,44,47
24533,"2025-02-16",公卫医疗,人口计生,5,5
24534,"2025-02-16",公卫医疗,卫生保健,60,64
24535,"2025-02-16",公卫医疗,医疗服务,0,0
24536,"2025-02-16",公卫医疗,公共卫生,4,5
24537,"2025-02-16",公卫医疗,医药管理,49,57
24538,"2025-02-16",城乡建设,住房公积金,65,70
24539,"2025-02-16",城乡建设,房屋管理,31,34
24540,"2025-02-16",城乡建设,市容市貌,12,14
24541,"2025-02-16",城乡建设,城乡规划,48,50
24542,"2025-02-16",城乡建设,城市设施管理,2,2
24543,"2025-02-16",交通运输,快递物流,1,1
24544,"2025-02-16",交通运输,公共汽车,0,0
24545,"2025-02-16",交通运输,公共自行车,0,0
24546,"2025-02-16",交通运输,出租汽车,2,2
24547,"2025-02-16",交通运输,城际客运,1,1
24548,"2025-02-16",农林牧渔,农业管理,17,17
24549,"2025-02-16",农林牧渔,林业管理,4,5
24550,"2025-02-16",农林牧渔,渔业管理,21,22
24551,"2025-02-16",农林牧渔,畜牧业管理,8,9
24552,"2025-02-17",科教文体,科技事务,20,23
24553,"2025-02-17",科教文体,教育管理,4,4
24554,"2025-02-17",科教文体,文化管理,25,28
24555,"2025-02-17",科教文体,体育管理,13,15
24556,"2025-02-17",科教文体,社会教育,14,16
24557,"2025-02-17",公卫医疗,人口计生,16,18
24558,"2025-02-17",公卫医疗,卫生保健,16,17
24559,"2025-02-17",公卫医疗,医疗服务,11,13
24560,"2025-02-17",公卫医疗,公共卫生,12,14
24561,"2025-02-17",公卫医疗,医药管理,18,21
24562,"2025-02-17",城乡建设,住房公积金,18,21
24563,"2025-02-17",城乡建设,房屋管理,16,18
24564,"2025-02-17",城乡建设,市容市貌,15,17
24565,"2025-02-17",城乡建设,城乡规划,2,2
24566,"2025-02-17",城乡建设,城市设施管理,5,5
24567,"2025-02-17",交通运输,快递物流,9,10
24568,"2025-02-17",交通运输,公共汽车,15,17
24569,"2025-02-17",交通运输,公共自行车,19,21
24570,"2025-02-17",交通运输,出租汽车,15,16
24571,"2025-02-17",交通运输,城际客运,16,17
24572,"2025-02-17",农林牧渔,农业管理,13,14
24573,"2025-02-17",农林牧渔,林业管理,26,29
24574,"2025-02-17",农林牧渔,渔业管理,2,2
24575,"2025-02-17",农林牧渔,畜牧业管理,36,40
24576,"2025-02-18",科教文体,科技事务,7,7
24577,"2025-02-18",科教文体,教育管理,7,7
24578,"2025-02-18",科教文体,文化管理,5,5
24579,"2025-02-18",科教文体,体育管理,6,6
24580,"2025-02-18",科教文体,社会教育,8,9
24581,"2025-02-18",公卫医疗,人口计生,21,23
24582,"2025-02-18",公卫医疗,卫生保健,24,28
24583,"2025-02-18",公卫医疗,医疗服务,152,157
24584,"2025-02-18",公卫医疗,公共卫生,101,109
24585,"2025-02-18",公卫医疗,医药管理,85,97
24586,"2025-02-18",城乡建设,住房公积金,8,8
24587,"2025-02-18",城乡建设,房屋管理,16,18
24588,"2025-02-18",城乡建设,市容市貌,97,104
24589,"2025-02-18",城乡建设,城乡规划,125,143
24590,"2025-02-18",城乡建设,城市设施管理,32,34
24591,"2025-02-18",交通运输,快递物流,3,3
24592,"2025-02-18",交通运输,公共汽车,3,3
24593,"2025-02-18",交通运输,公共自行车,3,3
24594,"2025-02-18",交通运输,出租汽车,3,3
24595,"2025-02-18",交通运输,城际客运,2,2
24596,"2025-02-18",农林牧渔,农业管理,32,34
24597,"2025-02-18",农林牧渔,林业管理,27,29
24598,"2025-02-18",农林牧渔,渔业管理,12,12
24599,"2025-02-18",农林牧渔,畜牧业管理,73,77
24600,"2025-02-19",科教文体,科技事务,42,43
24601,"2025-02-19",科教文体,教育管理,9,9
24602,"2025-02-19",科教文体,文化管理,2,2
24603,"2025-02-19",科教文体,体育管理,46,47
24604,"2025-02-19",科教文体,社会教育,1,1
24605,"2025-02-19",公卫医疗,人口计生,7,7
24606,"2025-02-19",公卫医疗,卫生保健,26,27
24607,"2025-02-19",公卫医疗,医疗服务,4,5
24608,"2025-02-19",公卫医疗,公共卫生,23,25
24609,"2025-02-19",公卫医疗,医药管理,17,18
24610,"2025-02-19",城乡建设,住房公积金,13,15
24611,"2025-02-19",城乡建设,房屋管理,28,30
24612,"2025-02-19",城乡建设,市容市貌,24,25
24613,"2025-02-19",城乡建设,城乡规划,24,27
24614,"2025-02-19",城乡建设,城市设施管理,24,26
24615,"2025-02-19",交通运输,快递物流,8,9
24616,"2025-02-19",交通运输,公共汽车,39,44
24617,"2025-02-19",交通运输,公共自行车,11,11
24618,"2025-02-19",交通运输,出租汽车,78,81
24619,"2025-02-19",交通运输,城际客运,13,14
24620,"2025-02-19",农林牧渔,农业管理,32,33
24621,"2025-02-19",农林牧渔,林业管理,17,19
24622,"2025-02-19",农林牧渔,渔业管理,34,36
24623,"2025-02-19",农林牧渔,畜牧业管理,18,21
24624,"2025-02-20",科教文体,科技事务,6,6
24625,"2025-02-20",科教文体,教育管理,7,7
24626,"2025-02-20",科教文体,文化管理,9,11
24627,"2025-02-20",科教文体,体育管理,1,1
24628,"2025-02-20",科教文体,社会教育,2,2
24629,"2025-02-20",公卫医疗,人口计生,35,38
24630,"2025-02-20",公卫医疗,卫生保健,63,68
24631,"2025-02-20",公卫医疗,医疗服务,19,21
24632,"2025-02-20",公卫医疗,公共卫生,35,37
24633,"2025-02-20",公卫医疗,医药管理,61,65
24634,"2025-02-20",城乡建设,住房公积金,9,10
24635,"2025-02-20",城乡建设,房屋管理,28,32
24636,"2025-02-20",城乡建设,市容市貌,27,29
24637,"2025-02-20",城乡建设,城乡规划,15,16
24638,"2025-02-20",城乡建设,城市设施管理,19,20
24639,"2025-02-20",交通运输,快递物流,34,35
24640,"2025-02-20",交通运输,公共汽车,49,52
24641,"2025-02-20",交通运输,公共自行车,46,53
24642,"2025-02-20",交通运输,出租汽车,3,3
24643,"2025-02-20",交通运输,城际客运,31,32
24644,"2025-02-20",农林牧渔,农业管理,7,8
24645,"2025-02-20",农林牧渔,林业管理,25,28
24646,"2025-02-20",农林牧渔,渔业管理,25,29
24647,"2025-02-20",农林牧渔,畜牧业管理,26,27
24648,"2025-02-21",科教文体,科技事务,7,8
24649,"2025-02-21",科教文体,教育管理,23,25
24650,"2025-02-21",科教文体,文化管理,50,51
24651,"2025-02-21",科教文体,体育管理,40,42
24652,"2025-02-21",科教文体,社会教育,14,15
24653,"2025-02-21",公卫医疗,人口计生,58,60
24654,"2025-02-21",公卫医疗,卫生保健,46,47
24655,"2025-02-21",公卫医疗,医疗服务,36,41
24656,"2025-02-21",公卫医疗,公共卫生,63,66
24657,"2025-02-21",公卫医疗,医药管理,2,2
24658,"2025-02-21",城乡建设,住房公积金,10,11
24659,"2025-02-21",城乡建设,房屋管理,15,15
24660,"2025-02-21",城乡建设,市容市貌,27,29
24661,"2025-02-21",城乡建设,城乡规划,40,43
24662,"2025-02-21",城乡建设,城市设施管理,41,44
24663,"2025-02-21",交通运输,快递物流,21,21
24664,"2025-02-21",交通运输,公共汽车,3,3
24665,"2025-02-21",交通运输,公共自行车,6,6
24666,"2025-02-21",交通运输,出租汽车,43,45
24667,"2025-02-21",交通运输,城际客运,112,119
24668,"2025-02-21",农林牧渔,农业管理,16,19
24669,"2025-02-21",农林牧渔,林业管理,12,13
24670,"2025-02-21",农林牧渔,渔业管理,16,17
24671,"2025-02-21",农林牧渔,畜牧业管理,20,21
24672,"2025-02-22",科教文体,科技事务,39,43
24673,"2025-02-22",科教文体,教育管理,47,50
24674,"2025-02-22",科教文体,文化管理,48,50
24675,"2025-02-22",科教文体,体育管理,41,46
24676,"2025-02-22",科教文体,社会教育,53,55
24677,"2025-02-22",公卫医疗,人口计生,2,2
24678,"2025-02-22",公卫医疗,卫生保健,17,19
24679,"2025-02-22",公卫医疗,医疗服务,12,13
24680,"2025-02-22",公卫医疗,公共卫生,29,32
24681,"2025-02-22",公卫医疗,医药管理,26,30
24682,"2025-02-22",城乡建设,住房公积金,0,0
24683,"2025-02-22",城乡建设,房屋管理,1,1
24684,"2025-02-22",城乡建设,市容市貌,0,0
24685,"2025-02-22",城乡建设,城乡规划,1,1
24686,"2025-02-22",城乡建设,城市设施管理,1,1
24687,"2025-02-22",交通运输,快递物流,8,8
24688,"2025-02-22",交通运输,公共汽车,30,34
24689,"2025-02-22",交通运输,公共自行车,25,28
24690,"2025-02-22",交通运输,出租汽车,34,39
24691,"2025-02-22",交通运输,城际客运,20,22
24692,"2025-02-22",农林牧渔,农业管理,3,3
24693,"2025-02-22",农林牧渔,林业管理,29,30
24694,"2025-02-22",农林牧渔,渔业管理,8,8
24695,"2025-02-22",农林牧渔,畜牧业管理,161,188
24696,"2025-02-23",科教文体,科技事务,18,19
24697,"2025-02-23",科教文体,教育管理,48,53
24698,"2025-02-23",科教文体,文化管理,9,10
24699,"2025-02-23",科教文体,体育管理,39,45
24700,"2025-02-23",科教文体,社会教育,17,18
24701,"2025-02-23",公卫医疗,人口计生,21,24
24702,"2025-02-23",公卫医疗,卫生保健,9,10
24703,"2025-02-23",公卫医疗,医疗服务,32,35
24704,"2025-02-23",公卫医疗,公共卫生,31,32
24705,"2025-02-23",公卫医疗,医药管理,26,28
24706,"2025-02-23",城乡建设,住房公积金,5,6
24707,"2025-02-23",城乡建设,房屋管理,52,57
24708,"2025-02-23",城乡建设,市容市貌,96,110
24709,"2025-02-23",城乡建设,城乡规划,107,111
24710,"2025-02-23",城乡建设,城市设施管理,17,19
24711,"2025-02-23",交通运输,快递物流,22,24
24712,"2025-02-23",交通运输,公共汽车,69,72
24713,"2025-02-23",交通运输,公共自行车,92,103
24714,"2025-02-23",交通运输,出租汽车,8,8
24715,"2025-02-23",交通运输,城际客运,81,88
24716,"2025-02-23",农林牧渔,农业管理,14,16
24717,"2025-02-23",农林牧渔,林业管理,20,23
24718,"2025-02-23",农林牧渔,渔业管理,17,19
24719,"2025-02-23",农林牧渔,畜牧业管理,21,23
24720,"2025-02-24",科教文体,科技事务,57,63
24721,"2025-02-24",科教文体,教育管理,44,47
24722,"2025-02-24",科教文体,文化管理,19,21
24723,"2025-02-24",科教文体,体育管理,52,60
24724,"2025-02-24",科教文体,社会教育,65,70
24725,"2025-02-24",公卫医疗,人口计生,13,15
24726,"2025-02-24",公卫医疗,卫生保健,1,1
24727,"2025-02-24",公卫医疗,医疗服务,16,17
24728,"2025-02-24",公卫医疗,公共卫生,14,15
24729,"2025-02-24",公卫医疗,医药管理,5,6
24730,"2025-02-24",城乡建设,住房公积金,62,70
24731,"2025-02-24",城乡建设,房屋管理,28,31
24732,"2025-02-24",城乡建设,市容市貌,54,59
24733,"2025-02-24",城乡建设,城乡规划,32,34
24734,"2025-02-24",城乡建设,城市设施管理,22,25
24735,"2025-02-24",交通运输,快递物流,33,37
24736,"2025-02-24",交通运输,公共汽车,27,28
24737,"2025-02-24",交通运输,公共自行车,36,40
24738,"2025-02-24",交通运输,出租汽车,26,27
24739,"2025-02-24",交通运输,城际客运,32,35
24740,"2025-02-24",农林牧渔,农业管理,35,36
24741,"2025-02-24",农林牧渔,林业管理,48,53
24742,"2025-02-24",农林牧渔,渔业管理,18,20
24743,"2025-02-24",农林牧渔,畜牧业管理,63,67
24744,"2025-02-25",科教文体,科技事务,15,17
24745,"2025-02-25",科教文体,教育管理,6,7
24746,"2025-02-25",科教文体,文化管理,10,11
