"md_id","busi_date","region_name","org_level","total_orders","process_orders","pending_orders","night_orders","cancelled_orders","avg_response_time","avg_finish_time","first_contact_resolved","escalation_cnt","repeat_cnt","online_channel_cnt","phone_channel_cnt","email_channel_cnt","mobile_app_cnt","alert_timeout_sign_orders","alert_timeout_process_orders","alert_repeat_exceed_orders","alert_sentiment_keyword_orders","high_priority_cnt","medium_priority_cnt","low_priority_cnt","overdue_pct","satisfaction_score","handler_cnt","bot_handled_cnt","handover_cnt","top_keyword_1","top_keyword_1_cnt","top_keyword_2","top_keyword_2_cnt","top_keyword_3","top_keyword_3_cnt","early_response_orders","late_response_orders","avg_wait_time_user","repeat_user_cnt","first_time_user_cnt","multi_channel_user_cnt","escalated_user_cnt","followup_orders","feedback_received_cnt","auto_reply_cnt","manual_reply_cnt","satisfaction_survey_sent","satisfaction_survey_responded","avg_survey_response_time"
5503,"2024-11-03",A市,1,637,599,38,266,34,158.64,49.57,2,47,26,41,155,161,280,59,16,13,62,219,15,403,2.14,80.43,13,117,116,卫生,569,信号,106,供暖,317,51,558,20.39,0,5,5,1,557,99,17,211,144,86,36.75
5504,"2024-11-03",B市,1,944,717,227,53,26,64.19,33.16,74,94,31,173,265,418,88,35,74,13,56,41,546,357,2.44,82.59,2,508,148,停电,807,快递,492,电梯,515,578,4,19.64,581,291,228,642,170,27,647,34,588,299,54.95
5505,"2024-11-03",A县,2,423,359,64,2,26,209.89,67.22,97,5,0,144,106,4,169,23,16,1,15,240,141,42,6.68,96.84,15,233,47,停电,219,物业,62,消防,89,246,4,11.86,76,185,38,119,250,109,225,132,310,98,40.07
5506,"2024-11-03",B县,2,957,814,143,199,32,83.43,89.39,204,18,36,237,234,260,226,89,59,35,79,302,313,342,15.76,58.68,13,345,190,物业,436,施工,357,污染,609,926,19,89.96,598,81,22,598,310,28,248,409,280,244,29.75
5507,"2024-11-03",A1镇,3,387,322,65,73,1,61.22,60.61,81,22,19,24,318,45,0,9,11,7,13,20,173,194,4.79,68.01,4,259,51,宽带,72,施工,266,交通,103,181,104,48.09,77,19,29,41,280,104,302,16,138,61,24.1
5508,"2024-11-03",B1镇,3,980,792,188,208,33,262.75,55.28,236,7,36,43,224,398,315,30,58,42,66,86,410,484,1.18,55.1,15,774,194,供水,329,路灯,261,维修,668,963,9,60.86,621,205,176,222,195,101,377,348,743,110,48.58
5509,"2024-11-04",A市,1,221,207,14,74,3,21.25,72.45,11,16,4,25,92,65,39,6,1,2,12,70,77,74,6.97,79.02,17,96,20,扰民,113,路灯,167,信号,66,131,22,43.46,55,55,110,32,94,53,152,44,140,22,49.37
5510,"2024-11-04",B市,1,549,505,44,81,0,153.02,31.78,31,4,24,79,9,286,175,7,2,6,47,75,189,285,8.76,52.67,14,26,95,快递,134,噪音,492,路灯,404,11,75,70.48,68,324,230,111,370,23,57,66,381,341,78.3
5511,"2024-11-04",A县,2,316,260,56,40,18,125.03,30.87,21,26,0,138,120,5,53,17,22,14,31,157,81,78,13.29,60.78,17,144,15,消防,217,扰民,279,噪音,92,94,70,16.54,114,9,39,55,39,27,35,209,161,145,76.8
5512,"2024-11-04",B县,2,739,578,161,200,65,65.48,79.27,47,17,27,28,281,322,108,17,62,25,61,250,427,62,4.0,57.22,20,492,58,快递,324,燃气,594,宽带,206,529,153,56.42,99,554,626,488,488,391,222,111,305,248,73.38
5513,"2024-11-04",A1镇,3,997,810,187,196,86,50.46,53.44,116,52,15,377,215,265,140,78,46,16,70,730,135,132,3.31,99.34,20,542,139,污染,993,安全,499,供电,113,692,45,41.04,172,189,49,203,88,28,646,127,212,194,95.27
5514,"2024-11-04",B1镇,3,905,869,36,165,26,130.02,87.52,100,75,41,575,102,120,108,73,65,0,30,727,168,10,9.63,51.66,17,652,166,路灯,352,外卖,499,停电,286,856,10,15.14,399,7,191,4,500,280,714,146,388,359,89.33
5515,"2024-11-05",A市,1,195,161,34,69,19,149.78,95.4,7,18,9,12,77,92,14,13,19,1,2,65,54,76,8.98,68.54,15,111,18,交通,190,快递,65,物业,149,43,152,79.33,14,81,89,1,9,3,124,21,92,44,49.44
5516,"2024-11-05",B市,1,508,495,13,242,7,210.03,70.75,92,46,13,48,194,24,242,11,44,9,23,92,309,107,10.7,99.94,4,469,72,燃气,224,信号,208,噪音,187,303,123,81.62,59,80,85,134,399,376,237,15,291,142,58.4
5517,"2024-11-05",A县,2,730,680,50,108,68,99.98,61.98,87,19,14,252,117,198,163,22,50,27,19,428,9,293,5.51,77.52,17,524,129,垃圾,559,停电,216,电梯,700,655,64,52.63,160,243,387,324,452,346,663,14,228,200,89.66
5518,"2024-11-05",B县,2,910,851,59,176,68,26.33,49.47,49,36,41,224,200,187,299,29,64,8,32,300,272,338,10.63,46.23,7,689,102,施工,872,供暖,658,快递,495,793,102,30.73,106,431,354,253,427,322,264,298,553,151,54.28
5519,"2024-11-05",A1镇,3,322,278,44,111,22,200.53,40.72,64,20,8,84,124,112,2,11,26,14,12,102,29,191,17.28,99.88,4,154,62,燃气,198,供暖,71,垃圾,246,277,43,78.38,45,209,3,86,191,6,53,21,181,66,93.94
5520,"2024-11-05",B1镇,3,335,291,44,130,18,122.63,47.44,30,20,13,54,33,127,121,21,9,8,13,129,72,134,5.0,41.45,7,9,16,消防,197,供电,295,电梯,182,3,129,20.64,57,100,7,63,71,36,34,76,59,8,10.83
5521,"2024-11-06",A市,1,718,672,46,30,35,231.46,59.3,75,20,10,95,355,166,102,59,38,35,2,278,281,159,13.52,87.03,16,606,122,供暖,706,违建,490,排水,622,566,111,46.59,589,129,218,276,168,137,78,262,339,153,23.64
5522,"2024-11-06",B市,1,519,464,55,193,6,149.74,46.58,0,10,7,62,57,234,166,26,39,9,40,24,252,243,16.88,68.35,8,381,51,消防,422,信号,421,网络,489,202,137,92.72,111,366,283,197,209,60,133,102,357,213,98.73
5523,"2024-11-06",A县,2,585,508,77,65,27,295.69,82.43,102,40,12,59,89,127,310,57,23,23,26,246,87,252,8.14,55.29,7,161,101,噪音,360,快递,112,安全,156,411,127,50.6,356,217,275,224,471,244,197,122,414,124,39.39
5524,"2024-11-06",B县,2,375,333,42,137,33,62.05,45.72,39,20,11,46,45,79,205,23,4,18,19,95,129,151,2.52,91.79,12,223,20,维修,143,安全,283,停车,277,332,22,73.47,144,72,83,63,299,253,256,56,15,13,82.72
5525,"2024-11-06",A1镇,3,762,666,96,197,2,223.73,61.56,137,62,16,249,153,163,197,5,33,14,75,158,283,321,10.1,81.89,16,594,133,燃气,518,漏水,111,信号,181,653,60,21.51,485,221,453,229,608,172,92,170,120,79,17.46
5526,"2024-11-06",B1镇,3,522,434,88,239,28,121.69,76.32,53,29,15,192,216,3,111,22,42,6,42,56,241,225,4.42,92.04,15,342,33,宽带,299,污染,56,供电,478,375,2,87.06,91,43,117,87,16,9,53,64,312,91,84.17
5527,"2024-11-07",A市,1,483,420,63,160,3,144.26,50.97,12,22,8,72,128,153,130,21,48,1,39,245,60,178,19.89,85.16,15,292,43,信号,371,网络,101,燃气,222,317,31,29.09,34,13,28,40,376,337,364,15,259,96,92.51
5528,"2024-11-07",B市,1,684,650,34,167,37,152.01,70.88,80,68,26,246,43,253,142,31,58,31,19,36,192,456,1.08,70.41,7,465,64,垃圾,71,网络,195,维修,636,385,120,30.53,268,173,114,59,2,0,534,107,569,210,19.35
5529,"2024-11-07",A县,2,898,710,188,448,76,286.13,52.47,50,64,1,13,111,242,532,73,11,26,81,234,157,507,11.46,96.01,5,160,145,污染,760,违建,876,供暖,865,328,124,50.51,30,669,218,374,127,121,293,189,516,284,34.34
5530,"2024-11-07",B县,2,557,517,40,219,22,262.1,68.99,53,45,4,84,150,86,237,20,18,2,17,244,96,217,17.3,96.47,12,233,33,快递,295,排水,549,电梯,195,221,309,82.83,71,4,30,3,199,22,142,270,10,0,16.6
5531,"2024-11-07",A1镇,3,310,247,63,72,8,57.67,98.84,10,6,8,12,59,148,91,2,2,4,0,127,134,49,16.81,30.2,3,203,12,绿化,306,网络,291,燃气,308,123,93,32.62,165,35,12,149,175,67,18,81,91,67,25.14
5532,"2024-11-07",B1镇,3,886,780,106,9,59,28.02,34.62,200,47,38,104,350,93,339,72,33,11,69,194,310,382,3.75,48.92,12,284,51,污染,574,绿化,330,路灯,110,425,205,10.78,161,14,43,4,434,137,218,234,51,14,20.58
5533,"2024-11-08",A市,1,824,790,34,384,66,192.63,78.84,120,63,23,217,216,176,215,8,57,40,55,53,461,310,8.63,86.6,5,620,4,停车,802,快递,696,漏水,405,577,128,96.18,320,486,324,806,543,491,589,182,390,205,77.73
5534,"2024-11-08",B市,1,715,666,49,86,56,164.44,72.47,176,4,7,90,45,297,283,21,31,12,12,230,431,54,12.9,34.36,16,536,66,安全,477,维修,434,供电,437,573,10,21.83,258,408,525,532,644,17,102,358,467,20,22.38
5535,"2024-11-08",A县,2,505,445,60,24,15,203.87,83.25,41,29,15,120,20,215,150,27,5,18,24,277,150,78,4.46,42.71,5,31,27,安全,297,绿化,235,网络,150,167,51,44.15,64,240,149,1,72,59,224,74,130,118,59.95
5536,"2024-11-08",B县,2,520,470,50,219,21,43.94,72.17,96,23,23,64,212,118,126,41,37,18,28,383,83,54,5.55,44.8,10,229,85,排水,85,物业,421,绿化,371,433,34,35.55,27,197,217,64,383,157,328,123,366,304,59.36
5537,"2024-11-08",A1镇,3,424,358,66,98,15,209.62,91.85,49,18,7,109,32,198,85,32,22,2,17,45,137,242,2.68,59.25,20,6,17,信号,154,供电,78,排水,175,389,9,97.54,110,81,148,176,9,5,130,145,120,43,61.96
5538,"2024-11-08",B1镇,3,304,263,41,137,28,46.06,35.11,30,29,10,34,90,108,72,17,19,12,10,142,151,11,18.02,37.51,6,239,58,扰民,32,供水,107,供暖,178,304,0,82.21,97,48,105,3,26,14,162,14,193,46,60.04
5539,"2024-11-09",A市,1,432,343,89,16,40,154.07,72.5,32,35,0,141,9,254,28,24,16,20,30,45,105,282,16.3,75.43,4,331,7,违建,428,外卖,256,安全,407,194,189,94.41,47,48,64,64,45,32,208,83,111,70,38.18
5540,"2024-11-09",B市,1,340,317,23,110,9,113.32,58.33,32,23,14,101,59,73,107,12,21,9,16,117,128,95,9.24,39.83,15,167,21,快递,307,物业,295,停电,192,95,137,94.06,154,141,176,288,4,4,88,69,142,124,41.0
5541,"2024-11-09",A县,2,998,870,128,216,8,48.95,80.77,128,31,29,493,218,222,65,48,29,6,57,403,334,261,12.27,99.95,8,607,186,道路,381,卫生,968,外卖,986,277,643,71.24,39,647,64,173,503,116,378,144,74,62,89.26
5542,"2024-11-09",B县,2,193,187,6,8,4,240.14,92.86,55,0,5,56,0,89,48,2,19,8,18,87,58,48,15.12,89.1,17,150,35,物业,21,卫生,45,维修,157,124,13,51.79,150,39,165,134,82,61,5,90,72,54,32.87
5543,"2024-11-09",A1镇,3,108,105,3,51,8,73.28,59.9,30,2,4,20,44,5,39,6,7,2,4,66,7,35,12.88,66.61,9,30,12,路灯,43,燃气,99,卫生,103,61,0,61.57,5,15,12,11,45,20,65,15,17,8,40.86
5544,"2024-11-09",B1镇,3,540,456,84,159,7,110.15,72.56,41,12,0,56,84,201,199,6,52,16,24,438,52,50,7.69,83.36,18,189,99,漏水,139,信号,294,消防,331,333,199,47.23,102,156,142,109,169,115,238,148,427,400,75.69
5545,"2024-11-10",A市,1,518,424,94,58,23,109.49,81.82,46,48,11,86,259,86,87,40,39,9,6,195,175,148,0.38,51.01,11,233,33,安全,434,供电,279,噪音,278,34,339,17.79,83,20,50,70,267,167,165,247,279,137,96.46
5546,"2024-11-10",B市,1,413,342,71,79,19,46.05,70.49,5,22,7,102,84,75,152,37,27,13,27,60,157,196,7.78,57.43,15,109,65,供暖,268,维修,97,污染,285,378,23,63.16,239,11,185,117,313,130,173,96,99,23,76.19
5547,"2024-11-10",A县,2,281,257,24,109,21,64.76,42.46,63,6,0,55,104,59,63,18,16,6,3,139,46,96,3.4,64.87,17,47,19,物业,271,交通,180,施工,131,11,215,39.2,32,38,2,14,13,1,103,109,8,7,68.21
5548,"2024-11-10",B县,2,920,704,216,11,29,236.69,32.72,130,6,25,28,442,166,284,46,32,1,85,563,350,7,4.0,71.15,19,619,154,维修,485,外卖,713,网络,711,504,381,90.48,102,33,83,55,270,74,572,101,53,43,45.37
5549,"2024-11-10",A1镇,3,852,775,77,351,5,231.49,89.53,83,66,6,359,234,9,250,6,37,30,3,142,576,134,8.18,77.81,3,187,67,燃气,786,垃圾,519,噪音,607,665,74,95.68,234,51,42,49,219,158,354,220,524,515,23.25
5550,"2024-11-10",B1镇,3,314,298,16,58,21,132.82,35.35,2,29,15,72,99,51,92,28,19,11,5,142,168,4,11.59,55.71,16,6,36,停电,34,消防,74,安全,193,117,147,16.53,93,175,74,251,298,0,198,38,158,8,81.92
5551,"2024-11-11",A市,1,986,965,21,191,96,124.9,50.51,63,67,30,481,68,190,247,40,55,21,30,305,360,321,5.19,76.91,14,544,195,路灯,292,排水,392,绿化,513,103,750,23.48,118,138,191,255,538,53,952,2,508,6,13.95
5552,"2024-11-11",B市,1,184,151,33,63,16,181.52,44.62,24,3,7,57,65,38,24,9,6,2,6,65,112,7,19.5,47.06,3,71,30,违建,101,外卖,109,施工,137,30,111,17.32,37,1,2,28,47,13,84,41,68,1,70.8
5553,"2024-11-11",A县,2,503,411,92,104,16,235.91,78.34,118,50,10,68,114,257,64,39,40,24,39,133,202,168,10.58,51.55,11,166,72,扰民,310,电梯,312,排水,108,320,77,81.32,15,14,27,26,117,110,266,56,278,199,46.15
5554,"2024-11-11",B县,2,687,570,117,133,22,151.63,39.93,155,46,32,106,95,454,32,2,66,9,1,218,163,306,2.36,92.85,1,258,98,外卖,323,电梯,106,快递,393,526,20,76.5,563,66,135,229,250,27,0,419,55,10,69.11
5555,"2024-11-11",A1镇,3,404,308,96,146,12,151.51,78.36,78,20,5,98,74,126,106,29,34,7,26,45,70,289,8.88,30.23,19,211,17,漏水,117,物业,388,污染,69,324,76,26.01,246,2,2,68,143,58,40,196,122,114,30.75
5556,"2024-11-11",B1镇,3,836,724,112,76,6,235.91,36.41,20,40,21,96,160,299,281,79,78,39,23,69,405,362,0.76,57.13,15,513,65,维修,213,供电,364,道路,772,371,292,83.49,83,312,49,143,247,3,142,416,122,58,42.66
5557,"2024-11-12",A市,1,415,405,10,104,30,160.77,93.64,52,11,19,116,137,20,142,27,39,11,6,208,106,101,3.4,55.23,14,2,38,电梯,350,路灯,325,扰民,98,342,20,93.03,8,4,0,9,24,23,93,28,9,5,28.42
5558,"2024-11-12",B市,1,935,705,230,172,56,10.53,96.82,49,63,8,280,263,318,74,87,27,29,11,472,226,237,11.41,71.3,6,79,99,漏水,283,停车,645,消防,293,805,29,83.23,147,199,181,310,305,169,15,673,482,251,74.94
5559,"2024-11-12",A县,2,678,644,34,267,11,47.46,44.12,134,4,12,135,190,312,41,13,37,13,34,306,31,341,6.84,45.06,1,393,26,排水,463,施工,408,噪音,504,414,7,14.34,23,36,39,49,546,325,196,372,94,52,12.96
5560,"2024-11-12",B县,2,489,435,54,56,36,137.09,83.03,74,11,18,58,170,47,214,5,5,8,42,185,50,254,2.96,49.84,7,143,63,交通,85,噪音,392,道路,321,310,72,88.24,120,60,107,122,360,193,99,162,305,283,46.46
5561,"2024-11-12",A1镇,3,837,715,122,369,3,115.39,70.39,40,22,14,30,509,33,265,43,57,9,60,51,378,408,16.24,40.24,15,707,38,信号,322,外卖,625,维修,146,731,3,26.17,561,62,589,289,650,560,679,13,652,595,46.51
5562,"2024-11-12",B1镇,3,814,723,91,317,63,30.52,97.7,128,24,31,187,288,305,34,75,41,12,68,153,380,281,16.33,67.76,19,669,149,违建,693,供暖,788,维修,529,643,57,84.55,81,20,10,48,425,156,307,398,641,44,48.42
5563,"2024-11-13",A市,1,205,153,52,32,14,144.44,49.65,10,7,2,69,17,37,82,3,6,1,14,70,68,67,2.91,96.09,16,126,11,施工,26,网络,144,卫生,88,58,118,56.25,18,93,109,28,1,1,35,110,88,6,78.77
5564,"2024-11-13",B市,1,964,882,82,63,29,267.33,33.02,70,83,8,223,416,30,295,2,48,14,73,553,122,289,19.87,59.93,19,590,66,绿化,450,交通,345,宽带,497,586,65,61.71,40,66,94,99,171,163,543,157,569,104,87.94
5565,"2024-11-13",A县,2,199,149,50,48,8,287.28,72.46,25,2,5,3,44,58,94,5,9,8,5,67,32,100,10.21,46.59,2,80,8,排水,146,扰民,169,路灯,66,196,2,76.49,144,32,66,171,68,53,63,77,27,27,83.56
5566,"2024-11-13",B县,2,288,236,52,26,14,97.01,35.35,60,4,5,92,36,66,94,18,7,5,17,72,104,112,5.06,69.13,10,216,18,供暖,169,漏水,260,物业,100,127,81,38.74,8,89,68,91,46,18,108,36,52,45,24.51
5567,"2024-11-13",A1镇,3,530,401,129,151,32,288.74,92.33,37,43,23,277,75,16,162,26,45,2,39,249,155,126,0.1,48.81,4,185,1,排水,72,供电,485,物业,75,188,255,18.87,437,21,319,451,390,355,252,116,323,18,35.22
5568,"2024-11-13",B1镇,3,777,639,138,340,22,191.25,33.33,42,7,14,252,217,216,92,37,10,25,33,308,152,317,8.1,91.52,15,489,84,物业,235,信号,313,停电,515,483,126,23.65,149,215,179,16,550,70,455,14,247,169,15.63
5569,"2024-11-14",A市,1,579,515,64,223,54,113.47,79.22,50,16,16,198,170,138,73,40,15,16,20,133,8,438,15.24,46.53,3,443,81,噪音,366,供水,215,路灯,223,400,42,15.45,220,7,109,203,488,464,1,143,94,89,17.02
5570,"2024-11-14",B市,1,384,365,19,136,6,220.81,36.86,73,3,6,36,33,158,157,12,0,0,35,170,13,201,7.68,71.38,20,186,51,信号,346,垃圾,175,消防,169,236,91,22.79,73,74,11,84,321,321,89,70,74,44,23.67
5571,"2024-11-14",A县,2,909,757,152,4,49,216.58,49.09,150,78,25,21,244,320,324,71,78,35,70,445,143,321,16.26,50.22,20,552,179,维修,353,卫生,217,快递,498,24,717,77.04,73,445,291,170,78,52,428,195,641,268,43.51
5572,"2024-11-14",B县,2,661,631,30,132,34,179.55,74.5,46,44,29,169,257,221,14,10,44,8,47,96,310,255,1.21,94.91,7,444,114,维修,96,电梯,428,供水,354,282,257,70.79,9,178,42,129,83,39,173,28,333,194,74.93
5573,"2024-11-14",A1镇,3,306,279,27,23,21,254.44,67.64,0,21,0,108,58,60,80,21,7,7,23,94,103,109,18.97,35.24,15,279,1,噪音,265,违建,99,燃气,105,266,31,38.17,9,61,20,44,202,121,76,203,16,6,98.8
5574,"2024-11-14",B1镇,3,135,135,0,38,7,56.43,66.27,14,12,3,50,43,28,14,10,3,6,12,35,7,93,14.37,32.36,12,27,18,维修,84,绿化,73,停车,71,123,2,67.92,22,5,12,7,35,0,130,4,83,62,79.64
5575,"2024-11-15",A市,1,438,400,38,61,5,258.77,51.91,26,2,8,111,95,134,98,3,29,11,33,177,115,146,19.58,32.28,5,289,54,垃圾,265,燃气,153,交通,267,367,26,79.93,119,15,69,68,297,205,304,56,51,49,22.65
5576,"2024-11-15",B市,1,810,762,48,179,73,85.39,97.24,69,36,12,274,180,334,22,41,41,23,73,225,366,219,1.46,66.25,12,639,118,路灯,560,噪音,532,网络,94,773,13,82.41,67,145,84,103,417,78,742,15,286,136,89.05
5577,"2024-11-15",A县,2,821,695,126,288,4,76.17,57.45,9,58,11,102,58,306,355,33,79,40,45,307,412,102,8.23,41.38,9,476,17,路灯,781,维修,793,污染,444,339,444,32.8,146,319,116,201,24,1,669,25,563,50,52.73
5578,"2024-11-15",B县,2,131,129,2,23,6,50.15,51.3,16,11,6,16,45,39,31,0,13,2,5,56,26,49,11.31,75.09,11,80,20,路灯,99,施工,119,交通,95,80,9,26.76,3,26,14,4,44,23,90,18,72,20,44.46
5579,"2024-11-15",A1镇,3,206,196,10,34,0,21.67,82.16,31,10,6,49,57,53,47,8,12,5,5,62,99,45,13.05,72.35,16,59,14,消防,32,网络,132,道路,179,180,14,11.09,49,41,67,31,36,5,117,43,110,48,27.71
5580,"2024-11-15",B1镇,3,582,469,113,130,6,172.33,51.98,0,16,1,52,239,115,176,29,31,9,13,304,243,35,14.18,50.85,3,329,71,漏水,325,信号,270,噪音,387,187,287,35.14,532,46,82,248,113,10,23,333,53,11,68.38
5581,"2024-11-16",A市,1,571,505,66,10,41,267.12,51.16,41,5,28,328,2,71,170,0,0,3,45,130,361,80,11.69,98.85,5,425,4,违建,75,燃气,345,噪音,303,105,140,40.39,195,106,213,143,478,253,119,3,152,3,99.94
5582,"2024-11-16",B市,1,338,285,53,146,7,53.63,81.57,59,13,14,162,63,49,64,12,1,2,13,81,141,116,15.79,92.42,10,114,62,电梯,250,安全,295,消防,336,12,18,51.7,144,117,25,227,124,55,165,29,114,37,44.09
5583,"2024-11-16",A县,2,126,103,23,24,8,257.93,99.8,9,6,3,31,19,46,30,3,9,4,0,63,40,23,17.35,48.82,1,59,11,燃气,70,违建,36,扰民,12,62,56,21.32,1,49,22,7,92,18,87,12,3,1,63.02
5584,"2024-11-16",B县,2,787,677,110,74,23,280.56,73.62,121,54,22,304,173,86,224,16,70,11,43,354,397,36,17.13,60.69,10,333,21,漏水,604,燃气,746,噪音,620,555,156,49.58,196,254,254,163,193,6,252,88,390,364,49.79
5585,"2024-11-16",A1镇,3,382,335,47,5,18,25.32,81.01,89,18,15,92,193,2,95,27,36,11,32,121,133,128,17.46,97.73,10,92,69,快递,235,垃圾,79,卫生,311,95,166,37.31,72,140,32,147,12,11,238,34,319,130,20.93
5586,"2024-11-16",B1镇,3,533,411,122,266,21,283.79,81.08,69,50,14,132,236,96,69,22,25,9,27,244,112,177,3.55,79.96,10,271,44,污染,440,道路,125,违建,225,351,134,25.79,2,45,22,47,49,26,27,84,47,6,30.34
5587,"2024-11-17",A市,1,419,380,39,95,32,259.26,62.8,21,31,1,157,90,22,150,31,30,1,0,155,102,162,0.89,59.64,20,286,51,交通,249,燃气,263,快递,109,37,127,65.17,3,19,12,12,203,87,49,56,65,20,30.52
5588,"2024-11-17",B市,1,592,505,87,249,35,269.62,59.23,63,25,9,95,160,7,330,38,50,17,42,315,264,13,6.87,48.43,5,341,28,供水,492,漏水,423,噪音,326,493,44,50.26,54,25,78,74,1,0,471,2,251,91,47.21
5589,"2024-11-17",A县,2,433,334,99,139,29,122.65,32.14,26,7,2,50,154,134,95,28,3,1,38,82,157,194,17.4,79.41,18,67,14,信号,295,道路,283,维修,106,96,82,27.4,87,59,23,145,315,223,112,171,213,5,21.56
5590,"2024-11-17",B县,2,223,173,50,95,5,204.52,56.86,39,3,8,52,77,54,40,21,13,3,21,27,83,113,12.7,91.17,12,85,16,路灯,160,维修,191,扰民,80,54,169,30.34,132,4,31,48,161,148,104,41,140,5,41.77
5591,"2024-11-17",A1镇,3,347,279,68,172,6,292.2,68.52,63,16,7,140,52,7,148,8,33,1,23,71,190,86,4.14,72.5,17,1,66,道路,318,外卖,191,信号,65,347,0,52.98,111,16,48,86,75,50,116,157,123,90,33.97
5592,"2024-11-17",B1镇,3,513,467,46,103,49,29.85,67.86,83,4,10,181,149,101,82,27,18,16,7,285,11,217,13.33,37.68,20,427,49,供水,238,违建,81,交通,303,356,22,12.87,167,161,177,274,418,157,329,135,100,34,52.38
5593,"2024-11-18",A市,1,508,381,127,99,16,226.53,65.97,18,34,9,139,169,64,136,0,23,4,11,174,279,55,5.47,75.3,19,73,49,宽带,352,垃圾,139,外卖,198,401,87,16.82,96,31,122,105,238,60,276,4,306,178,10.33
5594,"2024-11-18",B市,1,729,700,29,74,13,72.62,80.01,23,45,24,199,357,117,56,41,11,14,1,501,84,144,19.26,37.77,15,136,98,维修,521,安全,234,停车,600,445,122,31.23,100,91,99,167,411,257,132,249,30,12,70.48
5595,"2024-11-18",A县,2,456,433,23,36,36,259.79,54.85,23,4,22,106,126,25,199,35,45,0,3,96,218,142,13.05,70.93,10,282,19,供水,239,网络,121,垃圾,311,101,284,36.35,276,47,72,127,222,137,279,153,391,121,91.91
5596,"2024-11-18",B县,2,249,229,20,51,3,135.09,54.14,5,19,3,108,90,37,14,5,4,8,23,90,89,70,8.2,82.58,10,113,6,外卖,151,噪音,60,漏水,48,224,6,75.91,17,106,2,106,45,35,0,144,197,58,25.11
5597,"2024-11-18",A1镇,3,920,705,215,380,23,258.61,98.84,158,26,40,320,13,298,289,66,18,46,91,349,220,351,15.54,52.9,17,31,162,停车,380,电梯,387,交通,439,839,38,18.94,27,464,6,321,676,140,316,209,532,143,69.76
5598,"2024-11-18",B1镇,3,277,243,34,29,7,96.68,70.73,28,24,13,62,75,125,15,23,14,11,26,67,90,120,19.42,69.73,8,51,18,维修,267,信号,201,排水,116,180,73,77.8,7,11,18,6,203,136,56,149,213,36,74.62
5599,"2024-11-19",A市,1,676,519,157,270,16,288.18,72.13,71,34,21,44,420,119,93,38,27,22,37,192,15,469,9.23,39.2,11,353,113,排水,133,燃气,457,扰民,539,35,334,39.0,36,374,162,371,114,92,106,319,100,87,54.17
5600,"2024-11-19",B市,1,458,419,39,124,0,253.19,72.39,12,5,11,129,115,65,149,35,23,16,11,88,253,117,13.74,54.82,11,175,76,停电,239,燃气,58,噪音,433,380,4,94.04,117,6,22,72,238,217,375,17,369,143,26.75
5601,"2024-11-19",A县,2,454,360,94,201,10,254.6,86.47,9,3,4,156,70,43,185,11,42,16,37,245,81,128,19.28,65.81,10,194,22,供水,206,噪音,137,路灯,279,248,182,54.2,56,203,83,23,130,70,8,330,349,186,36.22
5602,"2024-11-19",B县,2,894,698,196,270,63,95.05,92.79,184,65,32,318,304,108,164,47,6,5,83,289,326,279,12.4,57.41,9,230,159,交通,755,维修,691,垃圾,342,176,363,74.05,179,340,362,135,565,335,269,348,325,98,52.1
5603,"2024-11-19",A1镇,3,961,871,90,460,91,72.92,97.17,79,52,35,344,198,181,238,51,72,34,79,367,344,250,4.31,92.35,10,770,15,路灯,126,消防,811,噪音,674,436,347,28.0,203,565,545,766,109,79,383,161,146,112,41.72
5604,"2024-11-19",B1镇,3,806,634,172,113,78,80.2,97.98,177,9,26,316,199,287,4,51,68,3,58,1,382,423,11.16,49.69,13,158,56,路灯,799,噪音,596,卫生,93,752,2,59.09,3,24,11,8,89,52,550,61,620,361,25.2
5605,"2024-11-20",A市,1,778,608,170,288,10,82.75,41.11,115,5,36,48,391,268,71,10,64,0,72,200,275,303,12.15,99.1,13,115,14,外卖,570,供水,702,安全,576,311,347,65.84,60,16,63,32,568,353,605,1,493,474,49.19
5606,"2024-11-20",B市,1,165,163,2,75,8,61.2,79.52,26,2,8,65,2,63,35,9,13,5,10,65,12,88,18.9,70.41,17,160,8,网络,86,物业,63,供暖,137,26,2,35.34,0,1,0,0,45,29,73,49,75,7,63.7
5607,"2024-11-20",A县,2,755,726,29,346,23,143.58,96.6,208,24,32,124,110,470,51,61,44,35,8,152,297,306,13.28,76.49,17,487,14,燃气,562,安全,247,供水,283,24,482,79.96,313,252,368,352,641,164,280,75,455,278,26.2
5608,"2024-11-20",B县,2,145,139,6,14,11,13.07,31.85,15,5,7,18,47,57,23,1,2,6,4,29,105,11,5.33,30.48,20,128,11,噪音,69,电梯,88,消防,25,75,43,79.27,30,11,21,5,4,1,32,100,78,12,82.65
5609,"2024-11-20",A1镇,3,491,395,96,95,45,86.81,97.32,103,28,1,110,130,109,142,6,21,6,9,275,175,41,2.93,68.96,19,72,87,燃气,120,网络,437,供暖,375,273,203,18.39,72,202,96,238,206,46,293,26,54,24,42.88
5610,"2024-11-20",B1镇,3,980,897,83,115,56,67.81,72.24,61,28,28,249,389,330,12,3,82,48,78,89,462,429,4.91,79.91,2,407,39,绿化,277,噪音,794,供暖,815,862,98,18.03,54,248,148,132,768,94,21,826,719,116,46.17
