"md_id","busi_time","sub_name","name","type_name","item_num","complete_cnt","avg_handler_time","satisfaction_cnt"
9130,"2024-10-29",农林牧渔,B区,"2",10,8,29,6
9131,"2024-10-30",科教文体,A部门,"1",113,107,12,100
9132,"2024-10-30",科教文体,B区,"2",1,0,34,0
9133,"2024-10-30",公卫医疗,C部门,"1",130,112,24,105
9134,"2024-10-30",公卫医疗,A区,"2",29,22,48,18
9135,"2024-10-30",城乡建设,B部门,"1",92,72,11,64
9136,"2024-10-30",城乡建设,A区,"2",96,85,37,75
9137,"2024-10-30",交通运输,C部门,"1",38,29,17,26
9138,"2024-10-30",交通运输,A区,"2",123,96,31,80
9139,"2024-10-30",农林牧渔,B部门,"1",72,54,32,46
9140,"2024-10-30",农林牧渔,A区,"2",39,34,21,28
9141,"2024-10-31",科教文体,A部门,"1",9,6,36,5
9142,"2024-10-31",科教文体,A区,"2",4,3,18,2
9143,"2024-10-31",公卫医疗,C部门,"1",84,78,19,70
9144,"2024-10-31",公卫医疗,A区,"2",52,38,47,34
9145,"2024-10-31",城乡建设,A部门,"1",3,2,20,1
9146,"2024-10-31",城乡建设,B区,"2",87,61,44,53
9147,"2024-10-31",交通运输,B部门,"1",17,15,45,14
9148,"2024-10-31",交通运输,A区,"2",109,95,38,82
9149,"2024-10-31",农林牧渔,C部门,"1",84,59,26,48
9150,"2024-10-31",农林牧渔,C区,"2",17,15,41,12
9151,"2024-11-01",科教文体,B部门,"1",34,25,22,21
9152,"2024-11-01",科教文体,C区,"2",17,12,53,9
9153,"2024-11-01",公卫医疗,C部门,"1",26,23,36,20
9154,"2024-11-01",公卫医疗,C区,"2",2,1,38,0
9155,"2024-11-01",城乡建设,B部门,"1",13,11,21,8
9156,"2024-11-01",城乡建设,B区,"2",29,21,42,18
9157,"2024-11-01",交通运输,C部门,"1",12,10,27,8
9158,"2024-11-01",交通运输,B区,"2",22,18,52,15
9159,"2024-11-01",农林牧渔,C部门,"1",75,60,59,50
9160,"2024-11-01",农林牧渔,B区,"2",108,95,54,88
9161,"2024-11-02",科教文体,A部门,"1",14,11,24,9
9162,"2024-11-02",科教文体,B区,"2",36,30,16,25
9163,"2024-11-02",公卫医疗,B部门,"1",12,8,39,6
9164,"2024-11-02",公卫医疗,C区,"2",70,62,37,52
9165,"2024-11-02",城乡建设,B部门,"1",65,49,30,43
9166,"2024-11-02",城乡建设,B区,"2",36,28,57,23
9167,"2024-11-02",交通运输,B部门,"1",161,130,49,104
9168,"2024-11-02",交通运输,B区,"2",27,20,18,18
9169,"2024-11-02",农林牧渔,A部门,"1",45,37,12,33
9170,"2024-11-02",农林牧渔,C区,"2",35,25,47,22
9171,"2024-11-03",科教文体,C部门,"1",12,8,38,7
9172,"2024-11-03",科教文体,B区,"2",122,97,18,83
9173,"2024-11-03",公卫医疗,C部门,"1",56,46,21,37
9174,"2024-11-03",公卫医疗,C区,"2",64,47,28,39
9175,"2024-11-03",城乡建设,B部门,"1",4,2,36,1
9176,"2024-11-03",城乡建设,B区,"2",42,32,20,27
9177,"2024-11-03",交通运输,A部门,"1",5,4,40,3
9178,"2024-11-03",交通运输,B区,"2",24,17,24,13
9179,"2024-11-03",农林牧渔,C部门,"1",45,42,45,34
9180,"2024-11-03",农林牧渔,B区,"2",88,62,34,50
9181,"2024-11-04",科教文体,C部门,"1",21,16,57,15
9182,"2024-11-04",科教文体,B区,"2",93,68,49,54
9183,"2024-11-04",公卫医疗,C部门,"1",16,13,17,10
9184,"2024-11-04",公卫医疗,C区,"2",16,12,49,9
9185,"2024-11-04",城乡建设,A部门,"1",13,9,60,8
9186,"2024-11-04",城乡建设,A区,"2",21,15,23,12
9187,"2024-11-04",交通运输,A部门,"1",55,50,34,43
9188,"2024-11-04",交通运输,A区,"2",151,128,37,105
9189,"2024-11-04",农林牧渔,A部门,"1",184,155,15,128
9190,"2024-11-04",农林牧渔,C区,"2",30,28,37,24
9191,"2024-11-05",科教文体,B部门,"1",6,5,28,4
9192,"2024-11-05",科教文体,A区,"2",96,68,48,57
9193,"2024-11-05",公卫医疗,B部门,"1",20,16,37,13
9194,"2024-11-05",公卫医疗,A区,"2",47,36,12,28
9195,"2024-11-05",城乡建设,A部门,"1",137,124,14,105
9196,"2024-11-05",城乡建设,B区,"2",156,146,60,122
9197,"2024-11-05",交通运输,A部门,"1",107,90,16,73
9198,"2024-11-05",交通运输,B区,"2",70,60,24,53
9199,"2024-11-05",农林牧渔,B部门,"1",48,34,12,28
9200,"2024-11-05",农林牧渔,A区,"2",26,21,46,17
9201,"2024-11-06",科教文体,A部门,"1",24,18,32,15
9202,"2024-11-06",科教文体,B区,"2",86,74,50,63
9203,"2024-11-06",公卫医疗,B部门,"1",131,99,37,87
9204,"2024-11-06",公卫医疗,A区,"2",4,3,50,2
9205,"2024-11-06",城乡建设,C部门,"1",72,57,44,51
9206,"2024-11-06",城乡建设,A区,"2",129,93,13,77
9207,"2024-11-06",交通运输,C部门,"1",67,62,25,54
9208,"2024-11-06",交通运输,C区,"2",12,10,21,8
9209,"2024-11-06",农林牧渔,C部门,"1",285,257,59,233
9210,"2024-11-06",农林牧渔,B区,"2",62,52,40,42
9211,"2024-11-07",科教文体,A部门,"1",17,15,29,13
9212,"2024-11-07",科教文体,A区,"2",39,30,18,24
9213,"2024-11-07",公卫医疗,C部门,"1",127,110,41,103
9214,"2024-11-07",公卫医疗,C区,"2",24,20,35,16
9215,"2024-11-07",城乡建设,B部门,"1",14,13,37,10
9216,"2024-11-07",城乡建设,A区,"2",24,19,16,17
9217,"2024-11-07",交通运输,A部门,"1",22,16,52,15
9218,"2024-11-07",交通运输,A区,"2",139,106,53,88
9219,"2024-11-07",农林牧渔,B部门,"1",1,0,40,0
9220,"2024-11-07",农林牧渔,A区,"2",2,1,26,0
9221,"2024-11-08",科教文体,A部门,"1",0,0,43,0
9222,"2024-11-08",科教文体,A区,"2",15,11,24,9
9223,"2024-11-08",公卫医疗,C部门,"1",94,76,27,67
9224,"2024-11-08",公卫医疗,A区,"2",78,55,21,44
9225,"2024-11-08",城乡建设,A部门,"1",139,123,25,108
9226,"2024-11-08",城乡建设,C区,"2",30,26,20,21
9227,"2024-11-08",交通运输,B部门,"1",77,56,39,48
9228,"2024-11-08",交通运输,B区,"2",81,76,45,71
9229,"2024-11-08",农林牧渔,A部门,"1",190,159,48,142
9230,"2024-11-08",农林牧渔,C区,"2",17,15,29,12
9231,"2024-11-09",科教文体,C部门,"1",54,47,59,40
9232,"2024-11-09",科教文体,C区,"2",37,27,27,22
9233,"2024-11-09",公卫医疗,C部门,"1",77,60,42,56
9234,"2024-11-09",公卫医疗,B区,"2",19,17,51,13
9235,"2024-11-09",城乡建设,A部门,"1",28,23,30,20
9236,"2024-11-09",城乡建设,B区,"2",70,56,41,47
9237,"2024-11-09",交通运输,C部门,"1",1,0,44,0
9238,"2024-11-09",交通运输,C区,"2",19,14,60,11
9239,"2024-11-09",农林牧渔,A部门,"1",31,24,27,21
9240,"2024-11-09",农林牧渔,A区,"2",101,94,51,81
9241,"2024-11-10",科教文体,C部门,"1",26,21,42,16
9242,"2024-11-10",科教文体,C区,"2",37,28,34,23
9243,"2024-11-10",公卫医疗,B部门,"1",44,41,48,38
9244,"2024-11-10",公卫医疗,C区,"2",77,66,32,60
9245,"2024-11-10",城乡建设,A部门,"1",43,32,11,30
9246,"2024-11-10",城乡建设,B区,"2",54,43,60,35
9247,"2024-11-10",交通运输,C部门,"1",55,45,57,39
9248,"2024-11-10",交通运输,B区,"2",43,39,40,36
9249,"2024-11-10",农林牧渔,B部门,"1",13,10,41,9
9250,"2024-11-10",农林牧渔,C区,"2",99,81,38,74
9251,"2024-11-11",科教文体,B部门,"1",43,40,19,36
9252,"2024-11-11",科教文体,C区,"2",128,111,49,102
9253,"2024-11-11",公卫医疗,B部门,"1",10,8,39,6
9254,"2024-11-11",公卫医疗,B区,"2",94,83,14,66
9255,"2024-11-11",城乡建设,B部门,"1",51,37,58,34
9256,"2024-11-11",城乡建设,C区,"2",114,95,29,79
9257,"2024-11-11",交通运输,B部门,"1",136,104,54,93
9258,"2024-11-11",交通运输,A区,"2",4,3,42,2
9259,"2024-11-11",农林牧渔,B部门,"1",96,69,34,59
9260,"2024-11-11",农林牧渔,C区,"2",109,78,57,70
9261,"2024-11-12",科教文体,A部门,"1",119,84,35,75
9262,"2024-11-12",科教文体,B区,"2",5,3,48,2
9263,"2024-11-12",公卫医疗,C部门,"1",204,154,13,142
9264,"2024-11-12",公卫医疗,C区,"2",1,0,52,0
9265,"2024-11-12",城乡建设,C部门,"1",97,80,30,68
9266,"2024-11-12",城乡建设,C区,"2",111,88,20,80
9267,"2024-11-12",交通运输,B部门,"1",130,101,25,85
9268,"2024-11-12",交通运输,C区,"2",49,35,24,31
9269,"2024-11-12",农林牧渔,B部门,"1",30,22,46,18
9270,"2024-11-12",农林牧渔,C区,"2",83,69,50,63
9271,"2024-11-13",科教文体,C部门,"1",121,88,35,79
9272,"2024-11-13",科教文体,B区,"2",124,103,40,82
9273,"2024-11-13",公卫医疗,C部门,"1",1,0,48,0
9274,"2024-11-13",公卫医疗,B区,"2",98,87,36,81
9275,"2024-11-13",城乡建设,C部门,"1",96,74,39,63
9276,"2024-11-13",城乡建设,C区,"2",84,79,48,71
9277,"2024-11-13",交通运输,B部门,"1",117,102,42,92
9278,"2024-11-13",交通运输,C区,"2",159,146,51,136
9279,"2024-11-13",农林牧渔,C部门,"1",30,26,13,20
9280,"2024-11-13",农林牧渔,C区,"2",130,103,27,87
9281,"2024-11-14",科教文体,A部门,"1",304,235,52,200
9282,"2024-11-14",科教文体,C区,"2",6,4,50,3
9283,"2024-11-14",公卫医疗,C部门,"1",1,0,17,0
9284,"2024-11-14",公卫医疗,A区,"2",175,131,40,119
9285,"2024-11-14",城乡建设,C部门,"1",71,54,11,49
9286,"2024-11-14",城乡建设,C区,"2",102,85,23,75
9287,"2024-11-14",交通运输,C部门,"1",24,17,33,15
9288,"2024-11-14",交通运输,A区,"2",55,47,19,43
9289,"2024-11-14",农林牧渔,A部门,"1",10,9,33,7
9290,"2024-11-14",农林牧渔,A区,"2",171,155,37,127
9291,"2024-11-15",科教文体,A部门,"1",77,64,22,60
9292,"2024-11-15",科教文体,C区,"2",26,18,16,15
9293,"2024-11-15",公卫医疗,A部门,"1",40,37,37,30
9294,"2024-11-15",公卫医疗,B区,"2",83,61,15,54
9295,"2024-11-15",城乡建设,C部门,"1",8,5,23,4
9296,"2024-11-15",城乡建设,C区,"2",60,45,59,38
9297,"2024-11-15",交通运输,A部门,"1",13,9,42,8
9298,"2024-11-15",交通运输,C区,"2",62,46,35,37
9299,"2024-11-15",农林牧渔,B部门,"1",90,83,22,69
9300,"2024-11-15",农林牧渔,C区,"2",42,31,60,25
9301,"2024-11-16",科教文体,A部门,"1",9,8,55,7
9302,"2024-11-16",科教文体,B区,"2",13,12,10,10
9303,"2024-11-16",公卫医疗,A部门,"1",5,3,19,2
9304,"2024-11-16",公卫医疗,B区,"2",386,321,32,293
9305,"2024-11-16",城乡建设,C部门,"1",97,80,40,69
9306,"2024-11-16",城乡建设,B区,"2",145,135,59,118
9307,"2024-11-16",交通运输,B部门,"1",94,82,25,71
9308,"2024-11-16",交通运输,B区,"2",36,28,14,26
9309,"2024-11-16",农林牧渔,A部门,"1",35,27,34,24
9310,"2024-11-16",农林牧渔,A区,"2",25,22,57,20
9311,"2024-11-17",科教文体,C部门,"1",2,1,47,0
9312,"2024-11-17",科教文体,C区,"2",117,103,27,96
9313,"2024-11-17",公卫医疗,A部门,"1",37,33,30,30
9314,"2024-11-17",公卫医疗,C区,"2",69,53,21,44
9315,"2024-11-17",城乡建设,B部门,"1",1,0,11,0
9316,"2024-11-17",城乡建设,A区,"2",1,0,50,0
9317,"2024-11-17",交通运输,A部门,"1",149,105,32,94
9318,"2024-11-17",交通运输,C区,"2",10,8,20,6
9319,"2024-11-17",农林牧渔,C部门,"1",124,112,50,91
9320,"2024-11-17",农林牧渔,A区,"2",3,2,59,1
9321,"2024-11-18",科教文体,C部门,"1",233,204,33,173
9322,"2024-11-18",科教文体,A区,"2",9,7,25,6
9323,"2024-11-18",公卫医疗,B部门,"1",43,37,35,34
9324,"2024-11-18",公卫医疗,B区,"2",3,2,18,1
9325,"2024-11-18",城乡建设,B部门,"1",165,154,26,125
9326,"2024-11-18",城乡建设,C区,"2",17,14,60,11
9327,"2024-11-18",交通运输,B部门,"1",2,1,23,0
9328,"2024-11-18",交通运输,A区,"2",105,76,48,62
9329,"2024-11-18",农林牧渔,A部门,"1",164,123,22,108
9330,"2024-11-18",农林牧渔,B区,"2",236,183,30,160
9331,"2024-11-19",科教文体,A部门,"1",31,22,38,20
9332,"2024-11-19",科教文体,C区,"2",143,111,36,96
9333,"2024-11-19",公卫医疗,C部门,"1",251,190,53,168
9334,"2024-11-19",公卫医疗,B区,"2",19,17,20,14
9335,"2024-11-19",城乡建设,A部门,"1",66,55,26,44
9336,"2024-11-19",城乡建设,B区,"2",52,44,34,35
9337,"2024-11-19",交通运输,A部门,"1",65,54,46,43
9338,"2024-11-19",交通运输,A区,"2",114,97,20,89
9339,"2024-11-19",农林牧渔,B部门,"1",138,121,31,108
9340,"2024-11-19",农林牧渔,A区,"2",76,58,53,46
9341,"2024-11-20",科教文体,B部门,"1",236,186,28,176
9342,"2024-11-20",科教文体,C区,"2",5,3,23,2
9343,"2024-11-20",公卫医疗,C部门,"1",157,139,37,120
9344,"2024-11-20",公卫医疗,C区,"2",61,51,37,43
9345,"2024-11-20",城乡建设,C部门,"1",2,1,49,0
9346,"2024-11-20",城乡建设,A区,"2",5,4,44,3
9347,"2024-11-20",交通运输,C部门,"1",18,16,11,14
9348,"2024-11-20",交通运输,C区,"2",31,26,24,21
9349,"2024-11-20",农林牧渔,B部门,"1",26,22,44,18
9350,"2024-11-20",农林牧渔,C区,"2",196,155,60,139
9351,"2024-11-21",科教文体,B部门,"1",82,68,33,57
9352,"2024-11-21",科教文体,A区,"2",31,28,30,25
9353,"2024-11-21",公卫医疗,B部门,"1",126,109,54,102
9354,"2024-11-21",公卫医疗,B区,"2",326,259,43,232
9355,"2024-11-21",城乡建设,B部门,"1",316,254,38,218
9356,"2024-11-21",城乡建设,C区,"2",20,18,39,17
9357,"2024-11-21",交通运输,C部门,"1",4,3,16,2
9358,"2024-11-21",交通运输,C区,"2",9,6,10,5
9359,"2024-11-21",农林牧渔,C部门,"1",42,29,59,24
9360,"2024-11-21",农林牧渔,B区,"2",3,2,31,1
9361,"2024-11-22",科教文体,B部门,"1",12,9,36,8
9362,"2024-11-22",科教文体,C区,"2",160,118,12,101
9363,"2024-11-22",公卫医疗,C部门,"1",29,20,30,17
9364,"2024-11-22",公卫医疗,C区,"2",202,184,54,163
9365,"2024-11-22",城乡建设,B部门,"1",60,47,57,44
9366,"2024-11-22",城乡建设,C区,"2",193,139,19,115
9367,"2024-11-22",交通运输,B部门,"1",113,97,28,87
9368,"2024-11-22",交通运输,B区,"2",53,46,55,38
9369,"2024-11-22",农林牧渔,B部门,"1",14,12,32,11
9370,"2024-11-22",农林牧渔,C区,"2",132,124,11,109
9371,"2024-11-23",科教文体,A部门,"1",40,29,16,25
9372,"2024-11-23",科教文体,A区,"2",21,18,28,14
9373,"2024-11-23",公卫医疗,B部门,"1",50,39,38,34
9374,"2024-11-23",公卫医疗,B区,"2",77,65,14,53
9375,"2024-11-23",城乡建设,B部门,"1",124,92,46,74
9376,"2024-11-23",城乡建设,A区,"2",14,12,32,9
9377,"2024-11-23",交通运输,B部门,"1",161,147,15,127
9378,"2024-11-23",交通运输,B区,"2",103,97,57,86
9379,"2024-11-23",农林牧渔,C部门,"1",102,74,10,65
9380,"2024-11-23",农林牧渔,B区,"2",72,61,55,51
9381,"2024-11-24",科教文体,B部门,"1",82,66,60,57
9382,"2024-11-24",科教文体,B区,"2",28,22,57,20
9383,"2024-11-24",公卫医疗,B部门,"1",0,0,59,0
9384,"2024-11-24",公卫医疗,A区,"2",2,1,33,0
9385,"2024-11-24",城乡建设,C部门,"1",1,0,40,0
9386,"2024-11-24",城乡建设,A区,"2",7,6,60,5
9387,"2024-11-24",交通运输,C部门,"1",57,47,47,43
9388,"2024-11-24",交通运输,A区,"2",51,47,37,41
9389,"2024-11-24",农林牧渔,C部门,"1",86,69,41,56
9390,"2024-11-24",农林牧渔,C区,"2",24,19,36,17
9391,"2024-11-25",科教文体,A部门,"1",1,0,24,0
9392,"2024-11-25",科教文体,B区,"2",4,3,38,2
9393,"2024-11-25",公卫医疗,C部门,"1",17,14,30,11
9394,"2024-11-25",公卫医疗,A区,"2",69,63,60,58
9395,"2024-11-25",城乡建设,B部门,"1",200,162,49,137
9396,"2024-11-25",城乡建设,A区,"2",81,66,12,54
9397,"2024-11-25",交通运输,A部门,"1",210,166,39,147
9398,"2024-11-25",交通运输,B区,"2",14,10,29,9
9399,"2024-11-25",农林牧渔,B部门,"1",72,68,43,59
9400,"2024-11-25",农林牧渔,C区,"2",130,103,19,89
9401,"2024-11-26",科教文体,C部门,"1",86,79,47,66
9402,"2024-11-26",科教文体,A区,"2",2,1,53,0
9403,"2024-11-26",公卫医疗,C部门,"1",68,59,15,53
9404,"2024-11-26",公卫医疗,C区,"2",149,106,48,86
9405,"2024-11-26",城乡建设,A部门,"1",10,7,47,6
9406,"2024-11-26",城乡建设,A区,"2",60,45,43,42
9407,"2024-11-26",交通运输,C部门,"1",6,5,26,4
9408,"2024-11-26",交通运输,A区,"2",43,34,18,31
9409,"2024-11-26",农林牧渔,A部门,"1",18,13,60,10
9410,"2024-11-26",农林牧渔,A区,"2",78,62,30,51
9411,"2024-11-27",科教文体,A部门,"1",126,107,26,92
9412,"2024-11-27",科教文体,B区,"2",46,35,58,30
9413,"2024-11-27",公卫医疗,B部门,"1",46,39,31,31
9414,"2024-11-27",公卫医疗,C区,"2",181,166,41,157
9415,"2024-11-27",城乡建设,A部门,"1",3,2,19,1
9416,"2024-11-27",城乡建设,A区,"2",67,62,33,53
9417,"2024-11-27",交通运输,A部门,"1",118,85,25,74
9418,"2024-11-27",交通运输,A区,"2",36,29,45,26
9419,"2024-11-27",农林牧渔,A部门,"1",43,31,28,29
9420,"2024-11-27",农林牧渔,A区,"2",37,34,43,28
9421,"2024-11-28",科教文体,A部门,"1",32,24,48,19
9422,"2024-11-28",科教文体,A区,"2",11,9,12,8
9423,"2024-11-28",公卫医疗,C部门,"1",20,18,45,14
9424,"2024-11-28",公卫医疗,B区,"2",12,11,48,9
9425,"2024-11-28",城乡建设,C部门,"1",102,92,51,82
9426,"2024-11-28",城乡建设,A区,"2",10,8,59,7
9427,"2024-11-28",交通运输,A部门,"1",17,15,18,12
9428,"2024-11-28",交通运输,C区,"2",53,43,20,35
9429,"2024-11-28",农林牧渔,B部门,"1",56,44,58,36
9430,"2024-11-28",农林牧渔,C区,"2",82,75,15,64
9431,"2024-11-29",科教文体,C部门,"1",77,65,33,61
9432,"2024-11-29",科教文体,A区,"2",15,11,24,9
9433,"2024-11-29",公卫医疗,B部门,"1",94,75,10,66
9434,"2024-11-29",公卫医疗,A区,"2",37,29,20,24
9435,"2024-11-29",城乡建设,A部门,"1",78,67,38,62
9436,"2024-11-29",城乡建设,B区,"2",106,91,43,78
9437,"2024-11-29",交通运输,A部门,"1",19,17,28,16
9438,"2024-11-29",交通运输,C区,"2",10,7,30,6
9439,"2024-11-29",农林牧渔,C部门,"1",102,80,38,64
9440,"2024-11-29",农林牧渔,C区,"2",171,154,16,143
9441,"2024-11-30",科教文体,B部门,"1",38,35,20,29
9442,"2024-11-30",科教文体,A区,"2",81,66,59,59
9443,"2024-11-30",公卫医疗,A部门,"1",9,8,34,7
9444,"2024-11-30",公卫医疗,C区,"2",27,24,42,20
9445,"2024-11-30",城乡建设,A部门,"1",83,72,20,66
9446,"2024-11-30",城乡建设,A区,"2",55,47,23,39
9447,"2024-11-30",交通运输,A部门,"1",0,0,34,0
9448,"2024-11-30",交通运输,A区,"2",38,26,28,21
9449,"2024-11-30",农林牧渔,A部门,"1",19,17,23,14
9450,"2024-11-30",农林牧渔,C区,"2",11,7,24,5
9451,"2024-12-01",科教文体,A部门,"1",40,36,21,30
9452,"2024-12-01",科教文体,C区,"2",38,32,55,26
9453,"2024-12-01",公卫医疗,C部门,"1",204,158,46,130
9454,"2024-12-01",公卫医疗,B区,"2",3,2,28,1
9455,"2024-12-01",城乡建设,A部门,"1",142,100,54,94
9456,"2024-12-01",城乡建设,C区,"2",44,37,43,30
9457,"2024-12-01",交通运输,B部门,"1",76,59,16,51
9458,"2024-12-01",交通运输,C区,"2",66,48,44,39
9459,"2024-12-01",农林牧渔,A部门,"1",92,67,53,53
9460,"2024-12-01",农林牧渔,B区,"2",82,73,18,64
9461,"2024-12-02",科教文体,C部门,"1",13,12,40,10
9462,"2024-12-02",科教文体,A区,"2",51,40,57,36
9463,"2024-12-02",公卫医疗,B部门,"1",19,17,15,15
9464,"2024-12-02",公卫医疗,B区,"2",34,24,11,19
9465,"2024-12-02",城乡建设,B部门,"1",27,22,33,18
9466,"2024-12-02",城乡建设,B区,"2",45,33,59,29
9467,"2024-12-02",交通运输,B部门,"1",8,6,59,5
9468,"2024-12-02",交通运输,C区,"2",93,74,56,64
9469,"2024-12-02",农林牧渔,A部门,"1",53,41,48,34
9470,"2024-12-02",农林牧渔,A区,"2",57,48,57,40
9471,"2024-12-03",科教文体,C部门,"1",47,35,52,33
9472,"2024-12-03",科教文体,C区,"2",208,163,39,152
9473,"2024-12-03",公卫医疗,B部门,"1",97,85,41,77
9474,"2024-12-03",公卫医疗,C区,"2",23,18,15,14
9475,"2024-12-03",城乡建设,C部门,"1",82,64,45,58
9476,"2024-12-03",城乡建设,C区,"2",105,79,33,63
9477,"2024-12-03",交通运输,A部门,"1",0,0,45,0
9478,"2024-12-03",交通运输,B区,"2",1,0,25,0
9479,"2024-12-03",农林牧渔,B部门,"1",8,6,34,5
9480,"2024-12-03",农林牧渔,B区,"2",10,8,11,7
9481,"2024-12-04",科教文体,B部门,"1",119,110,12,100
9482,"2024-12-04",科教文体,B区,"2",122,98,38,79
9483,"2024-12-04",公卫医疗,A部门,"1",25,19,55,16
9484,"2024-12-04",公卫医疗,C区,"2",30,24,39,20
9485,"2024-12-04",城乡建设,C部门,"1",4,2,36,1
9486,"2024-12-04",城乡建设,A区,"2",173,139,60,120
9487,"2024-12-04",交通运输,B部门,"1",31,25,31,22
9488,"2024-12-04",交通运输,C区,"2",129,91,37,77
9489,"2024-12-04",农林牧渔,A部门,"1",230,167,20,139
9490,"2024-12-04",农林牧渔,B区,"2",0,0,53,0
9491,"2024-12-05",科教文体,B部门,"1",82,69,54,60
9492,"2024-12-05",科教文体,A区,"2",4,3,11,2
9493,"2024-12-05",公卫医疗,B部门,"1",31,29,50,26
9494,"2024-12-05",公卫医疗,A区,"2",33,28,46,26
9495,"2024-12-05",城乡建设,C部门,"1",10,8,23,6
9496,"2024-12-05",城乡建设,C区,"2",9,7,48,6
9497,"2024-12-05",交通运输,A部门,"1",15,11,52,10
9498,"2024-12-05",交通运输,B区,"2",114,93,31,83
9499,"2024-12-05",农林牧渔,A部门,"1",102,79,40,72
9500,"2024-12-05",农林牧渔,C区,"2",44,34,49,27
9501,"2024-12-06",科教文体,C部门,"1",41,29,14,23
9502,"2024-12-06",科教文体,C区,"2",8,6,23,5
9503,"2024-12-06",公卫医疗,C部门,"1",94,66,53,62
9504,"2024-12-06",公卫医疗,A区,"2",27,20,23,16
9505,"2024-12-06",城乡建设,C部门,"1",95,73,37,65
9506,"2024-12-06",城乡建设,C区,"2",315,294,12,260
9507,"2024-12-06",交通运输,B部门,"1",26,23,44,20
9508,"2024-12-06",交通运输,A区,"2",109,77,45,69
9509,"2024-12-06",农林牧渔,C部门,"1",35,26,15,22
9510,"2024-12-06",农林牧渔,C区,"2",16,14,40,12
9511,"2024-12-07",科教文体,B部门,"1",80,61,38,53
9512,"2024-12-07",科教文体,C区,"2",203,142,30,121
9513,"2024-12-07",公卫医疗,B部门,"1",48,35,51,30
