"md_id","busi_time","sub_name","assess_cnt","satisfaction_one_cnt","satisfaction_two_cnt","satisfaction_three_cnt","satisfaction_four_cnt","satisfaction_five_cnt","satisfaction_zero_cnt"
5112,"2025-02-16",城乡建设,343,6,22,104,192,18,1
5113,"2025-02-16",交通运输,292,7,25,80,167,11,2
5114,"2025-02-16",农林牧渔,50,0,3,12,26,8,1
5115,"2025-02-17",科教文体,159,5,16,49,84,4,1
5116,"2025-02-17",公卫医疗,137,4,11,38,78,5,1
5117,"2025-02-17",城乡建设,44,0,2,16,21,4,1
5118,"2025-02-17",交通运输,837,17,68,244,460,42,6
5119,"2025-02-17",农林牧渔,410,10,25,154,192,26,3
5120,"2025-02-18",科教文体,165,3,15,40,94,9,4
5121,"2025-02-18",公卫医疗,251,5,16,68,149,12,1
5122,"2025-02-18",城乡建设,113,2,13,40,52,6,0
5123,"2025-02-18",交通运输,18,1,1,7,9,0,0
5124,"2025-02-18",农林牧渔,286,5,19,85,157,15,5
5125,"2025-02-19",科教文体,42,0,4,17,20,1,0
5126,"2025-02-19",公卫医疗,486,12,25,143,277,24,5
5127,"2025-02-19",城乡建设,660,15,45,219,353,21,7
5128,"2025-02-19",交通运输,615,11,46,205,324,25,4
5129,"2025-02-19",农林牧渔,116,2,3,35,69,4,3
5130,"2025-02-20",科教文体,199,4,17,66,98,13,1
5131,"2025-02-20",公卫医疗,119,4,7,37,66,5,0
5132,"2025-02-20",城乡建设,1080,26,76,302,602,62,12
5133,"2025-02-20",交通运输,169,4,15,41,99,9,1
5134,"2025-02-20",农林牧渔,353,7,30,113,182,14,7
5135,"2025-02-21",科教文体,229,9,11,75,119,14,1
5136,"2025-02-21",公卫医疗,418,7,34,123,231,18,5
5137,"2025-02-21",城乡建设,394,13,33,109,217,14,8
5138,"2025-02-21",交通运输,369,7,28,101,214,18,1
5139,"2025-02-21",农林牧渔,168,3,10,58,93,3,1
5140,"2025-02-22",科教文体,367,9,23,106,204,25,0
5141,"2025-02-22",公卫医疗,191,1,10,67,104,7,2
5142,"2025-02-22",城乡建设,134,2,9,45,71,5,2
5143,"2025-02-22",交通运输,103,4,5,35,56,2,1
5144,"2025-02-22",农林牧渔,248,4,15,84,131,13,1
5145,"2025-02-23",科教文体,309,11,20,106,153,18,1
5146,"2025-02-23",公卫医疗,216,6,20,56,124,8,2
5147,"2025-02-23",城乡建设,104,0,6,33,59,6,0
5148,"2025-02-23",交通运输,73,5,3,20,36,7,2
5149,"2025-02-23",农林牧渔,59,2,6,16,32,2,1
5150,"2025-02-24",科教文体,168,3,12,51,91,11,0
5151,"2025-02-24",公卫医疗,166,3,13,46,91,12,1
5152,"2025-02-24",城乡建设,271,6,24,75,143,18,5
5153,"2025-02-24",交通运输,211,5,15,64,114,13,0
5154,"2025-02-24",农林牧渔,6,0,0,0,4,1,1
5155,"2025-02-25",科教文体,318,6,21,96,169,22,4
5156,"2025-02-25",公卫医疗,17,0,2,2,12,1,0
5157,"2025-02-25",城乡建设,336,11,28,90,187,16,4
5158,"2025-02-25",交通运输,347,6,33,111,180,15,2
5159,"2025-02-25",农林牧渔,809,27,62,226,454,35,5
5160,"2025-02-26",科教文体,396,7,27,124,221,12,5
5161,"2025-02-26",公卫医疗,9,0,0,0,8,1,0
5162,"2025-02-26",城乡建设,380,3,34,116,207,16,4
5163,"2025-02-26",交通运输,353,6,16,106,205,16,4
5164,"2025-02-26",农林牧渔,496,5,25,162,274,27,3
5165,"2025-02-27",科教文体,46,0,4,12,27,1,2
5166,"2025-02-27",公卫医疗,214,4,18,76,103,12,1
5167,"2025-02-27",城乡建设,340,10,23,96,198,10,3
5168,"2025-02-27",交通运输,297,4,17,101,163,11,1
5169,"2025-02-27",农林牧渔,609,13,43,187,328,30,8
5170,"2025-02-28",科教文体,621,13,52,189,332,32,3
5171,"2025-02-28",公卫医疗,432,7,25,132,234,26,8
5172,"2025-02-28",城乡建设,1,0,0,0,1,0,0
5173,"2025-02-28",交通运输,520,5,39,148,296,25,7
5174,"2025-02-28",农林牧渔,333,9,32,99,183,7,3
5175,"2025-03-01",科教文体,336,6,26,97,188,19,0
5176,"2025-03-01",公卫医疗,84,2,7,26,44,4,1
5177,"2025-03-01",城乡建设,86,5,6,28,38,7,2
5178,"2025-03-01",交通运输,516,4,39,158,284,27,4
5179,"2025-03-01",农林牧渔,110,1,9,36,58,5,1
5180,"2025-03-02",科教文体,356,4,18,108,209,12,5
5181,"2025-03-02",公卫医疗,110,3,6,30,67,1,3
5182,"2025-03-02",城乡建设,128,1,10,39,68,7,3
5183,"2025-03-02",交通运输,439,6,19,132,258,19,5
5184,"2025-03-02",农林牧渔,14,0,0,4,8,2,0
5185,"2025-03-03",科教文体,110,1,9,33,61,5,1
5186,"2025-03-03",公卫医疗,170,4,12,42,97,11,4
5187,"2025-03-03",城乡建设,208,3,20,66,105,11,3
5188,"2025-03-03",交通运输,503,14,26,147,292,16,8
5189,"2025-03-03",农林牧渔,10,0,1,5,3,1,0
5190,"2025-03-04",科教文体,272,6,17,78,151,19,1
5191,"2025-03-04",公卫医疗,228,6,12,65,132,11,2
5192,"2025-03-04",城乡建设,215,1,21,73,103,16,1
5193,"2025-03-04",交通运输,427,6,28,148,226,16,3
5194,"2025-03-04",农林牧渔,73,0,5,25,39,4,0
5195,"2025-03-05",科教文体,531,21,40,152,289,19,10
5196,"2025-03-05",公卫医疗,455,11,36,131,256,18,3
5197,"2025-03-05",城乡建设,213,4,14,62,126,6,1
5198,"2025-03-05",交通运输,22,0,0,7,14,1,0
5199,"2025-03-05",农林牧渔,80,2,7,23,44,3,1
5200,"2025-03-06",科教文体,181,4,5,58,103,9,2
5201,"2025-03-06",公卫医疗,457,7,35,129,260,21,5
5202,"2025-03-06",城乡建设,121,3,9,35,69,5,0
5203,"2025-03-06",交通运输,574,12,47,179,308,23,5
5204,"2025-03-06",农林牧渔,242,3,19,77,129,14,0
5205,"2025-03-07",科教文体,191,1,7,62,109,8,4
5206,"2025-03-07",公卫医疗,296,1,24,86,172,9,4
5207,"2025-03-07",城乡建设,88,3,5,23,56,0,1
5208,"2025-03-07",交通运输,67,0,4,18,40,4,1
5209,"2025-03-07",农林牧渔,60,0,3,24,31,2,0
5210,"2025-03-08",科教文体,249,9,24,72,132,8,4
5211,"2025-03-08",公卫医疗,140,3,12,46,70,6,3
5212,"2025-03-08",城乡建设,23,0,1,3,19,0,0
5213,"2025-03-08",交通运输,83,1,9,24,45,4,0
5214,"2025-03-08",农林牧渔,498,13,36,153,269,21,6
5215,"2025-03-09",科教文体,400,12,24,118,219,22,5
5216,"2025-03-09",公卫医疗,36,0,1,12,22,0,1
5217,"2025-03-09",城乡建设,115,1,4,31,69,8,2
5218,"2025-03-09",交通运输,685,14,53,200,370,40,8
5219,"2025-03-09",农林牧渔,251,2,18,73,141,11,6
5220,"2025-03-10",科教文体,387,2,32,122,210,17,4
5221,"2025-03-10",公卫医疗,248,9,19,68,138,9,5
5222,"2025-03-10",城乡建设,335,11,17,90,201,14,2
5223,"2025-03-10",交通运输,624,8,43,202,329,34,8
5224,"2025-03-10",农林牧渔,115,2,8,32,64,8,1
5225,"2025-03-11",科教文体,134,1,12,45,70,6,0
5226,"2025-03-11",公卫医疗,692,7,51,190,400,38,6
5227,"2025-03-11",城乡建设,305,8,20,96,170,7,4
5228,"2025-03-11",交通运输,441,16,33,119,248,20,5
5229,"2025-03-11",农林牧渔,671,10,50,183,391,33,4
5230,"2025-03-12",科教文体,50,1,4,11,30,3,1
5231,"2025-03-12",公卫医疗,11,1,1,3,6,0,0
5232,"2025-03-12",城乡建设,680,9,63,198,374,27,9
5233,"2025-03-12",交通运输,225,4,20,57,133,9,2
5234,"2025-03-12",农林牧渔,346,3,32,120,170,21,0
5235,"2025-03-13",科教文体,20,0,2,6,11,1,0
5236,"2025-03-13",公卫医疗,314,2,24,111,155,18,4
5237,"2025-03-13",城乡建设,264,4,19,90,129,12,10
5238,"2025-03-13",交通运输,326,7,18,101,182,14,4
5239,"2025-03-13",农林牧渔,605,13,43,177,331,33,8
5240,"2025-03-14",科教文体,127,3,10,49,57,7,1
5241,"2025-03-14",公卫医疗,742,15,49,247,398,25,8
5242,"2025-03-14",城乡建设,208,9,13,60,114,8,4
5243,"2025-03-14",交通运输,224,7,19,63,126,8,1
5244,"2025-03-14",农林牧渔,142,2,9,38,84,6,3
5245,"2025-03-15",科教文体,16,0,3,5,8,0,0
5246,"2025-03-15",公卫医疗,111,3,5,38,59,5,1
5247,"2025-03-15",城乡建设,320,8,22,99,169,18,4
5248,"2025-03-15",交通运输,51,1,4,15,27,3,1
5249,"2025-03-15",农林牧渔,531,10,34,158,288,37,4
5250,"2025-03-16",科教文体,323,8,25,88,182,17,3
5251,"2025-03-16",公卫医疗,173,3,14,47,100,8,1
5252,"2025-03-16",城乡建设,91,3,7,28,47,4,2
5253,"2025-03-16",交通运输,98,2,6,35,51,3,1
5254,"2025-03-16",农林牧渔,537,9,27,172,303,21,5
5255,"2025-03-17",科教文体,128,1,6,41,75,3,2
5256,"2025-03-17",公卫医疗,238,3,20,64,139,9,3
5257,"2025-03-17",城乡建设,223,5,20,62,125,9,2
5258,"2025-03-17",交通运输,26,0,5,12,9,0,0
5259,"2025-03-17",农林牧渔,301,3,23,89,163,22,1
5260,"2025-03-18",科教文体,345,6,17,104,201,14,3
5261,"2025-03-18",公卫医疗,52,1,4,18,25,4,0
5262,"2025-03-18",城乡建设,274,8,15,68,164,14,5
5263,"2025-03-18",交通运输,231,1,16,73,125,15,1
5264,"2025-03-18",农林牧渔,282,6,17,96,149,11,3
5265,"2025-03-19",科教文体,137,2,6,48,75,6,0
5266,"2025-03-19",公卫医疗,165,0,8,55,92,9,1
5267,"2025-03-19",城乡建设,392,9,25,132,208,17,1
5268,"2025-03-19",交通运输,332,5,21,104,185,12,5
5269,"2025-03-19",农林牧渔,180,5,16,62,87,7,3
5270,"2025-03-20",科教文体,469,17,30,145,255,18,4
5271,"2025-03-20",公卫医疗,582,13,46,183,307,27,6
5272,"2025-03-20",城乡建设,212,2,11,74,107,15,3
5273,"2025-03-20",交通运输,108,4,6,23,66,7,2
5274,"2025-03-20",农林牧渔,461,11,28,142,253,23,4
5275,"2025-03-21",科教文体,356,5,24,135,172,15,5
5276,"2025-03-21",公卫医疗,91,3,4,31,49,3,1
5277,"2025-03-21",城乡建设,68,0,4,22,38,3,1
5278,"2025-03-21",交通运输,502,7,35,158,268,27,7
5279,"2025-03-21",农林牧渔,42,0,3,15,23,1,0
5280,"2025-03-22",科教文体,230,2,19,70,131,6,2
5281,"2025-03-22",公卫医疗,210,4,15,69,105,14,3
5282,"2025-03-22",城乡建设,50,2,7,19,21,1,0
5283,"2025-03-22",交通运输,18,1,1,4,11,1,0
5284,"2025-03-22",农林牧渔,209,6,20,68,106,8,1
5285,"2025-03-23",科教文体,48,1,4,18,24,0,1
5286,"2025-03-23",公卫医疗,48,1,2,15,27,3,0
5287,"2025-03-23",城乡建设,380,5,23,129,203,17,3
5288,"2025-03-23",交通运输,614,13,51,161,352,28,9
5289,"2025-03-23",农林牧渔,162,3,19,44,89,6,1
5290,"2025-03-24",科教文体,63,2,4,18,35,2,2
5291,"2025-03-24",公卫医疗,264,5,23,76,138,19,3
5292,"2025-03-24",城乡建设,391,4,23,123,219,20,2
5293,"2025-03-24",交通运输,704,16,48,202,397,34,7
5294,"2025-03-24",农林牧渔,227,1,16,70,130,8,2
5295,"2025-03-25",科教文体,542,7,40,164,290,37,4
5296,"2025-03-25",公卫医疗,195,4,12,62,105,9,3
5297,"2025-03-25",城乡建设,547,11,38,156,306,33,3
5298,"2025-03-25",交通运输,349,10,24,93,196,21,5
5299,"2025-03-25",农林牧渔,170,3,16,47,96,7,1
5300,"2025-03-26",科教文体,300,4,24,93,168,11,0
5301,"2025-03-26",公卫医疗,476,6,47,136,260,19,8
5302,"2025-03-26",城乡建设,359,9,27,97,209,14,3
5303,"2025-03-26",交通运输,361,8,25,104,201,16,7
5304,"2025-03-26",农林牧渔,9,0,0,5,4,0,0
5305,"2025-03-27",科教文体,189,5,12,62,91,17,2
5306,"2025-03-27",公卫医疗,65,2,6,15,37,3,2
5307,"2025-03-27",城乡建设,741,12,45,198,437,40,9
5308,"2025-03-27",交通运输,14,1,0,5,8,0,0
5309,"2025-03-27",农林牧渔,392,3,33,118,222,13,3
5310,"2025-03-28",科教文体,361,11,23,115,192,18,2
5311,"2025-03-28",公卫医疗,80,5,4,23,44,4,0
5312,"2025-03-28",城乡建设,338,5,24,97,189,21,2
5313,"2025-03-28",交通运输,476,13,44,141,243,26,9
5314,"2025-03-28",农林牧渔,128,4,15,45,56,6,2
5315,"2025-03-29",科教文体,232,4,16,62,134,14,2
5316,"2025-03-29",公卫医疗,494,12,33,154,273,19,3
5317,"2025-03-29",城乡建设,1155,21,82,349,638,53,12
5318,"2025-03-29",交通运输,123,5,12,35,64,4,3
5319,"2025-03-29",农林牧渔,123,1,15,35,65,7,0
5320,"2025-03-30",科教文体,148,4,7,55,76,5,1
5321,"2025-03-30",公卫医疗,202,2,17,66,104,11,2
5322,"2025-03-30",城乡建设,357,5,26,112,186,23,5
5323,"2025-03-30",交通运输,221,1,12,85,109,11,3
5324,"2025-03-30",农林牧渔,266,7,17,84,152,5,1
5325,"2025-03-31",科教文体,55,2,4,16,30,3,0
5326,"2025-03-31",公卫医疗,405,8,29,115,229,21,3
5327,"2025-03-31",城乡建设,410,8,27,114,228,29,4
5328,"2025-03-31",交通运输,17,1,0,2,14,0,0
5329,"2025-03-31",农林牧渔,76,1,2,28,39,6,0
5330,"2025-04-01",科教文体,51,1,2,16,30,2,0
5331,"2025-04-01",公卫医疗,770,19,53,225,437,31,5
5332,"2025-04-01",城乡建设,318,9,22,96,170,19,2
5333,"2025-04-01",交通运输,202,4,20,61,105,9,3
5334,"2025-04-01",农林牧渔,240,2,24,68,141,5,0
5335,"2025-04-02",科教文体,133,1,13,46,67,3,3
5336,"2025-04-02",公卫医疗,105,1,10,33,54,7,0
5337,"2025-04-02",城乡建设,343,6,23,96,194,19,5
5338,"2025-04-02",交通运输,242,6,25,71,122,14,4
5339,"2025-04-02",农林牧渔,291,4,19,94,161,10,3
5340,"2025-04-03",科教文体,444,11,36,131,239,23,4
5341,"2025-04-03",公卫医疗,862,17,74,246,463,51,11
5342,"2025-04-03",城乡建设,205,4,15,57,116,11,2
5343,"2025-04-03",交通运输,212,2,17,65,117,11,0
5344,"2025-04-03",农林牧渔,49,2,5,16,26,0,0
5345,"2025-04-04",科教文体,465,12,37,133,248,32,3
5346,"2025-04-04",公卫医疗,28,0,2,10,14,2,0
5347,"2025-04-04",城乡建设,430,3,34,130,240,17,6
5348,"2025-04-04",交通运输,261,7,25,81,131,15,2
5349,"2025-04-04",农林牧渔,260,1,19,75,156,9,0
5350,"2025-04-05",科教文体,92,0,7,22,57,6,0
5351,"2025-04-05",公卫医疗,466,9,29,164,244,16,4
5352,"2025-04-05",城乡建设,469,8,38,147,250,21,5
5353,"2025-04-05",交通运输,127,5,11,31,70,7,3
5354,"2025-04-05",农林牧渔,224,6,14,50,134,17,3
5355,"2025-04-06",科教文体,299,10,29,78,160,15,7
5356,"2025-04-06",公卫医疗,33,0,0,11,20,1,1
5357,"2025-04-06",城乡建设,75,1,2,18,47,6,1
5358,"2025-04-06",交通运输,1072,26,84,327,571,54,10
5359,"2025-04-06",农林牧渔,707,17,43,232,376,32,7
5360,"2025-04-07",科教文体,330,6,12,101,197,13,1
5361,"2025-04-07",公卫医疗,401,8,20,119,224,28,2
5362,"2025-04-07",城乡建设,165,2,9,61,83,9,1
5363,"2025-04-07",交通运输,182,3,9,47,112,8,3
5364,"2025-04-07",农林牧渔,203,5,11,59,108,18,2
5365,"2025-04-08",科教文体,126,3,10,38,73,2,0
5366,"2025-04-08",公卫医疗,120,3,6,35,67,9,0
5367,"2025-04-08",城乡建设,579,4,44,172,329,26,4
5368,"2025-04-08",交通运输,282,4,23,85,149,19,2
5369,"2025-04-08",农林牧渔,17,0,0,5,11,1,0
5370,"2025-04-09",科教文体,492,12,36,170,246,22,6
5371,"2025-04-09",公卫医疗,667,11,50,234,333,32,7
5372,"2025-04-09",城乡建设,100,0,3,29,62,5,1
5373,"2025-04-09",交通运输,363,8,26,101,199,23,6
5374,"2025-04-09",农林牧渔,12,0,0,6,5,0,1
5375,"2025-04-10",科教文体,207,5,22,59,111,10,0
5376,"2025-04-10",公卫医疗,638,16,56,170,366,29,1
5377,"2025-04-10",城乡建设,70,3,3,27,35,2,0
5378,"2025-04-10",交通运输,330,5,20,109,170,21,5
5379,"2025-04-10",农林牧渔,227,4,14,73,118,15,3
5380,"2025-04-11",科教文体,170,3,8,50,102,6,1
5381,"2025-04-11",公卫医疗,278,3,13,83,162,14,3
5382,"2025-04-11",城乡建设,7,0,0,3,3,1,0
5383,"2025-04-11",交通运输,235,4,23,56,143,7,2
5384,"2025-04-11",农林牧渔,30,1,1,6,18,2,2
5385,"2025-04-12",科教文体,93,1,6,23,53,8,2
5386,"2025-04-12",公卫医疗,154,2,8,51,85,7,1
5387,"2025-04-12",城乡建设,5,0,0,3,2,0,0
5388,"2025-04-12",交通运输,433,7,18,129,248,26,5
5389,"2025-04-12",农林牧渔,156,1,14,32,100,5,4
5390,"2025-04-13",科教文体,141,3,6,39,83,8,2
5391,"2025-04-13",公卫医疗,25,0,1,8,14,1,1
5392,"2025-04-13",城乡建设,371,7,22,106,219,14,3
5393,"2025-04-13",交通运输,1007,24,77,284,557,54,11
5394,"2025-04-13",农林牧渔,318,10,25,89,171,15,8
5395,"2025-04-14",科教文体,397,5,23,115,220,26,8
5396,"2025-04-14",公卫医疗,237,8,18,69,131,9,2
5397,"2025-04-14",城乡建设,22,0,1,10,9,1,1
5398,"2025-04-14",交通运输,535,15,40,157,290,27,6
5399,"2025-04-14",农林牧渔,111,0,3,33,67,5,3
5400,"2025-04-15",科教文体,78,1,5,24,45,3,0
5401,"2025-04-15",公卫医疗,873,14,48,276,499,31,5
5402,"2025-04-15",城乡建设,466,9,28,139,262,23,5
5403,"2025-04-15",交通运输,197,2,16,65,98,13,3
5404,"2025-04-15",农林牧渔,228,8,13,67,124,13,3
5405,"2025-04-16",科教文体,611,16,35,159,364,32,5
5406,"2025-04-16",公卫医疗,4,0,1,1,1,1,0
5407,"2025-04-16",城乡建设,742,12,52,222,411,34,11
5408,"2025-04-16",交通运输,335,5,13,110,185,19,3
5409,"2025-04-16",农林牧渔,242,5,17,62,144,12,2
5410,"2025-04-17",科教文体,133,4,8,35,80,4,2
5411,"2025-04-17",公卫医疗,524,6,49,149,286,34,0
5412,"2025-04-17",城乡建设,27,0,3,7,16,1,0
5413,"2025-04-17",交通运输,376,5,23,124,206,17,1
5414,"2025-04-17",农林牧渔,59,1,3,19,34,2,0
5415,"2025-04-18",科教文体,139,2,16,42,72,5,2
5416,"2025-04-18",公卫医疗,55,1,4,14,29,7,0
5417,"2025-04-18",城乡建设,597,13,37,201,308,27,11
5418,"2025-04-18",交通运输,595,9,48,184,315,36,3
5419,"2025-04-18",农林牧渔,124,2,14,40,60,7,1
5420,"2025-04-19",科教文体,401,9,30,118,226,17,1
5421,"2025-04-19",公卫医疗,284,1,14,83,160,24,2
5422,"2025-04-19",城乡建设,30,1,2,10,14,3,0
5423,"2025-04-19",交通运输,579,12,36,153,343,28,7
5424,"2025-04-19",农林牧渔,234,3,9,85,124,11,2
5425,"2025-04-20",科教文体,352,5,22,103,201,18,3
5426,"2025-04-20",公卫医疗,39,0,3,14,19,3,0
5427,"2025-04-20",城乡建设,37,1,2,11,20,2,1
5428,"2025-04-20",交通运输,82,1,3,25,46,5,2
5429,"2025-04-20",农林牧渔,452,6,32,133,249,25,7
5430,"2025-04-21",科教文体,43,0,4,9,28,2,0
5431,"2025-04-21",公卫医疗,20,1,3,4,10,2,0
5432,"2025-04-21",城乡建设,457,5,30,125,272,18,7
5433,"2025-04-21",交通运输,234,4,9,65,134,19,3
5434,"2025-04-21",农林牧渔,5,0,0,3,1,1,0
5435,"2025-04-22",科教文体,130,1,10,32,80,7,0
5436,"2025-04-22",公卫医疗,646,8,58,187,354,32,7
5437,"2025-04-22",城乡建设,110,1,10,39,54,5,1
5438,"2025-04-22",交通运输,151,2,9,47,83,5,5
5439,"2025-04-22",农林牧渔,138,3,9,40,83,3,0
5440,"2025-04-23",科教文体,1240,27,79,404,660,57,13
5441,"2025-04-23",公卫医疗,142,3,8,47,78,4,2
5442,"2025-04-23",城乡建设,66,0,6,16,43,1,0
5443,"2025-04-23",交通运输,26,1,1,11,11,2,0
5444,"2025-04-23",农林牧渔,768,21,51,229,427,33,7
5445,"2025-04-24",科教文体,368,2,27,112,206,18,3
5446,"2025-04-24",公卫医疗,285,4,22,77,162,16,4
5447,"2025-04-24",城乡建设,93,0,8,26,54,3,2
5448,"2025-04-24",交通运输,193,6,7,70,90,16,4
5449,"2025-04-24",农林牧渔,260,2,20,73,151,13,1
5450,"2025-04-25",科教文体,128,2,8,42,70,4,2
5451,"2025-04-25",公卫医疗,207,3,6,54,131,11,2
5452,"2025-04-25",城乡建设,267,8,19,97,127,14,2
5453,"2025-04-25",交通运输,49,1,6,12,28,1,1
5454,"2025-04-25",农林牧渔,30,1,3,4,20,1,1
5455,"2025-04-26",科教文体,189,4,12,55,107,10,1
5456,"2025-04-26",公卫医疗,64,3,5,16,38,2,0
5457,"2025-04-26",城乡建设,160,5,16,40,88,9,2
5458,"2025-04-26",交通运输,217,8,16,63,118,10,2
5459,"2025-04-26",农林牧渔,173,3,10,51,101,6,2
5460,"2025-04-27",科教文体,118,0,9,32,65,8,4
5461,"2025-04-27",公卫医疗,31,0,1,14,16,0,0
5462,"2025-04-27",城乡建设,310,8,26,95,161,18,2
5463,"2025-04-27",交通运输,11,1,1,1,7,1,0
5464,"2025-04-27",农林牧渔,321,9,16,109,163,20,4
5465,"2025-04-28",科教文体,87,3,8,22,50,3,1
5466,"2025-04-28",公卫医疗,228,2,17,67,124,14,4
5467,"2025-04-28",城乡建设,85,1,9,26,47,2,0
5468,"2025-04-28",交通运输,134,6,6,36,79,6,1
5469,"2025-04-28",农林牧渔,63,1,3,15,39,3,2
5470,"2025-04-29",科教文体,687,21,46,199,377,39,5
5471,"2025-04-29",公卫医疗,446,13,29,122,254,25,3
5472,"2025-04-29",城乡建设,143,5,10,44,72,10,2
5473,"2025-04-29",交通运输,267,3,18,81,146,19,0
5474,"2025-04-29",农林牧渔,373,4,22,131,196,13,7
5475,"2025-04-30",科教文体,190,4,12,64,102,7,1
5476,"2025-04-30",公卫医疗,75,3,5,25,36,5,1
5477,"2025-04-30",城乡建设,169,3,7,54,94,10,1
5478,"2025-04-30",交通运输,539,11,31,164,294,36,3
5479,"2025-04-30",农林牧渔,77,0,8,23,40,6,0
5480,"2025-05-01",科教文体,50,4,8,14,22,2,0
5481,"2025-05-01",公卫医疗,346,7,29,92,194,22,2
5482,"2025-05-01",城乡建设,528,8,38,154,300,23,5
5483,"2025-05-01",交通运输,456,6,36,140,245,28,1
5484,"2025-05-01",农林牧渔,52,1,6,16,28,1,0
5485,"2025-05-02",科教文体,333,7,25,100,169,23,9
5486,"2025-05-02",公卫医疗,449,13,37,134,244,18,3
5487,"2025-05-02",城乡建设,416,8,28,125,224,22,9
5488,"2025-05-02",交通运输,73,0,6,28,35,3,1
5489,"2025-05-02",农林牧渔,25,0,1,7,15,2,0
5490,"2025-05-03",科教文体,263,3,16,81,147,13,3
5491,"2025-05-03",公卫医疗,740,17,58,224,397,35,9
5492,"2025-05-03",城乡建设,13,0,3,1,8,0,1
5493,"2025-05-03",交通运输,448,9,33,134,247,18,7
5494,"2025-05-03",农林牧渔,121,3,7,44,60,4,3
5495,"2025-05-04",科教文体,171,2,14,55,94,6,0
5496,"2025-05-04",公卫医疗,53,0,7,12,30,3,1
5497,"2025-05-04",城乡建设,160,1,8,51,81,15,4
5498,"2025-05-04",交通运输,475,6,30,173,247,14,5
5499,"2025-05-04",农林牧渔,744,12,51,231,412,33,5
5500,"2025-05-05",科教文体,24,0,1,12,10,1,0
5501,"2025-05-05",公卫医疗,121,1,6,36,68,9,1
5502,"2025-05-05",城乡建设,247,4,19,70,140,12,2
5503,"2025-05-05",交通运输,421,4,31,115,244,22,5
5504,"2025-05-05",农林牧渔,558,14,39,188,288,23,6
5505,"2025-05-06",科教文体,206,4,9,69,111,11,2
5506,"2025-05-06",公卫医疗,563,13,46,185,283,29,7
5507,"2025-05-06",城乡建设,289,5,12,96,160,15,1
5508,"2025-05-06",交通运输,176,4,11,48,99,11,3
5509,"2025-05-06",农林牧渔,28,3,3,6,13,0,3
5510,"2025-05-07",科教文体,157,2,13,52,82,7,1
5511,"2025-05-07",公卫医疗,723,10,56,206,402,45,4
5512,"2025-05-07",城乡建设,265,6,19,75,151,13,1
5513,"2025-05-07",交通运输,198,6,10,63,105,9,5
5514,"2025-05-07",农林牧渔,90,0,5,30,52,3,0
5515,"2025-05-08",科教文体,197,6,10,67,101,11,2
5516,"2025-05-08",公卫医疗,66,0,4,21,35,5,1
5517,"2025-05-08",城乡建设,573,9,47,176,308,27,6
5518,"2025-05-08",交通运输,395,10,25,115,221,19,5
5519,"2025-05-08",农林牧渔,309,9,25,106,148,19,2
5520,"2025-05-09",科教文体,318,4,18,102,169,23,2
5521,"2025-05-09",公卫医疗,182,3,18,49,103,7,2
5522,"2025-05-09",城乡建设,55,2,3,16,33,1,0
5523,"2025-05-09",交通运输,341,9,21,98,195,12,6
5524,"2025-05-09",农林牧渔,141,2,11,42,80,6,0
5525,"2025-05-10",科教文体,29,0,0,11,16,1,1
5526,"2025-05-10",公卫医疗,64,2,0,19,40,2,1
5527,"2025-05-10",城乡建设,342,10,28,98,188,17,1
5528,"2025-05-10",交通运输,219,6,21,69,113,10,0
5529,"2025-05-10",农林牧渔,537,9,45,173,281,25,4
