"md_id","busi_time","sub_name","type_name","type_cnt","finish_cnt","satisfaction_cnt","avg_handler_time"
42023,"2025-03-16",城乡建设,其他,28,27,26,10.67
42024,"2025-03-16",交通运输,咨询,38,37,36,3.03
42025,"2025-03-16",交通运输,投诉,51,50,45,23.78
42026,"2025-03-16",交通运输,意见建议,48,46,43,7.01
42027,"2025-03-16",交通运输,求助,18,18,16,27.23
42028,"2025-03-16",交通运输,表扬,97,95,86,3.13
42029,"2025-03-16",交通运输,举报,4,4,4,34.8
42030,"2025-03-16",交通运输,无效,2,2,2,0.77
42031,"2025-03-16",交通运输,其他,11,11,11,12.44
42032,"2025-03-16",农林牧渔,咨询,24,23,23,2.34
42033,"2025-03-16",农林牧渔,投诉,38,37,32,16.98
42034,"2025-03-16",农林牧渔,意见建议,26,25,25,6.07
42035,"2025-03-16",农林牧渔,求助,12,12,12,13.73
42036,"2025-03-16",农林牧渔,表扬,40,39,37,1.7
42037,"2025-03-16",农林牧渔,举报,19,19,18,14.97
42038,"2025-03-16",农林牧渔,无效,55,52,51,1.88
42039,"2025-03-16",农林牧渔,其他,43,42,40,8.64
42040,"2025-03-17",科教文体,咨询,3,3,3,4.64
42041,"2025-03-17",科教文体,投诉,5,5,5,15.48
42042,"2025-03-17",科教文体,意见建议,7,7,6,8.06
42043,"2025-03-17",科教文体,求助,10,10,9,30.54
42044,"2025-03-17",科教文体,表扬,3,3,3,3.16
42045,"2025-03-17",科教文体,举报,4,4,4,30.67
42046,"2025-03-17",科教文体,无效,7,7,6,1.87
42047,"2025-03-17",科教文体,其他,3,3,3,18.35
42048,"2025-03-17",公卫医疗,咨询,5,5,4,3.79
42049,"2025-03-17",公卫医疗,投诉,3,3,3,17.29
42050,"2025-03-17",公卫医疗,意见建议,4,4,4,8.16
42051,"2025-03-17",公卫医疗,求助,7,7,6,13.45
42052,"2025-03-17",公卫医疗,表扬,4,4,4,2.84
42053,"2025-03-17",公卫医疗,举报,2,2,2,34.47
42054,"2025-03-17",公卫医疗,无效,0,0,0,0.83
42055,"2025-03-17",公卫医疗,其他,8,8,8,13.48
42056,"2025-03-17",城乡建设,咨询,27,26,24,2.31
42057,"2025-03-17",城乡建设,投诉,72,70,63,11.1
42058,"2025-03-17",城乡建设,意见建议,21,20,18,12.34
42059,"2025-03-17",城乡建设,求助,15,14,14,16.07
42060,"2025-03-17",城乡建设,表扬,23,22,21,2.1
42061,"2025-03-17",城乡建设,举报,62,60,59,25.08
42062,"2025-03-17",城乡建设,无效,75,73,71,1.69
42063,"2025-03-17",城乡建设,其他,4,4,4,13.34
42064,"2025-03-17",交通运输,咨询,78,75,68,4.91
42065,"2025-03-17",交通运输,投诉,80,77,72,12.73
42066,"2025-03-17",交通运输,意见建议,31,30,28,6.81
42067,"2025-03-17",交通运输,求助,44,43,39,16.29
42068,"2025-03-17",交通运输,表扬,32,31,29,2.78
42069,"2025-03-17",交通运输,举报,55,53,50,46.27
42070,"2025-03-17",交通运输,无效,3,3,3,0.9
42071,"2025-03-17",交通运输,其他,83,81,75,4.7
42072,"2025-03-17",农林牧渔,咨询,2,2,2,4.53
42073,"2025-03-17",农林牧渔,投诉,12,12,11,14.94
42074,"2025-03-17",农林牧渔,意见建议,29,28,26,12.27
42075,"2025-03-17",农林牧渔,求助,23,22,22,23.05
42076,"2025-03-17",农林牧渔,表扬,29,28,25,2.36
42077,"2025-03-17",农林牧渔,举报,13,13,11,19.46
42078,"2025-03-17",农林牧渔,无效,22,21,20,1.79
42079,"2025-03-17",农林牧渔,其他,17,16,16,18.8
42080,"2025-03-18",科教文体,咨询,17,17,15,2.74
42081,"2025-03-18",科教文体,投诉,7,7,6,11.77
42082,"2025-03-18",科教文体,意见建议,10,10,9,14.82
42083,"2025-03-18",科教文体,求助,13,12,12,26.56
42084,"2025-03-18",科教文体,表扬,17,16,16,2.05
42085,"2025-03-18",科教文体,举报,16,16,15,14.58
42086,"2025-03-18",科教文体,无效,12,11,10,0.58
42087,"2025-03-18",科教文体,其他,8,8,8,5.06
42088,"2025-03-18",公卫医疗,咨询,26,25,25,4.42
42089,"2025-03-18",公卫医疗,投诉,16,15,15,17.26
42090,"2025-03-18",公卫医疗,意见建议,37,36,32,10.99
42091,"2025-03-18",公卫医疗,求助,25,24,21,25.46
42092,"2025-03-18",公卫医疗,表扬,13,12,11,2.13
42093,"2025-03-18",公卫医疗,举报,38,37,33,37.57
42094,"2025-03-18",公卫医疗,无效,3,3,3,1.04
42095,"2025-03-18",公卫医疗,其他,37,36,34,17.64
42096,"2025-03-18",城乡建设,咨询,40,38,36,2.98
42097,"2025-03-18",城乡建设,投诉,6,6,5,10.65
42098,"2025-03-18",城乡建设,意见建议,0,0,0,6.41
42099,"2025-03-18",城乡建设,求助,34,32,29,29.57
42100,"2025-03-18",城乡建设,表扬,13,13,12,1.83
42101,"2025-03-18",城乡建设,举报,4,4,4,28.14
42102,"2025-03-18",城乡建设,无效,17,17,15,1.24
42103,"2025-03-18",城乡建设,其他,17,16,14,14.36
42104,"2025-03-18",交通运输,咨询,18,17,17,5.07
42105,"2025-03-18",交通运输,投诉,40,39,37,14.2
42106,"2025-03-18",交通运输,意见建议,55,54,49,17.75
42107,"2025-03-18",交通运输,求助,46,45,42,22.32
42108,"2025-03-18",交通运输,表扬,28,27,27,1.22
42109,"2025-03-18",交通运输,举报,42,41,40,38.19
42110,"2025-03-18",交通运输,无效,6,6,6,1.11
42111,"2025-03-18",交通运输,其他,35,34,32,14.3
42112,"2025-03-18",农林牧渔,咨询,25,24,24,5.25
42113,"2025-03-18",农林牧渔,投诉,41,40,36,10.97
42114,"2025-03-18",农林牧渔,意见建议,22,21,19,7.01
42115,"2025-03-18",农林牧渔,求助,26,25,25,19.1
42116,"2025-03-18",农林牧渔,表扬,49,48,47,1.93
42117,"2025-03-18",农林牧渔,举报,51,49,48,33.18
42118,"2025-03-18",农林牧渔,无效,19,19,17,1.94
42119,"2025-03-18",农林牧渔,其他,32,31,31,19.91
42120,"2025-03-19",科教文体,咨询,6,6,5,4.26
42121,"2025-03-19",科教文体,投诉,10,10,10,12.64
42122,"2025-03-19",科教文体,意见建议,5,5,4,10.09
42123,"2025-03-19",科教文体,求助,18,17,17,35.23
42124,"2025-03-19",科教文体,表扬,24,23,23,2.86
42125,"2025-03-19",科教文体,举报,8,8,7,17.57
42126,"2025-03-19",科教文体,无效,17,16,15,1.04
42127,"2025-03-19",科教文体,其他,18,17,16,7.14
42128,"2025-03-19",公卫医疗,咨询,39,37,37,2.2
42129,"2025-03-19",公卫医疗,投诉,83,79,75,14.81
42130,"2025-03-19",公卫医疗,意见建议,1,1,1,13.69
42131,"2025-03-19",公卫医疗,求助,13,12,11,17.43
42132,"2025-03-19",公卫医疗,表扬,102,97,96,1.76
42133,"2025-03-19",公卫医疗,举报,33,32,29,34.81
42134,"2025-03-19",公卫医疗,无效,0,0,0,0.57
42135,"2025-03-19",公卫医疗,其他,16,16,14,13.17
42136,"2025-03-19",城乡建设,咨询,29,28,26,4.91
42137,"2025-03-19",城乡建设,投诉,37,36,32,14.14
42138,"2025-03-19",城乡建设,意见建议,48,47,43,12.51
42139,"2025-03-19",城乡建设,求助,35,34,34,34.91
42140,"2025-03-19",城乡建设,表扬,6,6,5,3.47
42141,"2025-03-19",城乡建设,举报,18,17,16,31.43
42142,"2025-03-19",城乡建设,无效,28,27,27,1.33
42143,"2025-03-19",城乡建设,其他,24,23,20,9.29
42144,"2025-03-19",交通运输,咨询,7,7,7,2.82
42145,"2025-03-19",交通运输,投诉,8,8,7,19.6
42146,"2025-03-19",交通运输,意见建议,3,3,3,9.58
42147,"2025-03-19",交通运输,求助,13,12,12,23.26
42148,"2025-03-19",交通运输,表扬,1,1,1,2.47
42149,"2025-03-19",交通运输,举报,9,9,8,39.32
42150,"2025-03-19",交通运输,无效,10,10,9,1.33
42151,"2025-03-19",交通运输,其他,6,6,6,4.18
42152,"2025-03-19",农林牧渔,咨询,17,17,15,3.32
42153,"2025-03-19",农林牧渔,投诉,20,20,19,12.44
42154,"2025-03-19",农林牧渔,意见建议,22,21,19,7.25
42155,"2025-03-19",农林牧渔,求助,22,21,21,13.76
42156,"2025-03-19",农林牧渔,表扬,14,14,12,3.85
42157,"2025-03-19",农林牧渔,举报,2,2,2,16.83
42158,"2025-03-19",农林牧渔,无效,5,5,5,0.7
42159,"2025-03-19",农林牧渔,其他,15,14,14,19.58
42160,"2025-03-20",科教文体,咨询,55,53,48,2.49
42161,"2025-03-20",科教文体,投诉,84,82,73,20.5
42162,"2025-03-20",科教文体,意见建议,14,13,13,6.43
42163,"2025-03-20",科教文体,求助,29,28,28,20.07
42164,"2025-03-20",科教文体,表扬,69,67,62,1.53
42165,"2025-03-20",科教文体,举报,40,39,38,32.06
42166,"2025-03-20",科教文体,无效,8,8,7,0.85
42167,"2025-03-20",科教文体,其他,65,62,56,4.86
42168,"2025-03-20",公卫医疗,咨询,0,0,0,5.8
42169,"2025-03-20",公卫医疗,投诉,6,6,6,20.48
42170,"2025-03-20",公卫医疗,意见建议,34,33,30,9.34
42171,"2025-03-20",公卫医疗,求助,12,12,11,20.24
42172,"2025-03-20",公卫医疗,表扬,21,20,19,1.35
42173,"2025-03-20",公卫医疗,举报,13,13,13,19.52
42174,"2025-03-20",公卫医疗,无效,20,19,18,0.97
42175,"2025-03-20",公卫医疗,其他,26,25,24,5.61
42176,"2025-03-20",城乡建设,咨询,24,23,21,4.48
42177,"2025-03-20",城乡建设,投诉,5,5,5,23.92
42178,"2025-03-20",城乡建设,意见建议,4,4,4,16.8
42179,"2025-03-20",城乡建设,求助,13,12,12,33.27
42180,"2025-03-20",城乡建设,表扬,25,24,24,2.46
42181,"2025-03-20",城乡建设,举报,2,2,2,14.84
42182,"2025-03-20",城乡建设,无效,14,13,12,1.76
42183,"2025-03-20",城乡建设,其他,31,30,29,7.06
42184,"2025-03-20",交通运输,咨询,13,13,12,3.29
42185,"2025-03-20",交通运输,投诉,21,20,20,23.08
42186,"2025-03-20",交通运输,意见建议,27,26,23,8.81
42187,"2025-03-20",交通运输,求助,15,15,14,35.07
42188,"2025-03-20",交通运输,表扬,30,29,26,2.77
42189,"2025-03-20",交通运输,举报,22,21,20,40.08
42190,"2025-03-20",交通运输,无效,26,25,24,0.61
42191,"2025-03-20",交通运输,其他,12,12,10,16.64
42192,"2025-03-20",农林牧渔,咨询,42,41,40,4.08
42193,"2025-03-20",农林牧渔,投诉,42,41,36,12.8
42194,"2025-03-20",农林牧渔,意见建议,0,0,0,7.79
42195,"2025-03-20",农林牧渔,求助,47,46,44,31.19
42196,"2025-03-20",农林牧渔,表扬,46,45,44,2.09
42197,"2025-03-20",农林牧渔,举报,19,18,16,39.51
42198,"2025-03-20",农林牧渔,无效,1,1,1,1.73
42199,"2025-03-20",农林牧渔,其他,18,17,16,18.73
42200,"2025-03-21",科教文体,咨询,2,2,2,2.95
42201,"2025-03-21",科教文体,投诉,3,3,3,14.27
42202,"2025-03-21",科教文体,意见建议,11,10,10,9.18
42203,"2025-03-21",科教文体,求助,0,0,0,31.65
42204,"2025-03-21",科教文体,表扬,9,9,8,3.95
42205,"2025-03-21",科教文体,举报,12,12,10,26.83
42206,"2025-03-21",科教文体,无效,9,9,8,1.83
42207,"2025-03-21",科教文体,其他,12,12,11,17.75
42208,"2025-03-21",公卫医疗,咨询,17,16,15,2.56
42209,"2025-03-21",公卫医疗,投诉,22,21,19,21.22
42210,"2025-03-21",公卫医疗,意见建议,19,18,17,12.2
42211,"2025-03-21",公卫医疗,求助,0,0,0,30.4
42212,"2025-03-21",公卫医疗,表扬,10,10,9,2.8
42213,"2025-03-21",公卫医疗,举报,11,11,10,26.75
42214,"2025-03-21",公卫医疗,无效,14,14,14,0.56
42215,"2025-03-21",公卫医疗,其他,10,10,9,12.53
42216,"2025-03-21",城乡建设,咨询,1,1,1,4.82
42217,"2025-03-21",城乡建设,投诉,0,0,0,12.44
42218,"2025-03-21",城乡建设,意见建议,1,1,1,13.31
42219,"2025-03-21",城乡建设,求助,1,1,1,26.68
42220,"2025-03-21",城乡建设,表扬,1,1,1,3.95
42221,"2025-03-21",城乡建设,举报,0,0,0,19.16
42222,"2025-03-21",城乡建设,无效,0,0,0,1.88
42223,"2025-03-21",城乡建设,其他,1,1,1,16.53
42224,"2025-03-21",交通运输,咨询,9,9,8,2.16
42225,"2025-03-21",交通运输,投诉,12,12,11,14.15
42226,"2025-03-21",交通运输,意见建议,15,14,14,7.79
42227,"2025-03-21",交通运输,求助,13,13,12,34.81
42228,"2025-03-21",交通运输,表扬,16,15,14,2.52
42229,"2025-03-21",交通运输,举报,20,19,17,22.8
42230,"2025-03-21",交通运输,无效,0,0,0,0.73
42231,"2025-03-21",交通运输,其他,10,10,10,5.68
42232,"2025-03-21",农林牧渔,咨询,13,13,12,3.21
42233,"2025-03-21",农林牧渔,投诉,7,7,7,18.61
42234,"2025-03-21",农林牧渔,意见建议,16,16,15,17.43
42235,"2025-03-21",农林牧渔,求助,14,13,13,17.67
42236,"2025-03-21",农林牧渔,表扬,15,14,14,1.8
42237,"2025-03-21",农林牧渔,举报,5,5,5,23.85
42238,"2025-03-21",农林牧渔,无效,19,19,18,0.9
42239,"2025-03-21",农林牧渔,其他,14,13,12,4.98
42240,"2025-03-22",科教文体,咨询,3,3,3,3.97
42241,"2025-03-22",科教文体,投诉,4,4,4,19.64
42242,"2025-03-22",科教文体,意见建议,0,0,0,11.52
42243,"2025-03-22",科教文体,求助,3,3,3,30.48
42244,"2025-03-22",科教文体,表扬,5,5,5,3.36
42245,"2025-03-22",科教文体,举报,1,1,1,47.49
42246,"2025-03-22",科教文体,无效,5,5,4,1.74
42247,"2025-03-22",科教文体,其他,2,2,2,5.48
42248,"2025-03-22",公卫医疗,咨询,1,1,1,3.5
42249,"2025-03-22",公卫医疗,投诉,29,28,25,22.03
42250,"2025-03-22",公卫医疗,意见建议,5,5,4,14.96
42251,"2025-03-22",公卫医疗,求助,45,43,40,10.44
42252,"2025-03-22",公卫医疗,表扬,37,35,34,3.2
42253,"2025-03-22",公卫医疗,举报,8,8,7,26.03
42254,"2025-03-22",公卫医疗,无效,20,19,17,1.35
42255,"2025-03-22",公卫医疗,其他,30,29,28,4.37
42256,"2025-03-22",城乡建设,咨询,28,27,25,4.55
42257,"2025-03-22",城乡建设,投诉,27,26,26,9.1
42258,"2025-03-22",城乡建设,意见建议,8,8,7,16.51
42259,"2025-03-22",城乡建设,求助,34,33,30,16.87
42260,"2025-03-22",城乡建设,表扬,22,22,20,3.38
42261,"2025-03-22",城乡建设,举报,1,1,1,46.3
42262,"2025-03-22",城乡建设,无效,28,27,26,1.78
42263,"2025-03-22",城乡建设,其他,18,18,17,16.29
42264,"2025-03-22",交通运输,咨询,2,2,2,5.02
42265,"2025-03-22",交通运输,投诉,12,12,11,10.01
42266,"2025-03-22",交通运输,意见建议,12,12,11,14.33
42267,"2025-03-22",交通运输,求助,5,5,5,23.4
42268,"2025-03-22",交通运输,表扬,4,4,4,3.51
42269,"2025-03-22",交通运输,举报,4,4,4,20.56
42270,"2025-03-22",交通运输,无效,8,8,7,1.46
42271,"2025-03-22",交通运输,其他,3,3,3,4.59
42272,"2025-03-22",农林牧渔,咨询,10,10,9,3.1
42273,"2025-03-22",农林牧渔,投诉,26,25,24,18.96
42274,"2025-03-22",农林牧渔,意见建议,26,25,25,7.2
42275,"2025-03-22",农林牧渔,求助,2,2,2,25.3
42276,"2025-03-22",农林牧渔,表扬,28,27,24,2.24
42277,"2025-03-22",农林牧渔,举报,2,2,2,34.07
42278,"2025-03-22",农林牧渔,无效,11,11,11,0.64
42279,"2025-03-22",农林牧渔,其他,14,13,13,13.2
42280,"2025-03-23",科教文体,咨询,3,3,3,2.02
42281,"2025-03-23",科教文体,投诉,18,17,16,18.84
42282,"2025-03-23",科教文体,意见建议,9,9,8,14.37
42283,"2025-03-23",科教文体,求助,20,20,19,33.63
42284,"2025-03-23",科教文体,表扬,0,0,0,2.86
42285,"2025-03-23",科教文体,举报,21,20,19,26.88
42286,"2025-03-23",科教文体,无效,17,16,14,1.9
42287,"2025-03-23",科教文体,其他,13,12,12,6.62
42288,"2025-03-23",公卫医疗,咨询,25,24,24,4.64
42289,"2025-03-23",公卫医疗,投诉,12,12,12,19.99
42290,"2025-03-23",公卫医疗,意见建议,24,23,22,7.77
42291,"2025-03-23",公卫医疗,求助,34,32,32,22.25
42292,"2025-03-23",公卫医疗,表扬,42,40,39,1.68
42293,"2025-03-23",公卫医疗,举报,29,28,27,27.99
42294,"2025-03-23",公卫医疗,无效,28,27,25,0.62
42295,"2025-03-23",公卫医疗,其他,52,50,49,18.93
42296,"2025-03-23",城乡建设,咨询,10,10,9,2.33
42297,"2025-03-23",城乡建设,投诉,5,5,5,19.93
42298,"2025-03-23",城乡建设,意见建议,11,11,9,7.97
42299,"2025-03-23",城乡建设,求助,6,6,5,13.74
42300,"2025-03-23",城乡建设,表扬,6,6,5,3.34
42301,"2025-03-23",城乡建设,举报,11,11,10,22.45
42302,"2025-03-23",城乡建设,无效,5,5,5,1.55
42303,"2025-03-23",城乡建设,其他,11,11,9,14.31
42304,"2025-03-23",交通运输,咨询,25,24,23,3.92
42305,"2025-03-23",交通运输,投诉,43,41,38,15.51
42306,"2025-03-23",交通运输,意见建议,9,9,8,11.65
42307,"2025-03-23",交通运输,求助,29,28,26,29.09
42308,"2025-03-23",交通运输,表扬,30,29,26,3.64
42309,"2025-03-23",交通运输,举报,21,20,19,47.32
42310,"2025-03-23",交通运输,无效,20,19,19,1.41
42311,"2025-03-23",交通运输,其他,16,15,15,8.41
42312,"2025-03-23",农林牧渔,咨询,1,1,1,2.43
42313,"2025-03-23",农林牧渔,投诉,23,22,20,14.24
42314,"2025-03-23",农林牧渔,意见建议,3,3,3,11.11
42315,"2025-03-23",农林牧渔,求助,12,12,11,19.11
42316,"2025-03-23",农林牧渔,表扬,21,21,20,1.71
42317,"2025-03-23",农林牧渔,举报,16,15,15,38.49
42318,"2025-03-23",农林牧渔,无效,13,12,12,1.86
42319,"2025-03-23",农林牧渔,其他,6,6,6,16.78
42320,"2025-03-24",科教文体,咨询,2,2,2,5.58
42321,"2025-03-24",科教文体,投诉,3,3,3,13.1
42322,"2025-03-24",科教文体,意见建议,2,2,2,10.55
42323,"2025-03-24",科教文体,求助,2,2,2,23.7
42324,"2025-03-24",科教文体,表扬,0,0,0,2.24
42325,"2025-03-24",科教文体,举报,3,3,3,14.44
42326,"2025-03-24",科教文体,无效,2,2,2,0.64
42327,"2025-03-24",科教文体,其他,2,2,2,18.92
42328,"2025-03-24",公卫医疗,咨询,6,6,6,5.44
42329,"2025-03-24",公卫医疗,投诉,20,20,19,16.52
42330,"2025-03-24",公卫医疗,意见建议,4,4,4,6.0
42331,"2025-03-24",公卫医疗,求助,19,19,18,11.18
42332,"2025-03-24",公卫医疗,表扬,16,15,14,3.63
42333,"2025-03-24",公卫医疗,举报,11,10,10,13.49
42334,"2025-03-24",公卫医疗,无效,10,10,9,1.83
42335,"2025-03-24",公卫医疗,其他,20,20,19,6.36
42336,"2025-03-24",城乡建设,咨询,0,0,0,5.55
42337,"2025-03-24",城乡建设,投诉,13,13,13,22.14
42338,"2025-03-24",城乡建设,意见建议,6,6,5,13.37
42339,"2025-03-24",城乡建设,求助,3,3,3,10.29
42340,"2025-03-24",城乡建设,表扬,12,12,11,2.81
42341,"2025-03-24",城乡建设,举报,6,6,5,31.01
42342,"2025-03-24",城乡建设,无效,20,19,19,1.63
42343,"2025-03-24",城乡建设,其他,18,18,17,7.83
42344,"2025-03-24",交通运输,咨询,5,5,5,4.85
42345,"2025-03-24",交通运输,投诉,1,1,1,12.2
42346,"2025-03-24",交通运输,意见建议,3,3,3,6.93
42347,"2025-03-24",交通运输,求助,3,3,3,25.87
42348,"2025-03-24",交通运输,表扬,4,4,3,3.27
42349,"2025-03-24",交通运输,举报,7,7,7,25.06
42350,"2025-03-24",交通运输,无效,8,8,8,0.54
42351,"2025-03-24",交通运输,其他,0,0,0,10.32
42352,"2025-03-24",农林牧渔,咨询,2,2,2,2.06
42353,"2025-03-24",农林牧渔,投诉,30,29,27,15.26
42354,"2025-03-24",农林牧渔,意见建议,7,7,7,15.83
42355,"2025-03-24",农林牧渔,求助,10,10,9,20.84
42356,"2025-03-24",农林牧渔,表扬,18,17,16,2.0
42357,"2025-03-24",农林牧渔,举报,19,18,17,32.44
42358,"2025-03-24",农林牧渔,无效,6,6,5,0.55
42359,"2025-03-24",农林牧渔,其他,2,2,2,12.0
42360,"2025-03-25",科教文体,咨询,7,7,7,3.49
42361,"2025-03-25",科教文体,投诉,4,4,3,9.73
42362,"2025-03-25",科教文体,意见建议,29,28,27,17.84
42363,"2025-03-25",科教文体,求助,8,8,8,15.14
42364,"2025-03-25",科教文体,表扬,33,32,30,1.1
42365,"2025-03-25",科教文体,举报,6,6,5,31.45
42366,"2025-03-25",科教文体,无效,5,5,5,0.62
42367,"2025-03-25",科教文体,其他,41,39,36,11.13
42368,"2025-03-25",公卫医疗,咨询,17,17,16,3.56
42369,"2025-03-25",公卫医疗,投诉,35,33,30,8.16
42370,"2025-03-25",公卫医疗,意见建议,34,33,30,16.43
42371,"2025-03-25",公卫医疗,求助,7,7,6,11.89
42372,"2025-03-25",公卫医疗,表扬,21,20,20,1.98
42373,"2025-03-25",公卫医疗,举报,25,24,23,45.98
42374,"2025-03-25",公卫医疗,无效,11,10,10,1.66
42375,"2025-03-25",公卫医疗,其他,1,1,1,7.78
42376,"2025-03-25",城乡建设,咨询,6,6,5,3.87
42377,"2025-03-25",城乡建设,投诉,37,36,34,8.34
42378,"2025-03-25",城乡建设,意见建议,15,15,13,7.79
42379,"2025-03-25",城乡建设,求助,8,8,7,13.19
42380,"2025-03-25",城乡建设,表扬,2,2,2,2.63
42381,"2025-03-25",城乡建设,举报,34,33,30,16.83
42382,"2025-03-25",城乡建设,无效,31,30,27,1.31
42383,"2025-03-25",城乡建设,其他,9,9,8,16.15
42384,"2025-03-25",交通运输,咨询,38,37,33,4.22
42385,"2025-03-25",交通运输,投诉,6,6,5,19.27
42386,"2025-03-25",交通运输,意见建议,24,23,23,12.01
42387,"2025-03-25",交通运输,求助,22,21,19,23.63
42388,"2025-03-25",交通运输,表扬,18,18,17,1.24
42389,"2025-03-25",交通运输,举报,24,23,22,15.61
42390,"2025-03-25",交通运输,无效,16,15,15,0.78
42391,"2025-03-25",交通运输,其他,6,6,5,14.89
42392,"2025-03-25",农林牧渔,咨询,4,4,4,2.0
42393,"2025-03-25",农林牧渔,投诉,3,3,3,12.8
42394,"2025-03-25",农林牧渔,意见建议,2,2,2,14.25
42395,"2025-03-25",农林牧渔,求助,7,7,6,30.93
42396,"2025-03-25",农林牧渔,表扬,2,2,2,2.9
42397,"2025-03-25",农林牧渔,举报,1,1,1,29.92
42398,"2025-03-25",农林牧渔,无效,6,6,6,1.22
42399,"2025-03-25",农林牧渔,其他,2,2,2,19.15
42400,"2025-03-26",科教文体,咨询,11,11,10,3.3
42401,"2025-03-26",科教文体,投诉,20,19,18,21.22
42402,"2025-03-26",科教文体,意见建议,22,21,21,8.96
42403,"2025-03-26",科教文体,求助,7,7,6,19.46
42404,"2025-03-26",科教文体,表扬,31,30,30,2.14
